model,cost_per_share_roundtrip,ambiguity_sensitivity,comparison,natural_primary_mean_r,natural_control_mean_r,common_primary_mean_r,common_control_mean_r,paired_mean_r_difference,population_warning,common_primary_eligible_entries,common_primary_executable_outcomes,common_primary_unavailable_outcomes,common_primary_atr_unavailable,common_primary_path_unavailable,common_primary_entry_unavailable,common_primary_invalid_risk,common_primary_ambiguous_outcomes,common_primary_eligible_sessions,common_primary_contributing_sessions,common_primary_calendar_sessions,common_primary_zero_outcome_sessions,common_primary_wins,common_primary_losses,common_primary_zero_r_outcomes,common_primary_win_rate,common_primary_average_win_r,common_primary_average_loss_r,common_primary_median_r,common_primary_profit_factor,common_primary_profit_factor_status,common_primary_sum_positive_r,common_primary_sum_negative_r,common_primary_event_order_max_drawdown_r,common_primary_longest_losing_streak,common_primary_positive_months,common_primary_negative_months,common_primary_zero_months,common_primary_empty_months,common_primary_worst_month,common_primary_worst_month_mean_r,common_primary_lomo_minimum_mean_r,common_primary_numeric_status,common_primary_average_win_status,common_primary_average_loss_status,common_control_eligible_entries,common_control_executable_outcomes,common_control_unavailable_outcomes,common_control_atr_unavailable,common_control_path_unavailable,common_control_entry_unavailable,common_control_invalid_risk,common_control_ambiguous_outcomes,common_control_eligible_sessions,common_control_contributing_sessions,common_control_calendar_sessions,common_control_zero_outcome_sessions,common_control_wins,common_control_losses,common_control_zero_r_outcomes,common_control_win_rate,common_control_average_win_r,common_control_average_loss_r,common_control_median_r,common_control_profit_factor,common_control_profit_factor_status,common_control_sum_positive_r,common_control_sum_negative_r,common_control_event_order_max_drawdown_r,common_control_longest_losing_streak,common_control_positive_months,common_control_negative_months,common_control_zero_months,common_control_empty_months,common_control_worst_month,common_control_worst_month_mean_r,common_control_lomo_minimum_mean_r,common_control_numeric_status,common_control_average_win_status,common_control_average_loss_status,left_eligible_entries,right_eligible_entries,left_missing_partner,right_missing_partner,common_eligible_identities,common_usable_identities,common_unavailable_attrition,left_common_atr_unavailable,right_common_atr_unavailable,common_contributing_sessions,bootstrap_draws,bootstrap_seed,bootstrap_valid_draws,bootstrap_null_draws,mean_r_ci_low,mean_r_ci_high,bootstrap_probability_mean_above_zero,bootstrap_status,bootstrap_unit
ATR050_TARGET_1.5R,0,target_first,IMMEDIATE_MINUS_MOMENTUM,0.014503167724414846381809352474938515635241514320870045020680848491647808853426265,-0.0030986108921102422089175985408084337511636825007830256850137967375529921256909057,0.037945540547068137925672069010771344348055440528836361245323752610847322518854807,-0.0011550103774820782386911534997268915572725341886589314301086975574423138467726123,0.039100550924550216164363222510498235905327974717495292675432450168289636365627417,COMMON_CONTROL_AVAILABILITY_IS_LATER_INFORMATION_NOT_A_PRIMARY_ENTRY_FILTER,2195,2195,0,0,0,0,0,1,162,162,170,8,911,1284,0,0.41503416856492027334851936218678815489749430523917995444191343963553530751708428,1.5,-0.99938437577818180471429112813189789653895506856635840114214514253831006781239385,-1.0,1.0649079195578839864741993520684225465311375329431499061802343688016340007664829,AVAILABLE,1366.5,-1283.2095384991854372531498085213568991560183080392041870665143630191901270711137,51.04965764544059964967586162112199865233997802251564363312782556757172402100301,21,7,2,0,0,2026-07,-0.079335455343555887900804842871781581696659481846928573090209476590089344798721653,0.018075990656977051892348581554870252951505905030704956027012947970105996428730455,AVAILABLE,AVAILABLE,AVAILABLE,2195,2195,0,0,0,0,0,1,162,162,170,8,876,1319,0,0.39908883826879271070615034168564920273348519362186788154897494305239179954441913,1.5,-0.99813134782302741602268922057005347002897135143601694805844472413842750484735845,-1.0,0.99807430315075045928529872055100232170925332374898126555240749386713335015713864,AVAILABLE,1314.0,-1316.5352477785731617339270819319005269682132125441063544890885911385858788936658,94.598630343077134601316764861740441721085090479484684205376727240395849930284048,21,5,4,0,0,2026-01,-0.12773644055082696125826295122503524566961112090152930836150712680016538915421860,-0.020446057409996065439543775564960027024288384662892033653100455200567249075757125,AVAILABLE,AVAILABLE,AVAILABLE,3311,6024,101,2814,3210,2195,1015,1015,969,162,10000,20260908,10000,0,-0.025652572294849571834028269796311555481750768026095818792920970155027220304898045,0.10160354684113335558958382616234391208923113910542472821524375200713026126039436,0.8889,AVAILABLE,WHOLE_SESSION
ATR050_TARGET_1.5R,0.01,stop_first,IMMEDIATE_MINUS_MOMENTUM,-0.014010897506285075358236948439891897148788652226968397129033249311049857559275987,-0.033119089049088308538531007890209881143609900976771087167626114779830275993011222,0.0098855393935083670379736601810665052539222795588747467147873735565252263273429298,-0.029074890144245775229949568221548720000424400831098197452546062232599826746581756,0.038960429537754142267923228402615225254346680389972944167333435789125053073924671,COMMON_CONTROL_AVAILABILITY_IS_LATER_INFORMATION_NOT_A_PRIMARY_ENTRY_FILTER,2195,2195,0,0,0,0,0,1,162,162,170,8,910,1285,0,0.41457858769931662870159453302961275626423690205011389521640091116173120728929385,1.4732699996465601436415057612907593127823743221518941048719668329632190698514398,-1.0264411989958123463544109406047859887934639918494113357155887416653357834834961,-1.0161383285302593659942363112391930835734870317002883704706458819523457548854322,1.0164512041863876564852212814362118269185922024292365937790071808636131820734103,AVAILABLE,1340.6756996783697307137702427745909746319606331582236354334898179965293535648102,-1318.9769407096188650654180586771499955996012295264935663945315330399564817762925,65.368316579753242308427075500369187748775142916168974977725221959036558203795375,21,5,4,0,0,2026-07,-0.10687362729668872501040905150167923034095613235146805281670446539972176226725194,-0.010706003351852268764508169353214124697453923353693226480313999375170005731446326,AVAILABLE,AVAILABLE,AVAILABLE,2195,2195,0,0,0,0,0,1,162,162,170,8,875,1320,0,0.39863325740318906605922551252847380410022779043280182232346241457858769931662870,1.4731725827840891544440943097517473972417427060027418294352862059785533558818005,-1.0248828740929526414911528964235442522632245663459542758819803309331748531100929,-1.0165155640549862497352948760601026037678446503420324645595367144740799662658154,0.95282581131667210849325973573443471437458796343938624607822089831276834540894298,AVAILABLE,1289.0260099360780101385825210327789725865248677523991007558754302312341863965754,-1352.8453938026974867683218232790784129874564275766596441642140368317908061053226,110.67912524390102459432921400465709372225930045519846481914533942913622174690291,21,5,4,0,0,2026-01,-0.15904229193145303070917432392639515667164165462566074382272249628165998230519414,-0.048256436328445767559619595016172295221209421324110043746417682559261027703838790,AVAILABLE,AVAILABLE,AVAILABLE,3311,6024,101,2814,3210,2195,1015,1015,969,162,10000,20260908,10000,0,-0.025746593285422652839527507044500957051366126947186043895798353618663089901604360,0.10141782075091600123509210221363649034623943688058647665329651837427094643300988,0.8877,AVAILABLE,WHOLE_SESSION
ATR050_TARGET_1.5R,0.01,target_first,IMMEDIATE_MINUS_MOMENTUM,-0.012920622757048267682702713812765861387776877259676639606137479577076896373057060,-0.028876664806664066114288583647785638719367476734346844743383690537406033568768798,0.011024491557517478655285733074005001837065787531539894778568694741035476896819005,-0.027935937980236663612637495328610223417280892858433049388764741048089576177105674,0.038960429537754142267923228402615225254346680389972944167333435789125053073924671,COMMON_CONTROL_AVAILABILITY_IS_LATER_INFORMATION_NOT_A_PRIMARY_ENTRY_FILTER,2195,2195,0,0,0,0,0,1,162,162,170,8,911,1284,0,0.41503416856492027334851936218678815489749430523917995444191343963553530751708428,1.4732468205243691250666134045887602053402185966211588825421061011295286202477095,-1.0264245284493375446163026693792208473773985497586804306517915678912988327547862,-1.0161314640826931115976709418413692831568272113041915384803185027096101582374145,1.0183611994523877777607716827855691039519146297157591031569572200723783527270436,AVAILABLE,1342.1278534977002729356848115803605470649391415218757419958586581290005730456634,-1317.9290945289494072873326274829195680325797378901456729569003731724277012571455,65.368316579753242308427075500369187748775142916168974977725221959036558203795376,21,5,4,0,0,2026-07,-0.10687362729668872501040905150167923034095613235146805281670446539972176226725194,-0.0094433770892260061382455430905878620711912970910669638540513731125437431051836990,AVAILABLE,AVAILABLE,AVAILABLE,2195,2195,0,0,0,0,0,1,162,162,170,8,876,1319,0,0.39908883826879271070615034168564920273348519362186788154897494305239179954441913,1.4731485887618819090873254450211741381501180092648986384911464273558280889011741,-1.0248654644594602190979805853562153035787982835028898792468406951965595341820893,-1.0164994852416026710357322221810756725150309490640653919717876752606007303337261,0.95463863359236926083067020567904035013100703818642469150423755783631463718257449,AVAILABLE,1290.4781637554085523604970898385485450195033761160512073182442703637054058774285,-1351.7975476220280289902363920848479854204349359403117507265828769642620255861758,110.67912524390102459432921400465709372225930045519846481914533942913622174690293,21,5,4,0,0,2026-01,-0.15904229193145303070917432392639515667164165462566074382272249628165998230519414,-0.048256436328445767559619595016172295221209421324110043746417682559261027703838790,AVAILABLE,AVAILABLE,AVAILABLE,3311,6024,101,2814,3210,2195,1015,1015,969,162,10000,20260908,10000,0,-0.025746593285422652839527507044500957051366126947186043895798353618663089901604360,0.10141782075091600123509210221363649034623943688058647665329651837427094643300988,0.8877,AVAILABLE,WHOLE_SESSION
ATR050_TARGET_1.5R,0.02,stop_first,IMMEDIATE_MINUS_MOMENTUM,-0.041434687987748189422749014727596274171807043807515081755851577379774562785759317,-0.058897142963642132443901992997187086111813695210334906225996008579683317436089171,-0.017035509596042292232412675755699837257067373438421719751967684313286619294692865,-0.055855817747000360603895910050432051860432759500872315411202105723247089076914856,0.038820308150958068371483234294732214603365386062450595659234421409960469782221960,COMMON_CONTROL_AVAILABILITY_IS_LATER_INFORMATION_NOT_A_PRIMARY_ENTRY_FILTER,2195,2195,0,0,0,0,0,1,162,162,170,8,910,1285,0,0.41457858769931662870159453302961275626423690205011389521640091116173120728929385,1.4465399992931202872830115225815186255647486443037882097439336659264381397028810,-1.0534975431284453641071488784692164140413884443687026814961468506309127132151532,-1.0322766570605187319884726224783861671469740634005767409412917639046915097708643,0.97237813494189342940952670142660866762062441449805214056590119089066064645839673,AVAILABLE,1316.3513993567394614275404855491819492639212663164472708669796359930587071296217,-1353.7443429200522928776863088329430920431841510137829457225487030607228364814718,82.683176167770089357458668271278158941670562247845922161190239937495558933651949,21,5,4,0,0,2026-07,-0.13441179924982156212001326013157687898525278285600753254319945420935417973578222,-0.038225371098055326795102293998672239720151125475465146361378320457819745265360460,AVAILABLE,AVAILABLE,AVAILABLE,2195,2195,0,0,0,0,0,1,162,162,170,8,875,1320,0,0.39863325740318906605922551252847380410022779043280182232346241457858769931662870,1.4463451655681783088881886195034947944834854120054836588705724119571067117636011,-1.0516329847172892513656943671411032568232573050069794953328329413068149494825605,-1.0330311281099724994705897521202052075356893006840649291190734289481599325316307,0.91167883105522808233515871070123008738060769449105345351995961888814637636517249,AVAILABLE,1265.5520198721560202771650420655579451730497355047982015117508604624683727931510,-1388.1555398268218118027165646262562990066996426092129338393394825249957333169799,157.02949361352763176401581279586423471856301028158625038863490838971827482730027,21,3,6,0,0,2026-01,-0.19034814331207910016008569662775506767367218834979217928393786576315457545616974,-0.076066815246895469679695414467384563418130457985328053839734909917954806331920524,AVAILABLE,AVAILABLE,AVAILABLE,3311,6024,101,2814,3210,2195,1015,1015,969,162,10000,20260908,10000,0,-0.025906856677030032199642715505770577181877535086380199158344392152904965443493638,0.10127469746851637034804625426067510119837043080427902451159825829838443992695409,0.8875,AVAILABLE,WHOLE_SESSION
ATR050_TARGET_1.5R,0.02,target_first,IMMEDIATE_MINUS_MOMENTUM,-0.040344413238511381747214780100470238410795268840223324232955807645801601599540386,-0.054654718721217890019659568754762843687571270967910663801753584337259075011846737,-0.015896557432033180615100602862761340673923865465756571688186363128776368725216785,-0.054716865582991248986583837157493555277289251528207167347420784538736838507438765,0.038820308150958068371483234294732214603365386062450595659234421409960469782221960,COMMON_CONTROL_AVAILABILITY_IS_LATER_INFORMATION_NOT_A_PRIMARY_ENTRY_FILTER,2195,2195,0,0,0,0,0,1,162,162,170,8,911,1284,0,0.41503416856492027334851936218678815489749430523917995444191343963553530751708428,1.4464936410487382501332268091775204106804371932423177650842122022590572404954204,-1.0534646811204932845183142106265437982158420309510024601614379932442875976971792,-1.0322629281653862231953418836827385663136544226083830769606370054192203164748289,0.97420398597307567391448640623215795816735893738087173779813505858974634281346601,AVAILABLE,1317.7557069954005458713696231607210941298782830437514839917173162580011460913280,-1352.6486505587133773215154464444822369091411677410871588472863833256652754431781,82.683176167770089357458668271278158941670562247845922161190239937495558933651949,21,5,4,0,0,2026-07,-0.13441179924982156212001326013157687898525278285600753254319945420935417973578222,-0.036962744835429064168839667736045977093888499212838883735115694195193482639097835,AVAILABLE,AVAILABLE,AVAILABLE,2195,2195,0,0,0,0,0,1,162,162,170,8,876,1319,0,0.39908883826879271070615034168564920273348519362186788154897494305239179954441913,1.4462971775237638181746508900423482763002360185297972769822928547116561778023485,-1.0515995810958930221732719501423771371286252155697628104352366662546915635168204,-1.0329989704832053420714644443621513450300618981281307839435753505212014606674522,0.91341143630238739358896725384063930509688350176249444329572928623679336788131385,AVAILABLE,1266.9563275108171047209941796770970900390067522321024146364885407274108117548573,-1387.0598474654828962465457022377954438726566593365171469640771627899381722786861,154.52949361352763176401581279586423471856301028158625038863490838971827482730026,21,3,6,0,0,2026-01,-0.19034814331207910016008569662775506767367218834979217928393786576315457545616974,-0.076066815246895469679695414467384563418130457985328053839734909917954806331920524,AVAILABLE,AVAILABLE,AVAILABLE,3311,6024,101,2814,3210,2195,1015,1015,969,162,10000,20260908,10000,0,-0.025906856677030032199642715505770577181877535086380199158344392152904965443493638,0.10127469746851637034804625426067510119837043080427902451159825829838443992695409,0.8875,AVAILABLE,WHOLE_SESSION
ATR050_TARGET_2R,0,stop_first,IMMEDIATE_MINUS_MOMENTUM,-0.017577158495606472858499234641380201789124317051764633736069891926625026729029984,-0.022649156806639127589340225196513374562518876011707858165323689146950849610615539,0.0030179802702475581388489153840800204059329929243067868751329783682119315616359344,-0.042368691644508461421094526728152320143031081569542201020722992896382881589535841,0.045386671914756019559943442112232340548964074493848987895855971264594813151171777,COMMON_CONTROL_AVAILABILITY_IS_LATER_INFORMATION_NOT_A_PRIMARY_ENTRY_FILTER,2195,2195,0,0,0,0,0,1,162,162,170,8,734,1461,0,0.33439635535307517084282460136674259681093394077448747152619589977220956719817768,1.9964030573312225156314457522517864143930940279258854510588155839252456641229647,-0.99844995029974259846591910532837480039254489871919679937457477829083170957458255,-1.0,1.0045412394844741841192822149475115971829540067518066032904002196693286512833029,AVAILABLE,1465.3598440811173264734811821528112281645310164975999210771706386011303174662561,-1458.7353773879239363587078128847555833735080970287465238862537510829051276884651,114.28515360567104275615891452311409563210950346120605804083067254334249159168536,21,7,2,0,0,2026-07,-0.18689797485947590395383146341493763967573823961291150723704131505425408595021321,-0.011758031164901003618090715045688047929047336064711824912812986065041939160383145,AVAILABLE,AVAILABLE,AVAILABLE,2195,2195,0,0,0,0,0,5,162,162,170,8,700,1495,0,0.31890660592255125284738041002277904328018223234624145785876993166287015945330296,1.9993370994555386984494637082337231203632285549985160332122880310443220768637639,-0.99835133630673790082536928557317761001218275086562297959136360611276647417636508,-1.0,0.93769039739723916314688784748144650924504812025191112441330554840244211294435388,AVAILABLE,1399.5359696188770889146245957636061842542599884989612232486016217310254538046347,-1492.5352477785731617339270819319005269682132125441063544890885911385858788936658,149.09863034307713460131676486174044172108509047948468420537672724039584993028405,21,4,5,0,0,2026-07,-0.19725114288870610745542981677444045265424826931031846557686767123478691186955218,-0.062974848158553859080512390555684277767129810421726214091295046096617993979707835,AVAILABLE,AVAILABLE,AVAILABLE,3311,6024,101,2814,3210,2195,1015,1015,969,162,10000,20260908,10000,0,-0.021355910024292676151821003980942256215222111847250532063749565261840156648506136,0.10985769815414489350774284408274258260160473579747025349989925735135293345745302,0.9099,AVAILABLE,WHOLE_SESSION
ATR050_TARGET_2R,0,target_first,IMMEDIATE_MINUS_MOMENTUM,-0.016268828796522303647858153088828958875910187091014524708594968245857473305567272,-0.015376429533911854862067497923786101835246148738980585438050961874223576883342813,0.0043847228670584920796234028556062163057052024915049645516705637896242322450072328,-0.035534978660453791717222089370521340644170033733551312638035065789321378172679351,0.039919701527512283796845492226127556949875236225056277189705629578945610417686585,COMMON_CONTROL_AVAILABILITY_IS_LATER_INFORMATION_NOT_A_PRIMARY_ENTRY_FILTER,2195,2195,0,0,0,0,0,1,162,162,170,8,735,1460,0,0.33485193621867881548974943052391799544419134396355353075170842824601366742596811,1.9964079511307718727530356219766139158701102265273468313975110729267079149200763,-0.99844888862186570983473137868818875573527951851284008485359845964582542992360623,-1.0,1.0066023414417225766714147057756011254404523100447209719757609920281236137391148,AVAILABLE,1467.3598440811173264734811821528112281645310164975999210771706386011303174662561,-1457.7353773879239363587078128847555833735080970287465238862537510829051276884651,114.28515360567104275615891452311409563210950346120605804083067254334249159168536,21,7,2,0,0,2026-07,-0.18689797485947590395383146341493763967573823961291150723704131505425408595021321,-0.011148177967092410750993458418840250407926973838404259383822274155221409794136435,AVAILABLE,AVAILABLE,AVAILABLE,2195,2195,0,0,0,0,0,5,162,162,170,8,705,1490,0,0.32118451025056947608200455580865603644646924829157175398633257403189066059225513,1.9993418008778398424320916251966045166727092035446258485795767684128020621342336,-0.99834580387823702129793763888047015232765987419067540569737489338160126100246027,-1.0,0.94756475298573453112596641540801577477922247431106912385589408629839390751754091,AVAILABLE,1409.5359696188770889146245957636061842542599884989612232486016217310254538046347,-1487.5352477785731617339270819319005269682132125441063544890885911385858788936658,149.09863034307713460131676486174044172108509047948468420537672724039584993028405,21,5,4,0,0,2026-07,-0.19725114288870610745542981677444045265424826931031846557686767123478691186955218,-0.055092557039268520141994261286109921487571218724406193071852061335714157931363116,AVAILABLE,AVAILABLE,AVAILABLE,3311,6024,101,2814,3210,2195,1015,1015,969,162,10000,20260908,10000,0,-0.027022857821792475123019660678072968477779166083404997156521010887373376170176769,0.10472540331223094470402156790180316466999869789528183755136255620332059480480471,0.8754,AVAILABLE,WHOLE_SESSION
ATR050_TARGET_2R,0.01,stop_first,IMMEDIATE_MINUS_MOMENTUM,-0.045000948977069586923011300929084578812142708632311318362888219995349731955513284,-0.048427210721192951494711210303490579530722670245271677223693582946803891053693452,-0.023903068719303101131537420552686322105056660072989679591622079501599914060399865,-0.069149619247263046795040868557035652003039440239316318979379036387030143919868929,0.045246550527959945663503448004349329897982780166326639387756956885430229859469028,COMMON_CONTROL_AVAILABILITY_IS_LATER_INFORMATION_NOT_A_PRIMARY_ENTRY_FILTER,2195,2195,0,0,0,0,0,1,162,162,170,8,734,1461,0,0.33439635535307517084282460136674259681093394077448747152619589977220956719817768,1.9695680340386048858401238379879716617981293491669598620194761456401845185673443,-1.0254142182225915764478956435293071025191145182400827415646173548295053032108203,-1.0178623748648537779888386311121692891058301321182305734856274533600665930040535,0.96497818628137199713803705550032335630781877058555167991897328981491105929278090,AVAILABLE,1445.6629369843359862066508970831711997598269422885485387222954908998954366284307,-1498.1301728232062931903755351963176767804263111487608854259059554059072479910084,131.14970398407754999608150338467979648024388436511168349711499654789863831741825,21,5,4,0,0,2026-07,-0.21443614681260874106343567204483528832003489011745098696353630386388650341874349,-0.039561975533635853647561625098722214672077173870945866669786284592479264506569321,AVAILABLE,AVAILABLE,AVAILABLE,2195,2195,0,0,0,0,0,5,162,162,170,8,700,1495,0,0.31890660592255125284738041002277904328018223234624145785876993166287015945330296,1.9726354333572982701038016847833013355558121923506353070778442427556441583693127,-1.0251693763196328941724253416929793919971505725556816288389484647481485463295197,-1.0180824789478974378106066461545844891530095379223348761308817186591479952350521,0.90096527487557384521478987280953047117283809476011679112853302528117568192824085,AVAILABLE,1380.8448033501087890726611793483109348890685346454447149544909699289509108585189,-1532.6282175978511767877758858310041910357401059707440351142279547984820767626319,167.64906187123703774934658778129596902002149847452505617687881392273579593217025,21,3,6,0,0,2026-07,-0.22462864109818783725142331788606102206908792041899221685145027676288976053330131,-0.090631532700960231343551678501637885230659343081681790511005890305319201028204204,AVAILABLE,AVAILABLE,AVAILABLE,3311,6024,101,2814,3210,2195,1015,1015,969,162,10000,20260908,10000,0,-0.021427740359275051328930782405615281442791878095546882239340600298340388888639901,0.10967480680115416233418187246041402675262148640022889726850723544483399346056997,0.9092,AVAILABLE,WHOLE_SESSION
ATR050_TARGET_2R,0.01,target_first,IMMEDIATE_MINUS_MOMENTUM,-0.043692619277985417712370219376533335898928578671561209335413296314582178532050576,-0.041154483448465678767438483030763306803449942972544404496420855674076618326420725,-0.022536326122492167190762933081160126205284450505791501915084494080187613377028567,-0.062315906263208377091168431199404672504178392403325430596691109279968640503012428,0.039779580140716209900405498118244546298893941897533928681606615199781027125983835,COMMON_CONTROL_AVAILABILITY_IS_LATER_INFORMATION_NOT_A_PRIMARY_ENTRY_FILTER,2195,2195,0,0,0,0,0,1,162,162,170,8,735,1460,0,0.33485193621867881548974943052391799544419134396355353075170842824601366742596811,1.9695443412294782699708373685563820029834087763975518983464820830372335457269167,-1.0253988538647512571317055506863611295982224791180910904029279421495742927889463,-1.0178623748648537779888386311121692891058301321182305734856274533600665930040535,0.96695757143175349363041850505438112293105553366378986681596897226521670791392639,AVAILABLE,1447.6150908036665284285654658889407721928054506522006452846643310323666561092838,-1497.0823266425368354122901040020872492134048195124129919882747955383784674718616,131.14970398407754999608150338467979648024388436511168349711499654789863831741825,21,5,4,0,0,2026-07,-0.21443614681260874106343567204483528832003489011745098696353630386388650341874349,-0.039129955185876538344710969162540069995155802048382630109363022435998329308847493,AVAILABLE,AVAILABLE,AVAILABLE,2195,2195,0,0,0,0,0,5,162,162,170,8,705,1490,0,0.32118451025056947608200455580865603644646924829157175398633257403189066059225513,1.9725113041703348607137315902216018521548015720175602163500609831502481040020420,-1.0251032776428378956498627366368607798092662279179055521386107234835275699500353,-1.0179656236583995862442097038763603987700028270803011783032419292223428129915198,0.91044712161037149276437783879472619532299024435897200201760124272969859635398079,AVAILABLE,1390.6204694400860768031807711062293057691351082723799525267929931209249133214396,-1527.4038836878284645182954775889225619158066795976792726865299779904560792255526,164.64906187123703774934658778129596902002149847452505617687881392273579593217025,21,4,5,0,0,2026-07,-0.22462864109818783725142331788606102206908792041899221685145027676288976053330131,-0.082749241581674892405033549232063528951100751384361769491562905544415364979859475,AVAILABLE,AVAILABLE,AVAILABLE,3311,6024,101,2814,3210,2195,1015,1015,969,162,10000,20260908,10000,0,-0.027190469531771204953060603685440210363102556174578201611146141542760861432304241,0.10459718742759398206735842070904952035788763127460833338032437586426191497255739,0.8738,AVAILABLE,WHOLE_SESSION
ATR050_TARGET_2R,0.02,stop_first,IMMEDIATE_MINUS_MOMENTUM,-0.072424739458532700987523367216788955835161100212858002989706548064074437181996572,-0.074205264635746775400082195410467784498926464478835496282063476746656932496771382,-0.050824117708853760401923756489452664616046313070286146058377137371411759682435681,-0.095930546850017632168987210385918983863047798909090436938035079877677406250202055,0.045106429141163871767063453896466319247001485838804290879657942506265646567766320,COMMON_CONTROL_AVAILABILITY_IS_LATER_INFORMATION_NOT_A_PRIMARY_ENTRY_FILTER,2195,2195,0,0,0,0,0,1,162,162,170,8,734,1461,0,0.33439635535307517084282460136674259681093394077448747152619589977220956719817768,1.9427330107459872560488019237241569092031646704080342729801367073551233730117267,-1.0523784861454405544298721817302394046456841377609686837546599313681788968470589,-1.0357247497297075559776772622243385782116602642364611469712549067201331860081071,0.92744251919544846128309911051636568759010394626798882329367769182070124853710874,AVAILABLE,1425.9660298875546459398206120135311713551228680794971563674203431986605557906074,-1537.5249682584886500220432575078797701873445252687752469655581597289093682935530,154.14960083412252931787192751847610707928033463653384327227660052532276504945717,21,5,4,0,0,2026-07,-0.24197431876574157817303988067473293696433154062199046669003129267351892088727377,-0.067365919902370703677032535151756381415107011677179908426759583119916589852755518,AVAILABLE,AVAILABLE,AVAILABLE,2195,2195,0,0,0,0,0,5,162,162,170,8,700,1495,0,0.31890660592255125284738041002277904328018223234624145785876993166287015945330296,1.9459337672590578417581396613328795507483958297027545809434004544669662398748626,-1.0519874163325278875194813978127811739821183942457402780865333233835306184826743,-1.0361649578957948756212132923091689783060190758446697522617634373182959904701041,0.86611260023678923087470157809676313482237428152839174623061706574455030178317355,AVAILABLE,1362.1536370813404892306977629330156855238770807919282066603803181268763679124038,-1572.7211874171291918416246897301078551032669993973817157393673184583782746315981,221.39534218687023900099314647231444129207640228842888414419895631020319029488604,21,2,7,0,0,2026-07,-0.25200613930766956704741681899768159148392757152766596812603288229099260919705043,-0.11828821724336660360659096644759149269418887574163736693071673451402040807670060,AVAILABLE,AVAILABLE,AVAILABLE,3311,6024,101,2814,3210,2195,1015,1015,969,162,10000,20260908,10000,0,-0.021551606354841463041227570114634440208179306545253697760448089443041225062154220,0.10949018447808536719519839979054013609400799146653480734006610051016628769707496,0.9086,AVAILABLE,WHOLE_SESSION
ATR050_TARGET_2R,0.02,target_first,IMMEDIATE_MINUS_MOMENTUM,-0.071116409759448531776882285664237712921946970252107893962231624383306883758533860,-0.066932537363019502672809468137740511771653737206108223554790749473929659769498669,-0.049457375112042826461149269017926468716274103503087968381839551949999458999064374,-0.089096833865962962465114773028288004364186751073099548555347152770615902833345554,0.039639458753920136003965504010361535647912647570011580173507600820616443834281124,COMMON_CONTROL_AVAILABILITY_IS_LATER_INFORMATION_NOT_A_PRIMARY_ENTRY_FILTER,2195,2195,0,0,0,0,0,1,162,162,170,8,735,1460,0,0.33485193621867881548974943052391799544419134396355353075170842824601366742596811,1.9426807313281846671886391151361500900967073262677569652954530931477591765337601,-1.0523488191076368044286797226845335034611654397233420959522574246533231556542871,-1.0357247497297075559776772622243385782116602642364611469712549067201331860081071,0.92934335470303739590238977082454311008053283630411002383262832236797025465098589,AVAILABLE,1427.8703375262157303836497496250703162210798848068013694921580234636029947523137,-1536.4292758971497344658723951194189150533015419960794600902958399938518072552592,154.14960083412252931787192751847610707928033463653384327227660052532276504945718,21,5,4,0,0,2026-07,-0.24197431876574157817303988067473293696433154062199046669003129267351892088727377,-0.067111732404660665938428479906239889582384630258361000834903770716775248823558550,AVAILABLE,AVAILABLE,AVAILABLE,2195,2195,0,0,0,0,0,5,162,162,170,8,705,1490,0,0.32118451025056947608200455580865603644646924829157175398633257403189066059225513,1.9456808074628298789953715552465991876368939404904945841205451978876941458698513,-1.0518607514074387700017878343932514072908725816451356985798465535854538788976104,-1.0359312473167991724884194077527207975400056541606023566064838584446856259830395,0.87521790378480863383859473470974192389430841055801685312262346764331817886641446,AVAILABLE,1371.7049692612950646917369464488524272840102280457986818049843645108243728382452,-1567.2725195970837673026638732459445968634001466512521908839713648423262795574395,215.31649896872662025975964896622084499453862419233902033229113366416080468810604,21,3,6,0,0,2026-07,-0.25200613930766956704741681899768159148392757152766596812603288229099260919705043,-0.11040592612408126466807283717801713641463028404431734591127374975311657202835588,AVAILABLE,AVAILABLE,AVAILABLE,3311,6024,101,2814,3210,2195,1015,1015,969,162,10000,20260908,10000,0,-0.027382386587032818840209103701234096300848127697716463012757651127759253128136039,0.10444924972068799193966945830583552007976506868484465721634509991217599420337690,0.8734,AVAILABLE,WHOLE_SESSION
