entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,direction,eligible_entries,executable_outcomes,unavailable_outcomes,atr_unavailable,path_unavailable,entry_unavailable,invalid_risk,ambiguous_outcomes,eligible_sessions,contributing_sessions,calendar_sessions,zero_outcome_sessions,wins,losses,zero_r_outcomes,win_rate,average_win_r,average_loss_r,mean_r,median_r,profit_factor,profit_factor_status,sum_positive_r,sum_negative_r,event_order_max_drawdown_r,longest_losing_streak,positive_months,negative_months,zero_months,empty_months,worst_month,worst_month_mean_r,lomo_minimum_mean_r,numeric_status,average_win_status,average_loss_status
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,stop_first,LONG,1667,1163,504,504,0,0,0,3,163,156,170,14,304,859,0,0.26139294926913155631986242476354256233877901977644024075666380051590713671539123,1.9605481540330132508111818950057795925840385973124289441923306918849685871267846,-0.69464721502117711207174824663986105060738467799788956679128448863935971420881861,-0.00059786661836209030355326550462910260205993535443571697269548186429883406606434359,-0.058815654986737897497854262377761891271207529462380544782527294138126393709947190,0.99883473002195013163060421793093830706273406602789979006773994800506098185054417,AVAILABLE,596.00663882603602824659929608175699614554773358297839903446853033303045048654252,-596.70195770319113926963174386364064247174343840018713787371337574120999450537519,64.697027076014164992139409264561476641624095796995388132722141903661976755938958,28,5,4,0,0,2026-03,-0.20786945619571723101018545910760382664836754296914782258864629948443590885557377,-0.021078030924259558621351820768040782551083780590747212719133882871725345837368731,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,stop_first,SHORT,1644,1130,514,514,0,0,0,5,163,149,170,21,265,865,0,0.23451327433628318584070796460176991150442477876106194690265486725663716814159292,1.9415161841958331568154009669578153939707881755150573873340885004352366986690942,-0.67429279138955525649551365508496511341716409984508392990569188255324264943569555,-0.060850863486787177267732792393516587348308035269475567898132766188687758065988204,-0.17438427317933259075245117329152314701191261889218391301204715227944760871617458,0.88210902362779737394686347330579469418551290145332692033807447686613717559174813,AVAILABLE,514.50178881189578655608125624382107940225886651149020764353345261533772514730995,-583.26326455196529686861931164849482310584694636599759936842347840855489176187665,117.57375620122563132422525743395529950486538145634257905575966612631634448287523,32,4,5,0,0,2026-09,-0.35257791507877583651988631644813934876790860933986076521717163829389608484912323,-0.098572320591780309427184233796842461340173074430290239361976648961569716509855382,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,target_first,LONG,1667,1163,504,504,0,0,0,3,163,156,170,14,307,856,0,0.26397248495270851246775580395528804815133276010318142734307824591573516766981943,1.9604949292416901626093050189488126767865876900471331120271231111480027897094595,-0.69575614737658176512159940256912282488280154867018528531725658940492570147153821,0.0054210499766508073748646192761103642938987920746270517289382240686332381609347914,-0.058657535381422092214762576348674919911107740335476636622191186674416381297808409,1.0105860102182898294560717632700660612494659275126630613526381035850240290397194,AVAILABLE,601.87194327719887992105664081728549177348242084446986539232679512243685644080407,-595.56726215435399094408908859916913809967812566167860423157164053061640045963671,59.697027076014164992139409264561476641624095796995388132722141903661976755938962,28,5,4,0,0,2026-03,-0.20786945619571723101018545910760382664836754296914782258864629948443590885557377,-0.014405008998616088649950486163655653857089500323826335693395084015671961661963587,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,target_first,SHORT,1644,1130,514,514,0,0,0,5,163,149,170,21,270,860,0,0.23893805309734513274336283185840707964601769911504424778761061946902654867256637,1.9422601458380282428387846372383967971288690036511056737469207338659114207076434,-0.67810664548411294869652314820818706852137524516314642283320770225234098861119817,-0.052001305964663283462423057880242251065122194561510966128221261763908997004041303,-0.17438427317933259075245117329152314701191261889218391301204715227944760871617458,0.89923812452332815504643498220851972816605493858145657259901056934090900153202416,AVAILABLE,524.41023937626762556647185205436713522479463098579853191166859814379608359106373,-583.17171511633713587900990745904087892838271084030592363655862393701325020563043,117.57375620122563132422525743395529950486538145634257905575966612631634448287523,32,4,5,0,0,2026-09,-0.35257791507877583651988631644813934876790860933986076521717163829389608484912323,-0.094839324574705028367659629767178336921166349075018723153446624367918732705223828,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.02,stop_first,LONG,1667,1163,504,504,0,0,0,3,163,156,170,14,304,859,0,0.26139294926913155631986242476354256233877901977644024075666380051590713671539123,1.9330931934193081791679061414506511398371708100946015851882414572337882588510510,-0.72296207381164384674211208577972847307414340279534284436552042906172419810597515,-0.028687954088333944870533804543240594892682078015856080320513022841745017611619194,-0.11731507076284418442952515269734983982221548067095327324438237334883276259561682,0.94627571886900577691535903026693897517468551006082283637418161788467655106076537,AVAILABLE,587.66033079946968646704346700099794651049992626875888189722540299907163069071949,-621.02442140420206435147428168478675837068918300119950330998204856402108617303265,74.702070809840645599484121389348100962715165291054241534482815927573030616066903,28,4,5,0,0,2026-08,-0.24032559870167398862102214097015622588404728222469058097168936965567038525396265,-0.048803776672563117088619675015606368922756547928894943774079924703022061974687360,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.02,stop_first,SHORT,1644,1130,514,514,0,0,0,5,163,149,170,21,265,865,0,0.23451327433628318584070796460176991150442477876106194690265486725663716814159292,1.9147997003160348265509063765439410775234976519148244050513950396757918223476329,-0.70103742909853918270179889743886601182323997409352314952519345365562755740755526,-0.0875888987491036849566954482305085970649342476402381035404182760159584108277988,-0.19436992652177622417066247880724445330494031073144780739028162013564263012592362,0.83678119418725620734927343058991432103345138480687153939195472397724893122448017,AVAILABLE,507.42192058374922903599018978414438554372687775742846733861968551408483292212273,-606.39737617023639303705604628461910022710257759089752433929233741211783715753530,135.14857938757091572130993026608799389338010366918450149406566831706839734444055,32,4,5,0,0,2026-09,-0.39265583015755167303977263289627869753581721867972153043434327658779216969824644,-0.12639635747168061486228191635776640720753925365320246149317162884699122251669450,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.02,target_first,LONG,1667,1163,504,504,0,0,0,3,163,156,170,14,307,856,0,0.26397248495270851246775580395528804815133276010318142734307824591573516766981943,1.9328695104293009440259223337851952370240042371066508619314069465077669140040475,-0.72401288587211187815466001303252774489083943636002621031039553521359100243172394,-0.022669037493321047192115919762501127996723350586793311618879316908812945384620052,-0.11597400966062140176529168988752418400643340847081252026121214719257852456410581,0.95746046532015588597965083465773011056237087598024291728953681987690036253205760,AVAILABLE,593.39093970179538981595815647205493776636930079174181461294193257788444259924257,-619.75503030652776770038897115584374962655855752418243602569857814283389808155569,69.702070809840645599484121389348100962715165291054241534482815927573030616066903,28,4,5,0,0,2026-08,-0.24032559870167398862102214097015622588404728222469058097168936965567038525396265,-0.042130754746919647117218340411221240228762267661974066748341125846968677799282213,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.02,target_first,SHORT,1644,1130,514,514,0,0,0,5,163,149,170,21,270,860,0,0.23893805309734513274336283185840707964601769911504424778761061946902654867256637,1.9156993396758996557658199311305055451436978026149819106477406539666724067023343,-0.70490032244067450123004329989036187426996989132501648008786352147562157447098005,-0.078739341226979791151385713717234260781748406932273501770506771591179649765851904,-0.19436992652177622417066247880724445330494031073144780739028162013564263012592362,0.85322771350268747406162109815483844322869727680791181240136567413339184365889485,AVAILABLE,517.23882171249290705677138140523649718879840670604511587488997657100154980963027,-606.21427729898007105783723790571121187217410653951417287556262846903455404504284,135.14857938757091572130993026608799389338010366918450149406566831706839734444056,32,4,5,0,0,2026-09,-0.39265583015755167303977263289627869753581721867972153043434327658779216969824644,-0.12238816816953676497253246811345705357198822187946208526347191425165007205774574,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD025_TARGET_1R,NATURAL,0,stop_first,LONG,3036,3036,0,0,0,0,0,263,169,169,170,1,1326,1710,0,0.43675889328063241106719367588932806324110671936758893280632411067193675889328063,1.0000000000,-1.0000000000,-0.12648221343873517786561264822134387351778656126482213438735177865612648221343874,-1.00000000000,0.77543859649122807017543859649122807017543859649122807017543859649122807017543860,AVAILABLE,1326.0000000000,-1710.0000000000,404.0000000000,39,2,6,1,0,2026-06,-0.22459893048128342245989304812834224598930481283422459893048128342245989304812834,-0.13679081099895579533588583362339018447615732683605986773407587887225896275670031,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD025_TARGET_1R,NATURAL,0,stop_first,SHORT,2988,2988,0,0,0,0,0,189,170,170,170,0,1391,1597,0,0.46552878179384203480589022757697456492637215528781793842034805890227576974564926,1.0000000000,-1.0000495929868503443957420162805259862241703193487789605510331872260488415779587,-0.068968942436412315930388219544846050870147255689424364123159303882195448460508701,-1.00000000000,0.87096494650985373799871665725782415800042978457173570352678815177105806650039647,AVAILABLE,1391.0000000000,-1597.0792000000,221.0792000000,26,2,7,0,0,2026-09,-0.28571428571428571428571428571428571428571428571428571428571428571428571428571429,-0.10235563198624247635425623387790197764402407566638005159071367153912295786758383,AVAILABLE,AVAILABLE,AVAILABLE
