entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,eligible_entries,executable_outcomes,unavailable_outcomes,atr_unavailable,path_unavailable,entry_unavailable,invalid_risk,ambiguous_outcomes,eligible_sessions,contributing_sessions,calendar_sessions,zero_outcome_sessions,wins,losses,zero_r_outcomes,win_rate,average_win_r,average_loss_r,mean_r,median_r,profit_factor,profit_factor_status,sum_positive_r,sum_negative_r,event_order_max_drawdown_r,longest_losing_streak,positive_months,negative_months,zero_months,empty_months,worst_month,worst_month_mean_r,lomo_minimum_mean_r,numeric_status,average_win_status,average_loss_status,bootstrap_draws,bootstrap_seed,bootstrap_valid_draws,bootstrap_null_draws,mean_r_ci_low,mean_r_ci_high,bootstrap_probability_mean_above_zero,bootstrap_status,bootstrap_unit
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.02,stop_first,3311,2293,1018,1018,0,0,0,8,167,164,170,6,569,1724,0,0.24814653292629742695159180113388573920627998255560401221107719145224596598342782,1.9245733767719137355062102931197580528193792689388178369698507706733857005498107,-0.71196159952113599616504079348573425672725740173555512044621484105344485111981920,-0.057714586215097924939161217263089196050399021616183898130584080882242677591681509,-0.11946627937201861953211877805461728348781727951146146266372507783434941880967881,0.89218087339434457744018267409516365524343362538940900271488809301075304767163106,AVAILABLE,1095.0822513832189155030336567851423320542268040261873492358450885131564636128423,-1227.4217975744384573885303279694058585977917605920970276492743859761389233305683,150.29152147850535670074602371244513766457972985756007422623652774752583351467365,43,2,7,0,0,2026-08,-0.20415145588509594486873315267582916421007920654475564402963812491367849589370066,-0.075965022366021415148187831423405871563891962007096427884132346357411072407327823,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.11721570148405123821254807907203764003344840900916652471367704690537757740729468,0.0048094458966674370193427434313609855581194499085771528329195571264421879932499737,0.0354,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.02,target_first,3311,2293,1018,1018,0,0,0,8,167,164,170,6,577,1716,0,0.25163541212385521151330135194068905364151766245093763628434365460095944177932839,1.9248349417925273775957184365291012737524570320585562053515284387329046662198839,-0.71443432844143813447449079782141897523236169234481154364875361690668324716002267,-0.050300717920287632745528421798632152875518951838599946974892846691226541525392800,-0.11763130997347579499570852475552378254241505892476108956505458827625278741989438,0.90591971146774134557792938321323353847927698723975708723314807186528021781539170,AVAILABLE,1110.6297614142882968727295378772914349551677074977869304878319091488859924088730,-1225.9693076055078387582262090615549614987326640636966089012612066118684521265989,133.29152147850535670074602371244513766457972985756007422623652774752583351467364,43,2,7,0,0,2026-08,-0.20415145588509594486873315267582916421007920654475564402963812491367849589370066,-0.068708128316674535612629050581606161839653935882277850235366018345800041928372840,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.11115359242818683010315504855498713841851482383576533920132919392633088885544947,0.013458185513344570458998617719857696184969119420728396461077538343245360601548770,0.0578,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_1R,NATURAL,0,stop_first,6024,6024,0,0,0,0,0,452,170,170,170,0,2717,3307,0,0.45102921646746347941567065073041168658698539176626826029216467463479415670650730,1.0000000000,-1.0000239491986694889628061687329906259449652252797097066827940731781070456607197,-0.097954714475431606905710491367861885790172642762284196547144754316069057104913679,-1.00000000000,0.82157088950273703756474897849437654834513790900441694894999793170964880429836697,AVAILABLE,2717.0000000000,-3307.0792000000,609.0792000000,28,1,8,0,0,2026-06,-0.19252873563218390804597701149425287356321839080459770114942528735632183908045977,-0.10821622992392223161453930684699915469146238377007607776838546069315300084530854,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.13716119647974032594217204902123395695736317444604249624930082293694188426422838,-0.056369513124673218775854447133206254383334809189109599811780919480588526403750296,0,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_1R,NATURAL,0,target_first,6024,6024,0,0,0,0,0,452,170,170,170,0,3169,2855,0,0.52606241699867197875166002656042496679946879150066401062416998671978751660026560,1.0000000000,-1.0000277408056042031523642732049036777583187390542907180385288966725043782837128,0.052111686586985391766268260292164674634794156706507304116865869853917662682602922,1.00000000000,1.1099516959109225411330095501378735833317688700194376394181989767569319968426795,AVAILABLE,3169.0000000000,-2855.0792000000,67.0000000000,21,7,2,0,0,2026-09,-0.035714285714285714285714285714285714285714285714285714285714285714285714285714286,0.037599492814877430262045646661031276415891800507185122569737954353338968723584108,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,0.012873760976817223960468396589050227820117059856641621078632319678969433206599252,0.091134944528791964224121124504737424604614752451193579057553935256696729842325793,0.9944,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_1R,NATURAL,0.01,stop_first,6024,6024,0,0,0,0,0,452,170,170,170,0,2717,3307,0,0.45102921646746347941567065073041168658698539176626826029216467463479415670650730,0.9600000000,-1.0400239491986694889628061687329906259449652252797097066827940731781070456607197,-0.13795471447543160690571049136786188579017264276228419654714475431606905710491368,-1.04000000000,0.75837382731062228103421125656197817314341578512648518945040692463875247458887109,AVAILABLE,2608.3200000000,-3439.3592000000,840.3192000000,28,0,9,0,0,2026-06,-0.23252873563218390804597701149425287356321839080459770114942528735632183908045977,-0.14821622992392223161453930684699915469146238377007607776838546069315300084530854,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.17716119647974032594217204902123395695736317444604249624930082293694188426422838,-0.096369513124673218775854447133206254383334809189109599811780919480588526403750296,0,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_1R,NATURAL,0.01,target_first,6024,6024,0,0,0,0,0,452,170,170,170,0,3169,2855,0,0.52606241699867197875166002656042496679946879150066401062416998671978751660026560,0.9600000000,-1.0400277408056042031523642732049036777583187390542907180385288966725043782837128,0.012111686586985391766268260292164674634794156706507304116865869853917662682602922,0.96000000000,1.0245718893662812173405586109921896196221628467946025419233058312603274222242220,AVAILABLE,3042.2400000000,-2969.2792000000,94.4000000000,21,4,5,0,0,2026-09,-0.075714285714285714285714285714285714285714285714285714285714285714285714285714286,-0.0024005071851225697379543533389687235841081994928148774302620456466610312764158918,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.027126239023182776039531603410949772179882940143358378921367680321030566793400748,0.051134944528791964224121124504737424604614752451193579057553935256696729842325793,0.7297,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_1R,NATURAL,0.02,stop_first,6024,6024,0,0,0,0,0,452,170,170,170,0,2717,3307,0,0.45102921646746347941567065073041168658698539176626826029216467463479415670650730,0.9200000000,-1.0800239491986694889628061687329906259449652252797097066827940731781070456607197,-0.17795471447543160690571049136786188579017264276228419654714475431606905710491368,-1.08000000000,0.69985792517900464302217312431782023223398376857326462314558536595745729299868811,AVAILABLE,2499.6400000000,-3571.6392000000,1078.5592000000,28,0,9,0,0,2026-06,-0.27252873563218390804597701149425287356321839080459770114942528735632183908045977,-0.18821622992392223161453930684699915469146238377007607776838546069315300084530854,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.21716119647974032594217204902123395695736317444604249624930082293694188426422838,-0.13636951312467321877585444713320625438333480918910959981178091948058852640375029,0,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_1R,NATURAL,0.02,target_first,6024,6024,0,0,0,0,0,452,170,170,170,0,3169,2855,0,0.52606241699867197875166002656042496679946879150066401062416998671978751660026560,0.9200000000,-1.0800277408056042031523642732049036777583187390542907180385288966725043782837128,-0.027888313413014608233731739707835325365205843293492695883134130146082337317397078,0.92000000000,0.94551635049135405226667330851461556802458729087583921435241074433062496416385750,AVAILABLE,2915.4800000000,-3083.4792000000,193.4392000000,21,2,7,0,0,2026-09,-0.11571428571428571428571428571428571428571428571428571428571428571428571428571429,-0.042400507185122569737954353338968723584108199492814877430262045646661031276415892,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.067126239023182776039531603410949772179882940143358378921367680321030566793400748,0.011134944528791964224121124504737424604614752451193579057553935256696729842325793,0.0833,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_1.5R,NATURAL,0,stop_first,6024,6024,0,0,0,0,0,229,170,170,170,0,2269,3755,0,0.37666002656042496679946879150066401062416998671978751660026560424966799468791501,1.4990568532393124724548259144997796386073159982371088585279858968708682238871750,-1.0000317443408788282290279627163781624500665778961384820239680426098535286284953,-0.058724966799468791500664010624169986719787516600265604249667994687915006640106242,-1.00000000000,0.90579281744238638283439843933582720889392805426789114976696345618003284689338224,AVAILABLE,3401.3600000000,-3755.1192000000,397.8592000000,49,3,6,0,0,2026-07,-0.16710635451505016722408026755852842809364548494983277591973244147157190635451505,-0.076449535080304311073541842772612003381234150464919695688926458157227387996618766,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.10769783153467151908732610080144388265253484052868556325161225777513116634461664,-0.010254550584982107712298797570428421561842061695483035236217769856159089936304910,0.0097,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_1.5R,NATURAL,0,target_first,6024,6024,0,0,0,0,0,229,170,170,170,0,2498,3526,0,0.41467463479415670650730411686586985391766268260292164674634794156706507304116866,1.4991433146517213771016813450760608486789431545236188951160928742994395516413131,-1.0000338060124787294384571752694271128757799205899035734543391945547362450368690,0.036311553784860557768924302788844621513944223107569721115537848605577689243027888,-1.00000000000,1.0620344315075905545110329792594646261533075796189760119283545491031613451978594,AVAILABLE,3744.8600000000,-3526.1192000000,92.8592000000,47,6,3,0,0,2026-07,-0.045868896321070234113712374581939799331103678929765886287625418060200668896321070,0.016534404057480980557903634826711749788672865595942519019442096365173288250211327,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.011046514345739484141684199341085121033875359058727761308457108233669462568032662,0.082854227959683418094471940421780855306611368811352898906713915686767285526114724,0.9313,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_1.5R,NATURAL,0.01,stop_first,6024,6024,0,0,0,0,0,229,170,170,170,0,2269,3755,0,0.37666002656042496679946879150066401062416998671978751660026560424966799468791501,1.4590568532393124724548259144997796386073159982371088585279858968708682238871750,-1.0400317443408788282290279627163781624500665778961384820239680426098535286284953,-0.098724966799468791500664010624169986719787516600265604249667994687915006640106242,-1.04000000000,0.84771559774166475303734455303935207140046324510426702124630427136404112626696430,AVAILABLE,3310.6000000000,-3905.3192000000,619.4192000000,49,0,9,0,0,2026-07,-0.20710635451505016722408026755852842809364548494983277591973244147157190635451505,-0.11644953508030431107354184277261200338123415046491969568892645815722738799661877,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.14769783153467151908732610080144388265253484052868556325161225777513116634461664,-0.050254550584982107712298797570428421561842061695483035236217769856159089936304910,0,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_1.5R,NATURAL,0.01,target_first,6024,6024,0,0,0,0,0,229,170,170,170,0,2498,3526,0,0.41467463479415670650730411686586985391766268260292164674634794156706507304116866,1.4591433146517213771016813450760608486789431545236188951160928742994395516413131,-1.0400338060124787294384571752694271128757799205899035734543391945547362450368690,-0.0036884462151394422310756972111553784860557768924302788844621513944223107569721116,-1.04000000000,0.99394103206645623675132511291028761445644355990871626189558391683677108973071035,AVAILABLE,3644.9400000000,-3667.1592000000,153.0592000000,47,4,5,0,0,2026-07,-0.085868896321070234113712374581939799331103678929765886287625418060200668896321070,-0.023465595942519019442096365173288250211327134404057480980557903634826711749788673,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.051046514345739484141684199341085121033875359058727761308457108233669462568032662,0.042854227959683418094471940421780855306611368811352898906713915686767285526114724,0.4366,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_1.5R,NATURAL,0.02,stop_first,6024,6024,0,0,0,0,0,229,170,170,170,0,2269,3755,0,0.37666002656042496679946879150066401062416998671978751660026560424966799468791501,1.4190568532393124724548259144997796386073159982371088585279858968708682238871750,-1.0800317443408788282290279627163781624500665778961384820239680426098535286284953,-0.13872496679946879150066401062416998671978751660026560424966799468791500664010624,-1.08000000000,0.79394026787001772793974196941294224423841958385994079377062251363524551924202455,AVAILABLE,3219.8400000000,-4055.5192000000,852.5792000000,49,0,9,0,0,2026-07,-0.24710635451505016722408026755852842809364548494983277591973244147157190635451505,-0.15644953508030431107354184277261200338123415046491969568892645815722738799661877,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.18769783153467151908732610080144388265253484052868556325161225777513116634461664,-0.090254550584982107712298797570428421561842061695483035236217769856159089936304910,0,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_1.5R,NATURAL,0.02,target_first,6024,6024,0,0,0,0,0,229,170,170,170,0,2498,3526,0,0.41467463479415670650730411686586985391766268260292164674634794156706507304116866,1.4191433146517213771016813450760608486789431545236188951160928742994395516413131,-1.0800338060124787294384571752694271128757799205899035734543391945547362450368690,-0.043688446215139442231075697211155378486055776892430278884462151394422310756972112,-1.08000000000,0.93089143025921543179779040970335795459439201604790001531432494392625259729060392,AVAILABLE,3545.0200000000,-3808.1992000000,280.0792000000,47,2,7,0,0,2026-07,-0.12586889632107023411371237458193979933110367892976588628762541806020066889632107,-0.063465595942519019442096365173288250211327134404057480980557903634826711749788673,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.091046514345739484141684199341085121033875359058727761308457108233669462568032662,0.0028542279596834180944719404217808553066113688113528989067139156867672855261147236,0.0336,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R,NATURAL,0,stop_first,6024,6024,0,0,0,0,0,135,170,170,170,0,1894,4130,0,0.31440903054448871181938911022576361221779548472775564409030544488711819389110226,1.9918690601900739176346356916578669482576557550158394931362196409714889123548046,-1.0000288619854721549636803874092009685230024213075060532687651331719128329297821,-0.059349136786188579017264276228419654714475431606905710491367861885790172642762284,-1.00000000000,0.91343610615403061490331804467047827578438898325258990103723882836117659751805711,AVAILABLE,3772.6000000000,-4130.1192000000,377.1992000000,49,3,6,0,0,2026-07,-0.19561806020066889632107023411371237458193979933110367892976588628762541806020067,-0.075764835164835164835164835164835164835164835164835164835164835164835164835164835,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.11199919435359671775292493408263568923693013293828655586213152503906508420695929,-0.0062824066530531905673352714041671492943645554978652330666528425893900746905175200,0.0144,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R,NATURAL,0,target_first,6024,6024,0,0,0,0,0,135,170,170,170,0,2029,3995,0,0.33681938911022576361221779548472775564409030544488711819389110225763612217795485,1.9924100542138984721537703302119270576638738294726466239526860522424839822572696,-1.0000298372966207759699624530663329161451814768460575719649561952440550688360451,0.0078819389110225763612217795484727755644090305444887118193891102257636122177954847,-1.00000000000,1.0118847017130302394982357472588051940978381821498592582669373169140985830910877,AVAILABLE,4042.6000000000,-3995.1192000000,201.9592000000,49,6,3,0,0,2026-09,-0.15785714285714285714285714285714285714285714285714285714285714285714285714285714,-0.0066608622147083685545224006762468300929839391377852916314454775993237531699070161,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.049299271753657632942672389613377826359931428593161051212724439355220868323946336,0.064292941077891868359263286938116029939214432610354858746873741982844516821226313,0.6,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R,NATURAL,0.01,stop_first,6024,6024,0,0,0,0,0,135,170,170,170,0,1894,4130,0,0.31440903054448871181938911022576361221779548472775564409030544488711819389110226,1.9518690601900739176346356916578669482576557550158394931362196409714889123548046,-1.0400288619854721549636803874092009685230024213075060532687651331719128329297821,-0.099349136786188579017264276228419654714475431606905710491367861885790172642762284,-1.04000000000,0.86066711875569107879107098722721235711655608737995537095357197202014695438699876,AVAILABLE,3696.8400000000,-4295.3192000000,612.9592000000,49,1,8,0,0,2026-07,-0.23561806020066889632107023411371237458193979933110367892976588628762541806020067,-0.11576483516483516483516483516483516483516483516483516483516483516483516483516484,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.15199919435359671775292493408263568923693013293828655586213152503906508420695929,-0.046282406653053190567335271404167149294364555497865233066652842589390074690517520,0,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R,NATURAL,0.01,target_first,6024,6024,0,0,0,0,0,135,170,170,170,0,2029,3995,0,0.33681938911022576361221779548472775564409030544488711819389110225763612217795485,1.9524100542138984721537703302119270576638738294726466239526860522424839822572696,-1.0400298372966207759699624530663329161451814768460575719649561952440550688360451,-0.032118061088977423638778220451527224435590969455511288180610889774236387782204515,-1.04000000000,0.95343370335577163570352944528981454079780901635824831443172228234907672813468912,AVAILABLE,3961.4400000000,-4154.9192000000,256.6392000000,49,5,4,0,0,2026-09,-0.19785714285714285714285714285714285714285714285714285714285714285714285714285714,-0.046660862214708368554522400676246830092983939137785291631445477599323753169907016,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.089299271753657632942672389613377826359931428593161051212724439355220868323946336,0.024292941077891868359263286938116029939214432610354858746873741982844516821226313,0.1289,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R,NATURAL,0.02,stop_first,6024,6024,0,0,0,0,0,135,170,170,170,0,1894,4130,0,0.31440903054448871181938911022576361221779548472775564409030544488711819389110226,1.9118690601900739176346356916578669482576557550158394931362196409714889123548046,-1.0800288619854721549636803874092009685230024213075060532687651331719128329297821,-0.13934913678618857901726427622841965471447543160690571049136786188579017264276228,-1.08000000000,0.81180684078212240404659618996819921770541868758237830250792329287586072939670342,AVAILABLE,3621.0800000000,-4460.5192000000,848.7192000000,49,0,9,0,0,2026-07,-0.27561806020066889632107023411371237458193979933110367892976588628762541806020067,-0.15576483516483516483516483516483516483516483516483516483516483516483516483516484,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.19199919435359671775292493408263568923693013293828655586213152503906508420695929,-0.086282406653053190567335271404167149294364555497865233066652842589390074690517520,0,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R,NATURAL,0.02,target_first,6024,6024,0,0,0,0,0,135,170,170,170,0,2029,3995,0,0.33681938911022576361221779548472775564409030544488711819389110225763612217795485,1.9124100542138984721537703302119270576638738294726466239526860522424839822572696,-1.0800298372966207759699624530663329161451814768460575719649561952440550688360451,-0.072118061088977423638778220451527224435590969455511288180610889774236387782204515,-1.08000000000,0.89931228896656820680242644758898794619126083569934284483680884725939987010046911,AVAILABLE,3880.2800000000,-4314.7192000000,443.7192000000,49,1,8,0,0,2026-09,-0.23785714285714285714285714285714285714285714285714285714285714285714285714285714,-0.086660862214708368554522400676246830092983939137785291631445477599323753169907016,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.12929927175365763294267238961337782635993142859316105121272443935522086832394634,-0.015707058922108131640736713061883970060785567389645141253126258017155483178773687,0.0057,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R_BE1R,NATURAL,0,stop_first,6024,6024,0,0,0,0,0,196,170,170,170,0,1454,3513,1057,0.24136786188579017264276228419654714475431606905710491367861885790172642762284197,1.9969876203576341127922971114167812929848693259972489683631361760660247592847318,-0.95852115001423284941645317392541986905778536863079988613720466837460859664104754,-0.076969588313413014608233731739707835325365205843293492695883134130146082337317397,-1.00000000000,0.86230306388102366630823742618978947073321508177746058189078630949184933807796715,AVAILABLE,2903.6200000000,-3367.2848000000,480.8844000000,29,1,8,0,0,2026-07,-0.18819665551839464882943143812709030100334448160535117056856187290969899665551839,-0.088657058326289095519864750633981403212172442941673710904480135249366018596787828,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.12259030946516279642875092133092923129465320407101060119651550985565106541944088,-0.031214547887378831172586145992173288865478873788311725861459921732888654788737883,0.0001,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R_BE1R,NATURAL,0,target_first,6024,6024,0,0,0,0,0,196,170,170,170,0,1650,3394,980,0.27390438247011952191235059760956175298804780876494023904382470119521912350597610,1.9973454545454545454545454545454545454545454545454545454545454545454545454545455,-0.95706682380671773718326458456098998232174425456688273423688862698880377136122569,0.0078577689243027888446215139442231075697211155378486055776892430278884462151394422,-1.00000000000,1.0145723675460969432236976265135372366363934590957049086336271991914009510496124,AVAILABLE,3295.6200000000,-3248.2848000000,173.2624000000,29,6,3,0,0,2026-09,-0.1235750000,-0.0060933933933933933933933933933933933933933933933933933933933933933933933933933934,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.042825027932023395990090804848169364379863153082050327350932537182597386574671770,0.059046713132210476145946296516950699158837485350921779578317705136113880463521721,0.618,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R_BE1R,NATURAL,0.01,stop_first,6024,6024,0,0,0,0,0,196,170,170,170,0,1454,4570,0,0.24136786188579017264276228419654714475431606905710491367861885790172642762284197,1.9569876203576341127922971114167812929848693259972489683631361760660247592847318,-0.77682380743982494529540481400437636761487964989059080962800875273522975929978118,-0.11696958831341301460823373173970783532536520584329349269588313413014608233731740,-1.04000000000,0.80151888202783212389743478803661253387524714902584862198221293192771057187140994,AVAILABLE,2845.4600000000,-3550.0848000000,713.8248000000,56,0,9,0,0,2026-07,-0.22819665551839464882943143812709030100334448160535117056856187290969899665551839,-0.12865705832628909551986475063398140321217244294167371090448013524936601859678783,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.16259030946516279642875092133092923129465320407101060119651550985565106541944088,-0.071214547887378831172586145992173288865478873788311725861459921732888654788737883,0,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R_BE1R,NATURAL,0.01,target_first,6024,6024,0,0,0,0,0,196,170,170,170,0,1650,4374,0,0.27390438247011952191235059760956175298804780876494023904382470119521912350597610,1.9573454545454545454545454545454545454545454545454545454545454545454545454545455,-0.78263484224965706447187928669410150891632373113854595336076817558299039780521262,-0.032142231075697211155378486055776892430278884462151394422310756972111553784860558,-1.04000000000,0.94343822562733462707662624653661929173163426699720686057859490504447709962197270,AVAILABLE,3229.6200000000,-3423.2448000000,234.2828000000,56,3,6,0,0,2026-09,-0.1635750000,-0.046093393393393393393393393393393393393393393393393393393393393393393393393393393,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.082825027932023395990090804848169364379863153082050327350932537182597386574671770,0.019046713132210476145946296516950699158837485350921779578317705136113880463521721,0.1095,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R_BE1R,NATURAL,0.02,stop_first,6024,6024,0,0,0,0,0,196,170,170,170,0,1454,4570,0,0.24136786188579017264276228419654714475431606905710491367861885790172642762284197,1.9169876203576341127922971114167812929848693259972489683631361760660247592847318,-0.81682380743982494529540481400437636761487964989059080962800875273522975929978118,-0.15696958831341301460823373173970783532536520584329349269588313413014608233731740,-1.08000000000,0.74668792350623839235542441599054972175942852562715034763462295970130125633665416,AVAILABLE,2787.3000000000,-3732.8848000000,952.6648000000,56,0,9,0,0,2026-07,-0.26819665551839464882943143812709030100334448160535117056856187290969899665551839,-0.16865705832628909551986475063398140321217244294167371090448013524936601859678783,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.20259030946516279642875092133092923129465320407101060119651550985565106541944088,-0.11121454788737883117258614599217328886547887378831172586145992173288865478873789,0,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R_BE1R,NATURAL,0.02,target_first,6024,6024,0,0,0,0,0,196,170,170,170,0,1650,4374,0,0.27390438247011952191235059760956175298804780876494023904382470119521912350597610,1.9173454545454545454545454545454545454545454545454545454545454545454545454545455,-0.82263484224965706447187928669410150891632373113854595336076817558299039780521262,-0.072142231075697211155378486055776892430278884462151394422310756972111553784860558,-1.08000000000,0.87922177192359923481842945682246880444381598290347453263360662517041831526654625,AVAILABLE,3163.6200000000,-3598.2048000000,443.6648000000,56,1,8,0,0,2026-09,-0.2035750000,-0.086093393393393393393393393393393393393393393393393393393393393393393393393393393,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.12282502793202339599009080484816936437986315308205032735093253718259738657467177,-0.020953286867789523854053703483049300841162514649078220421682294863886119536478279,0.0023,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_1R,NATURAL,0,stop_first,6024,6024,0,0,0,0,0,268,170,170,170,0,2790,3234,0,0.46314741035856573705179282868525896414342629482071713147410358565737051792828685,0.99971923536439665471923536439665471923536439665471923536439665471923536439665473,-1.0000000000,-0.073835214696768481629039397963700752545374059318282425852146967684816290393979636,-1.00000000000,0.86246650175221603793032364460935889507318078746650175221603793032364460935889508,AVAILABLE,2789.2166666666666666666666666666666666666666666666666666666666666666666666666667,-3234.0000000000,482.78333333333333333333333333333333333333333333333333333333333333333333333333333,29,1,7,1,0,2026-06,-0.17528735632183908045977011494252873563218390804597701149425287356321839080459770,-0.084967132554725891888442146914289361158976322675346225030314633990682238815495564,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.11378571615331385351177496028904431911633844190041088017472903197724654516821945,-0.032467422371521081721454943860758648026330439894713870245088651455700994517460840,0,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_1R,NATURAL,0,target_first,6024,6024,0,0,0,0,0,268,170,170,170,0,3058,2966,0,0.50763612217795484727755644090305444887118193891102257636122177954847277556440903,0.99974384129060388053193808589492042729452801395247438412906038805319380858949205,-1.0000000000,0.015142208942009738822487826471890216910137228862328463922089420097388224878264719,1.00000000000,1.0307541020454034614520116880197797257810743987412901775679928073724432456731850,AVAILABLE,3057.2166666666666666666666666666666666666666666666666666666666666666666666666667,-2966.0000000000,95.783333333333333333333333333333333333333333333333333333333333333333333333333333,27,3,4,2,0,2026-07,-0.035772017837235228539576365663322185061315496098104793756967670011148272017837235,0.0023703860242321780783319244857706396167934629473091011552550014088475626937165399,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.023688211474031104643820744688996319093561128323410656431960903519442937995350789,0.054362344625169766459271272136469585350296242007331980399538725316569429191143110,0.7796,AVAILABLE,WHOLE_SESSION
