entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,omitted_month,eligible_entries,executable_outcomes,unavailable_outcomes,atr_unavailable,path_unavailable,entry_unavailable,invalid_risk,ambiguous_outcomes,eligible_sessions,contributing_sessions,calendar_sessions,zero_outcome_sessions,wins,losses,zero_r_outcomes,win_rate,average_win_r,average_loss_r,mean_r,median_r,profit_factor,profit_factor_status,sum_positive_r,sum_negative_r,event_order_max_drawdown_r,longest_losing_streak,positive_months,negative_months,zero_months,empty_months,worst_month,worst_month_mean_r,lomo_minimum_mean_r,numeric_status,average_win_status,average_loss_status
MOMENTUM_AWAY_025,ATR050_TARGET_1.5R,NATURAL,0.02,stop_first,2026-07,4828,3301,1527,1527,0,0,0,7,148,142,148,6,1351,1950,0,0.40926991820660405937594668282338685246894880339291123901847924871251136019388064,1.4469765776809755575484654847227831158563423660563943480007934191968693914633202,-1.0499668940640875938169923058210813390923918898506787348639699770068539915538592,-0.028043043616471623658030332169230118663509739068959336211956845146438877813716230,-1.0317627516914475549973666085970100879147591459709120284678179388379612773687901,0.95478729877650225305447312176618456252004756178243537786984992279707392015712941,AVAILABLE,1954.8653564469979782479768698604799895219185365421887641490719093349705478669456,-2047.4354434249708079431349963511086112301641852088235329847414551633652835300255,156.15098793044310881562230487491905343955040177858142976043859032371488559493712,31,2,6,0,0,2026-01,-0.14037414098450249432120623546704322326890376716489594249100561142192395428992175,-0.043438734976248593296694390770844169257452320138970927407602643075799826012637130,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_1.5R,NATURAL,0.02,stop_first,2026-08,5662,3891,1771,1771,0,0,0,6,149,145,149,4,1538,2353,0,0.39527113852480082241069133898740683628887175533281932665124646620406065278848625,1.4490188006615532433440120494237801583268246817840927435000147667481538366702682,-1.0492084620664919600046847176098784817059212743227473294207683701454805543933838,-0.061731327634280825913115550892385038279973373913515761147274547338384770930032930,-1.0324093613610581145824432449694347370734138365790560456813030642397672961408853,0.90270665469135331389117658663177569271572458095950389827429860602350934366553629,AVAILABLE,2228.5909154174688882630905320137738835066563605839346395030227112586606007988725,-2468.7875112424555818910231405360440674540327584814244661270679749523157444876321,273.49799092843890536756861798392233632831624409083876948956660282556253306715937,34,2,6,0,0,2026-07,-0.18250076182894534785914756628976712196964301465533582444971357956650357859319245,-0.080362964761668446168281797392164841889787029687658037158780051807803007210647122,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_1.5R,NATURAL,0.02,stop_first,2026-09,5912,4049,1863,1863,0,0,0,7,166,160,166,6,1603,2446,0,0.39590022227710545813781180538404544331933810817485798962706841195356878241541121,1.4471384751264432585483033606676564964458029589657536661088624789801480394915478,-1.0500441211861768987975859258414323956065249763944616877765058086786965859560148,-0.061408976239491269697694464672237657656443059777414216233348148733740316607424181,-1.0326583097774796604658765592525766805951694991051843988504815368038825789205923,0.90319102241636681204047320881307220811912331003158523108739324895505893119128933,AVAILABLE,2319.7629756276885434529302871502533638026221432221031267725065538051773073049511,-2568.4079204213886944588951746081436396535600922608532883013332080280918492484121,273.49799092843890536756861798392233632831624409083876948956660282556253306715937,34,1,7,0,0,2026-07,-0.18250076182894534785914756628976712196964301465533582444971357956650357859319245,-0.079135639671076257515319277157519563693650461360278015504734454564483112096672579,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_1.5R,NATURAL,0.02,target_first,2026-01,5309,3613,1696,1696,0,0,0,7,150,144,150,6,1457,2156,0,0.40326598394685856628840298920564627733185718239690008303349017437032936617769167,1.4472090618456175104215235063073082920948619546884765639447907643701376380698115,-1.0492406111549272875337652491855374682188156919922611870567712458397305929940372,-0.042507377398549271862341026447348629919056950997565669976982746289279994416669756,-1.0316303851778276178236910093006713819698821056551689682539721639975107204972041,0.93210959113282396937178636873310275939253842011475890385042926324951738213683587,AVAILABLE,2108.5836031090647126841597486897481815822138679811103536675601436872905386677154,-2262.1627576500232319227978772440187814797666319353151192943988060304591584951441,223.63826183249334928715640184955396181882879285106933602268728866100108494613742,34,3,5,0,0,2026-07,-0.18250076182894534785914756628976712196964301465533582444971357956650357859319245,-0.059121544708699395819797944023698960196309554575260110302512455327988966279791054,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_1.5R,NATURAL,0.02,target_first,2026-02,4732,3266,1466,1466,0,0,0,6,151,145,151,6,1297,1969,0,0.39712186160440906307409675443968156766687078995713410900183710961420698101653399,1.4444036575459326014877462924181300149756834959368519270667649624285034807201526,-1.0519639989982800368894458255917368710848010157114965436204387926049216052779721,-0.060601827982406248777009151660690529621099726180600044391625788845475084598373910,-1.0328165310830415487910385157280304099485748072342058341392175033780266705857391,0.90444458318326809360649162127035586838638374820137984680400016546981695029963865,AVAILABLE,1873.3915438370745841296069412663146294234614942300969494055941562697690144940379,-2071.3171140276133926353188305901298991659731999359366943886439826390906407923271,230.97284639395391754218478619434087585959645705404702629038289380369047494158073,34,3,5,0,0,2026-07,-0.18250076182894534785914756628976712196964301465533582444971357956650357859319245,-0.083332665150468331846876573118797209182154406083005626402244812933425762759801848,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_1.5R,NATURAL,0.02,target_first,2026-03,5223,3538,1685,1685,0,0,0,7,148,142,148,6,1390,2148,0,0.39287733182589033352176370830977953646127755794234030525720746184284906726964387,1.4454699081581739215847917912223832798527264331981818050897304188275339187174179,-1.0521305990746980446210552890940185953738366774109108591273383822350055044582397,-0.070879975826056995150697052338846575428974403881617811286262736820384306545813366,-1.0333970265381177312455604853165764719979293044658515581731594470814037388806119,0.88903718622852733318006187697761745427605397521118250076382092135144459704847022,AVAILABLE,2009.2031723398617510028605897991127589952897421454727090747252821702721470172109,-2259.9765268124513998460267609739519428630011830786365254055228450407918235762989,283.82063067600475787963906804536478998479619228137109763813063030488852520237923,34,2,6,0,0,2026-07,-0.18250076182894534785914756628976712196964301465533582444971357956650357859319245,-0.083332665150468331846876573118797209182154406083005626402244812933425762759801848,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_1.5R,NATURAL,0.02,target_first,2026-04,5446,3727,1719,1719,0,0,0,2,149,144,149,5,1472,2255,0,0.39495572846793667829353367319559967802522135766031660853233163402200160987389321,1.4472173505152811896766774322548060002424145184333014140645088642904154711971164,-1.0494228736989883411613799071505727438212301647612655629030222637159018785857441,-0.063360515222088757208168100441499089068966957446427196899210667143511446903326566,-1.0322766570605187319884726224783861671469740634005767409412917639046915097708643,0.90021137910647382550654523369915180048764092450572188297772305387055464144011899,AVAILABLE,2130.3039399584939112040691802790744323568341711338196815029570482354915736021554,-2366.4485801912187093189116906245415373168740215366538443463152046793587362108529,269.19191643613990715131540721599271107712460175104144415069122387823601125198965,34,2,6,0,0,2026-07,-0.18250076182894534785914756628976712196964301465533582444971357956650357859319245,-0.083269834388627595741055082932136802107171910380053022608892415262163425077680901,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_1.5R,NATURAL,0.02,target_first,2026-05,5752,3955,1797,1797,0,0,0,7,150,147,150,3,1577,2378,0,0.39873577749683944374209860935524652338811630847029077117572692793931731984829330,1.4469563677595593789865109411873732491185762192110787707244595240705526149423305,-1.0509187878081080933622549245566565829457443523241503237475099633251252753438676,-0.054926595562795424868195817027368328795192255911746712626828324482398591909901439,-1.0324162744206243028089220418868514918583043483317667516208429883446871146306166,0.91307430675336044306537293293945932388265069390044642636812837092270671785708490,AVAILABLE,2281.8501919568251406617277542524876138599946976958712214324726694592614737640552,-2499.0848774076810460154422105957293542449800698268294698715786927871479047677171,250.28196165427101439018735321376734650207012347916552974643909076225527964695173,34,3,5,0,0,2026-07,-0.18250076182894534785914756628976712196964301465533582444971357956650357859319245,-0.072018208194305747584853000713979867589508705558637344592538613660098700456912141,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_1.5R,NATURAL,0.02,target_first,2026-06,5328,3660,1668,1668,0,0,0,7,149,143,149,6,1455,2205,0,0.39754098360655737704918032786885245901639344262295081967213114754098360655737705,1.4447151625992374519865125704870772387176142646355805315961885284357842618859631,-1.0515180258039698453079423041965751671948388064652816706206942843101531241916371,-0.059163028774825960727769669588729743532920987216168418100048248095579655136197664,-1.0333460593797131670770795104369504961859305301265426784938604756896852182632243,0.90660875423466249658571007272806074591633222041418317839024584487798845858978869,AVAILABLE,2102.0605615818904926403757900586973823341287550447696734724543088740661010440763,-2318.5972468977535089040127807534482436646195682559460837186308969038876388425597,249.58396151927812530010988756527646744757556455938369155350965546419038644177499,34,3,5,0,0,2026-07,-0.18250076182894534785914756628976712196964301465533582444971357956650357859319245,-0.078704629047650136275856635455969188085574605077028551381301859911860569454508087,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_1.5R,NATURAL,0.02,target_first,2026-07,4828,3301,1527,1527,0,0,0,7,148,142,148,6,1358,1943,0,0.41139048773099060890639200242350802787034232050893668585277188730687670402908210,1.4468880569046618263083169698084792018487011814149594812780586901257601199977012,-1.0498940135123538805053281376688334420065784112342510264597391904370442504477396,-0.022741619805505249831917033168927180160025946278895719126225248660525518225712566,-1.0315847255558810994661033352569220572861577046369415019038815305453672553009672,0.96319992878912252634061435431014609307592592694636039496451265326274954709653250,AVAILABLE,1964.8739812765307601266944449999147561105362043615149755756037011907822429568782,-2039.9440682545035898218525714905433778187818530281497444112732470191769786199581,153.65098793044310881562230487491905343955040177858142976043859032371488559493708,31,3,5,0,0,2026-01,-0.14037414098450249432120623546704322326890376716489594249100561142192395428992175,-0.036990687813389344954763661220365171468211347404998930355281346097170496609542030,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_1.5R,NATURAL,0.02,target_first,2026-08,5662,3891,1771,1771,0,0,0,6,149,145,149,4,1544,2347,0,0.39681315857106142379850938062194808532510922641994345926497044461578000514006682,1.4489460251315182362594374775513014316245448308643482572270424679896322667558447,-1.0491560539531533235673217187309244117493283411811007821826156089772677305325026,-0.057876277518629322443570446806031915689379696195705429612964601309086390051081493,-1.0322766570605187319884726224783861671469740634005767409412917639046915097708643,0.90854475012798907101563233932474461981041374035505192152849987592953506373820049,AVAILABLE,2237.1726628030641567845714653392094104282972188545537091585535705759922198710242,-2462.3692586280508504125040738614795943756736167520435357825988342696473635597837,258.49799092843890536756861798392233632831624409083876948956660282556253306715933,34,3,5,0,0,2026-07,-0.18250076182894534785914756628976712196964301465533582444971357956650357859319245,-0.075823013187818567233657100055603098548382671334147141275002812098359907937039343,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_1.5R,NATURAL,0.02,target_first,2026-09,5912,4049,1863,1863,0,0,0,7,166,160,166,6,1610,2439,0,0.39762904420844653000740923684860459372684613484811064460360582859965423561373179,1.4470631058740505126283527094967007021063601310816331293161728855037198772639029,-1.0499862834157119624180454078505856524158170398032716276047006969593700468791901,-0.057086921411138590023700886010839781637672993094282578792004607118526683611622739,-1.0325069376367906507014639376160591853718780634442095180176226808313110385748830,0.90974132084766850144240879269210057268341172033808476752124245879537203246453272,AVAILABLE,2329.7716004572213253316478622896881303912398110414293381990383456609890023948837,-2560.9165452509214763376127497475784062421777600801794997278649998839035443383446,258.49799092843890536756861798392233632831624409083876948956660282556253306715933,34,2,6,0,0,2026-07,-0.18250076182894534785914756628976712196964301465533582444971357956650357859319245,-0.074080758099730214765463702345272307772217763497770794245346817360554746989797912,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_2R,NATURAL,0,stop_first,2026-01,5309,3613,1696,1696,0,0,0,10,150,144,150,6,1177,2436,0,0.32576805978411292554663714364793800166066980348740658732355383337946305009687241,1.9944409865487518720036238424090800913233742024419405849311157773218840474682301,-0.99871678264455560731711682718002674025527500337103195224605275303308037780337566,-0.023641583546708138963806069331596421747644193727558750956950245358628916816749603,-1.0,0.96489047996034983018857490627336382324483165269765090157155988457894652410323736,AVAILABLE,2347.4570411678809533482652625154872674876114362741640684639232699078575238701068,-2432.8740825221374594244965910105451392618499082118338356713845063885838003290231,237.34570673138947972005067929964714543110379083525265218415057608460690002108265,42,4,4,0,0,2026-07,-0.21247439292797027717223181198044129019257596294851440927824038317333989377973204,-0.051692120775888351321605562599084209820580138115020721295222987039980912408295086,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_2R,NATURAL,0,stop_first,2026-02,4732,3266,1466,1466,0,0,0,9,151,145,151,6,1067,2199,0,0.32669932639314145744029393753827311696264543784445805266380894060012247397428047,1.9943027849568920941271233990176954856919882359655134444379771772978744799114078,-0.99858336198056723722341686741751020352796807631762573142150226813962245498585530,-0.020809473804734687758926216993026287300872734858314800422707238047213015446547401,-1.0,0.96904949611015413130468489252766546338312319403383659947103649980740302430750761,AVAILABLE,2127.9210715490038644336406667518810832333514477752028452153216481768320700654721,-2195.8848129952673546542936914511049375580017998224589833958834876390297785138958,237.34570673138947972005067929964714543110379083525265218415057608460690002108265,42,4,4,0,0,2026-07,-0.21247439292797027717223181198044129019257596294851440927824038317333989377973204,-0.051872735184712629803508819943633744482078155298857436958732871132681475527065476,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_2R,NATURAL,0,stop_first,2026-03,5223,3538,1685,1685,0,0,0,10,148,142,148,6,1125,2413,0,0.31797625777275296777840587902769926512153759185980780101752402487280949689089881,1.9967071848358499816322051125732348073081504137450497664064775563732490460763333,-0.99905788266941536496693173829684118335470228139654323977253667258737397263499739,-0.046475717337752415581960297587729965294863592296969431985258264565694804729331176,-1.0,0.93179189912854936124448037928013533191250287051196840374154788710708131803456054,AVAILABLE,2246.2955829403312293362307516448891582216692154631809872072872509199051768358750,-2410.7266708812992756652062845102777754348966050098588375711309909533333959682487,237.34570673138947972005067929964714543110379083525265218415057608460690002108264,38,3,5,0,0,2026-07,-0.21247439292797027717223181198044129019257596294851440927824038317333989377973204,-0.063194613993938868257635520020824400386378149537158551071287815297270133481647675,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_2R,NATURAL,0,stop_first,2026-04,5446,3727,1719,1719,0,0,0,6,149,144,149,5,1201,2526,0,0.32224309095787496646096055808961631338878454521062516769519720955191843305607727,1.9945520742446968803898961386473665840862709710858984749907770773587489790758590,-0.99876675098783347373487477888008904891449002368268368305458570373674971437604747,-0.034190440522507754576342481603331813810139619948563164725505827134739000441048860,-1.0,0.94949124463748339931363633695984842900989462234788080128995556586728865165791727,AVAILABLE,2395.4570411678809533482652625154872674876114362741640684639232699078575238701067,-2522.8848129952673546542936914511049375580017998224589833958834876390297785138959,237.34570673138947972005067929964714543110379083525265218415057608460690002108265,42,3,5,0,0,2026-07,-0.21247439292797027717223181198044129019257596294851440927824038317333989377973204,-0.063194613993938868257635520020824400386378149537158551071287815297270133481647675,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_2R,NATURAL,0,stop_first,2026-05,5752,3955,1797,1797,0,0,0,10,150,147,150,3,1281,2674,0,0.32389380530973451327433628318584070796460176991150442477876106194690265486725664,1.9948923038000631954319010636342601619731549073178486092614545432535968180094510,-0.99948942465699996982832342607862941750133867444633382418864756054720708608595019,-0.029627732077101634885631246224720049282166416989970310345517144625884759626731735,-1.0,0.95615649253492716277953364667498912591322914634722211864170636933472416136693773,AVAILABLE,2555.4570411678809533482652625154872674876114362741640684639232699078575238701067,-2672.6347215328179193209368413342550623985796154694966458804435769032317481938308,237.34570673138947972005067929964714543110379083525265218415057608460690002108265,42,3,5,0,0,2026-07,-0.21247439292797027717223181198044129019257596294851440927824038317333989377973204,-0.055873217481745430818176568512036443602673754511198192650951255729700174825507307,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_2R,NATURAL,0,stop_first,2026-06,5328,3660,1668,1668,0,0,0,10,149,143,149,6,1194,2466,0,0.32622950819672131147540983606557377049180327868852459016393442622950819672131148,1.9945201349814748353000546587231886662375305161425159702377916833399141740955668,-0.99902690699536770711427131616034799901749057224993842872586476563787725590207445,-0.022443527727512517047958416157358168876918118823547567424606350315614150050384928,-1.0,0.96665720907438652317814302087547827697038906220598670173969748368973493069088087,AVAILABLE,2381.4570411678809533482652625154872674876114362741640684639232699078575238701067,-2463.6003526505767657437930656514181655771317511683481652379825120630053130545156,203.06124638669889080955005349996037345023374218114183402624960050858243456170239,42,4,4,0,0,2026-07,-0.21247439292797027717223181198044129019257596294851440927824038317333989377973204,-0.049836195117565069124137620262187388621007920889218038465975517233128458728601835,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_2R,NATURAL,0,stop_first,2026-07,4828,3301,1527,1527,0,0,0,10,148,142,148,6,1128,2173,0,0.34171463192971826719176007270524083611026961526810057558315661920630112087246289,1.9958816953364353772576529853139978374182992458790597584538140268188162006566270,-0.99848293805533271903485595181680791880329006876681935076971576817669804717439733,0.024735270507501092724595754055215375052496888797722192763801835202562804553380827,-1.0,1.0376323911495219120416229105600892702032717029749352118241347815428645668140635,AVAILABLE,2251.3545523394991055466325674341895606078415493515794075359022222516246743406753,-2169.7034243942379984627419832979236075595493194302984492225923642479648565099654,102.47476085425280631517250467695361404189190311166392447589735951942052438023806,42,4,4,0,0,2026-09,-0.13157894736842105263157894736842105263157894736842105263157894736842105263157895,0.0039232910212525652398465291844123087345081812538312538251386645915268435306284094,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_2R,NATURAL,0,stop_first,2026-08,5662,3891,1771,1771,0,0,0,5,149,145,149,4,1264,2627,0,0.32485222307890002570033410434335646363402724235415060395785145206887689539964020,1.9958860100275384974116232608508718357594715951206716498680844053601350082027672,-0.99881416558632179469139462940658733824057929190044118134597772654702313609208066,-0.025979156083386968369571290088821109524037446309414036998875558793065825789153948,-1.0,0.96147510141458293557797806753202181069113717908288297628527415178928108741482730,AVAILABLE,2522.7999166748086607282918017155020003999720962325289654332586883752106503682978,-2623.8848129952673546542936914511049375580017998224589833958834876390297785138959,237.34570673138947972005067929964714543110379083525265218415057608460690002108265,42,3,5,0,0,2026-07,-0.21247439292797027717223181198044129019257596294851440927824038317333989377973204,-0.052084810058728916146776329801868609049899131231329586378483148173751541354171492,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_2R,NATURAL,0,stop_first,2026-09,5912,4049,1863,1863,0,0,0,10,166,160,166,6,1323,2726,0,0.32674734502346258335391454680167942701901704124475179056557174611015065448258829,1.9950544528857754749419994425665058711168642753395042089674401133090381888662938,-0.99885723147295207434126694477296586117314812906179713257369166824615912638073951,-0.020604537374014917586077655948534865416248546196170638412437692697251729968829118,-1.0,0.96936052108072358362618308487945873623141746641003553540599313653700742396246939,AVAILABLE,2639.4570411678809533482652625154872674876114362741640684639232699078575238701067,-2722.8848129952673546542936914511049375580017998224589833958834876390297785138959,237.34570673138947972005067929964714543110379083525265218415057608460690002108265,42,4,4,0,0,2026-07,-0.21247439292797027717223181198044129019257596294851440927824038317333989377973204,-0.044607477741469684092713903196241657196195086524170378499088313123462801598028221,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_2R,NATURAL,0,target_first,2026-01,5309,3613,1696,1696,0,0,0,10,150,144,150,6,1187,2426,0,0.32853584278992526985884306670357044007749792416274564074176584555770827567118738,1.9944878190125366077070473989178494250106246303910396532973237320200990091576300,-0.99871149320780604263169686356576469054486805779547973440700103313626702404329064,-0.015338234529271106027188300164699106497159831701541590702314208823893240093804686,-1.0,0.97712756029955586089752004212833308327251846423599707621973383589333640561704266,AVAILABLE,2367.4570411678809533482652625154872674876114362741640684639232699078575238701068,-2422.8740825221374594244965910105451392618499082118338356713845063885838003290231,237.34570673138947972005067929964714543110379083525265218415057608460690002108265,42,4,4,0,0,2026-07,-0.21247439292797027717223181198044129019257596294851440927824038317333989377973204,-0.041778042785141490779635965771589166859575511545291706093636734561461414721579950,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_2R,NATURAL,0,target_first,2026-02,4732,3266,1466,1466,0,0,0,9,151,145,151,6,1076,2190,0,0.32945499081445192896509491733006736068585425597060624617268830373545621555419473,1.9943504382425686472431604709589972892503266243263966962967673310193606599121488,-0.99857754018048737655447200522881503998082273964495843990679611307718254726661909,-0.012542480540803273184523277617643556131246280479870219896069148641211790706804593,-1.0,0.98126845035328701603548681850442568648196449750725189322999186028724701828315655,AVAILABLE,2145.9210715490038644336406667518810832333514477752028452153216481768320700654721,-2186.8848129952673546542936914511049375580017998224589833958834876390297785138958,237.34570673138947972005067929964714543110379083525265218415057608460690002108265,42,4,4,0,0,2026-07,-0.21247439292797027717223181198044129019257596294851440927824038317333989377973204,-0.041794347726705910878536815464350429812425299755744335055037462398079011921242411,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_2R,NATURAL,0,target_first,2026-03,5223,3538,1685,1685,0,0,0,10,148,142,148,6,1135,2403,0,0.32080271339739966082532504239683436970039570378745053702656868287167891464104014,1.9967361964231993210010843626827217253054354321261506495218389875946301117496696,-0.99905396208127310681032304806919591154177969413643730236002121970592317768133529,-0.037996350463812336441202807480324651558289256514041223958124290569086551478907207,-1.0,0.94400400113369890080491559588507267778738580052640801691106072555162530209081226,AVAILABLE,2266.2955829403312293362307516448891582216692154631809872072872509199051768358750,-2400.7266708812992756652062845102777754348966050098588375711309909533333959682487,237.34570673138947972005067929964714543110379083525265218415057608460690002108264,38,3,5,0,0,2026-07,-0.21247439292797027717223181198044129019257596294851440927824038317333989377973204,-0.057462129917505747238527239766047330322683882021234984192306923577524910551711369,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_2R,NATURAL,0,target_first,2026-04,5446,3727,1719,1719,0,0,0,6,149,144,149,5,1207,2520,0,0.32385296485108666487791789643144620338073517574456667561041051784276898309632412,1.9945791558971673184326969863425743724006722752892825753636481109427154298840983,-0.99876381468066164867233876644885116569761976183430912039519186017421816607694282,-0.029360818842872659325470466577842143834287728346738640979865902262187350320308318,-1.0,0.95652253481669676842327893332494515292605446015638275686586627143164231342233635,AVAILABLE,2407.4570411678809533482652625154872674876114362741640684639232699078575238701067,-2516.8848129952673546542936914511049375580017998224589833958834876390297785138959,237.34570673138947972005067929964714543110379083525265218415057608460690002108265,42,3,5,0,0,2026-07,-0.21247439292797027717223181198044129019257596294851440927824038317333989377973204,-0.057462129917505747238527239766047330322683882021234984192306923577524910551711369,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_2R,NATURAL,0,target_first,2026-05,5752,3955,1797,1797,0,0,0,10,150,147,150,3,1291,2664,0,0.32642225031605562579013906447534766118836915297092288242730720606826801517067004,1.9949318676745785850877345178276431196650746988955569856420784429960166722464033,-0.99948750808288960935470602152186751591538273853960084304821455589460651208477132,-0.022042397058138297338222902356199189610864267811714937399878712261788678716491531,-1.0,0.96725886594209559132098049053449497209188748302957603586217035025497491353347658,AVAILABLE,2575.4570411678809533482652625154872674876114362741640684639232699078575238701067,-2662.6347215328179193209368413342550623985796154694966458804435769032317481938308,237.34570673138947972005067929964714543110379083525265218415057608460690002108265,42,3,5,0,0,2026-07,-0.21247439292797027717223181198044129019257596294851440927824038317333989377973204,-0.046965854061317877373996045946715778519538362587207693838599711786707300716243649,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_2R,NATURAL,0,target_first,2026-06,5328,3660,1668,1668,0,0,0,10,149,143,149,6,1204,2456,0,0.32896174863387978142076502732240437158469945355191256830601092896174863387978142,1.9945656488105323532792900851457535444249264420881761365979429152058617307891252,-0.99902294489029998605203300718705951367147058272326879692100265149145167469646401,-0.014246806416037107211892842386866365598229594233383632998376842118892838574975093,-1.0,0.97874824584763105099493505948343415294032483440051985062864270832132432087050373,AVAILABLE,2401.4570411678809533482652625154872674876114362741640684639232699078575238701067,-2453.6003526505767657437930656514181655771317511683481652379825120630053130545156,203.06124638669889080955005349996037345023374218114183402624960050858243456170239,42,4,4,0,0,2026-07,-0.21247439292797027717223181198044129019257596294851440927824038317333989377973204,-0.040073747997486969547176995465571703622634995409231055062135621365897739561663990,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_2R,NATURAL,0,target_first,2026-07,4828,3301,1527,1527,0,0,0,10,148,142,148,6,1138,2163,0,0.34474401696455619509239624356255680096940321114813692820357467434110875492275068,1.9959178843053594952079372297312737790930066338766075637398086311525700126016479,-0.99847592436164493687597872551915099748476621332884810412510049202402443666665067,0.033823425612014876426504266627163269629897676437831250625056000606985706704244202,-1.0,1.0516974352515912914923665154796474505014819126347814242113575713984971832243913,AVAILABLE,2271.3545523394991055466325674341895606078415493515794075359022222516246743406753,-2159.7034243942379984627419832979236075595493194302984492225923642479648565099654,99.474760854252806315172504676953614041891903111663924475897359519420524380238063,42,4,4,0,0,2026-09,-0.13157894736842105263157894736842105263157894736842105263157894736842105263157895,0.014977086157582705254584922699519162087492705940640391629118030840605693935934231,AVAILABLE,AVAILABLE,AVAILABLE
