entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,bootstrap_draws,bootstrap_seed,bootstrap_valid_draws,bootstrap_null_draws,mean_r_ci_low,mean_r_ci_high,bootstrap_probability_mean_above_zero,bootstrap_status,bootstrap_unit
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0,target_first,10000,20260908,10000,0,-0.066462203722945396755962763428583080303199495469022119205157880896794772098790583,0.053567906255931795693006118145717198928304082026505492223626369489398952318566802,0.413,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0.01,stop_first,10000,20260908,10000,0,-0.13426953553100737673810818942903945491053389422553258470178155833490164977061631,-0.022084706434910464406708330703028007491109567998653283673168781432148643814573982,0.003,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0.01,target_first,10000,20260908,10000,0,-0.099795537056278730089296096761916413636532828802355452538491214230128105432123902,0.020234572922598462359672784812383865594970748693172158890293036156065618985233483,0.0983,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0.02,stop_first,10000,20260908,10000,0,-0.16760286886434071007144152276237278824386722755886591803511489166823498310394962,-0.055418039768243797740041664036361340824442901331986617006502114765481977147907301,0,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R,NATURAL,0.02,target_first,10000,20260908,10000,0,-0.13312887038961206342262943009524974696986616213568878587182454756346143876545722,-0.013098760410734870973660548520949467738362584640161174443040297177267714348099836,0.0075,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R_BE1R,NATURAL,0,stop_first,10000,20260908,10000,0,-0.10940948498736433143658975040142475600248440589445733503501513741328265442545637,-0.0062621194017950299197709829600213644632171510363228563798405993874629884694150052,0.0152,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R_BE1R,NATURAL,0,target_first,10000,20260908,10000,0,-0.067679156474875969341523612133227200136170894472563066648644048280592143139640248,0.043190472091664362704439882272432258608485247778882372434023345510018804253408393,0.3252,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R_BE1R,NATURAL,0.01,stop_first,10000,20260908,10000,0,-0.14274281832069766476992308373475808933581773922779066836834847074661598775878968,-0.039595452735128363253104316293354697796550484369656189713173932720796321802748325,0.0002,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R_BE1R,NATURAL,0.01,target_first,10000,20260908,10000,0,-0.10101248980820930267485694546656053346950422780589639998197738161392547647297357,0.0098571387583310293711065489390989252751519144455490391006900121766854709200750739,0.0528,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R_BE1R,NATURAL,0.02,stop_first,10000,20260908,10000,0,-0.17607615165403099810325641706809142266915107256112400170168180407994932109212300,-0.072928786068461696586437649626688031129883817702989523046507266054129655136081644,0,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R_BE1R,NATURAL,0.02,target_first,10000,20260908,10000,0,-0.13434582314154263600819027879989386680283756113922973331531071494725880980630689,-0.023476194575002303962226784394234408058181418887784294232643321156647862413258245,0.0021,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0,stop_first,10000,20260908,10000,0,-0.069532342753205602017404530268788918949834677912325836915713520924257530866893220,0.017047839379064531266043413216269928218270706778624967733247437931882686244335526,0.1222,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0,target_first,10000,20260908,10000,0,-0.025411597415045220242861649282265137255309782062348124807177001979360572939957085,0.057682558207649108264435506650684722659363718472426285217633343682196935972807687,0.7812,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.01,stop_first,10000,20260908,10000,0,-0.094532342753205602017404530268788918949834677912325836915713520924257530866893220,-0.0079521606209354687339565867837300717817292932213750322667525620681173137556644743,0.0104,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.01,target_first,10000,20260908,10000,0,-0.050411597415045220242861649282265137255309782062348124807177001979360572939957085,0.032682558207649108264435506650684722659363718472426285217633343682196935972807687,0.352,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.02,stop_first,10000,20260908,10000,0,-0.11953234275320560201740453026878891894983467791232583691571352092425753086689322,-0.032952160620935468733956586783730071781729293221375032266752562068117313755664474,0.0003,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1R,NATURAL,0.02,target_first,10000,20260908,10000,0,-0.075411597415045220242861649282265137255309782062348124807177001979360572939957085,0.0076825582076491082644355066506847226593637184724262852176333436821969359728076864,0.0554,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,stop_first,10000,20260908,10000,0,-0.079277575369000390712250212394958124959089930623270389747278679055191648070158154,0.021306130165959096497477938174570141717831572500727056345807455416939465932902579,0.1316,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,target_first,10000,20260908,10000,0,-0.055233109282255545142143080287410184317400812246173070915338956576069978131833802,0.047080426930261506529355122330275538006635822033275935565158775191527613495983592,0.4363,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0.01,stop_first,10000,20260908,10000,0,-0.10427757536900039071225021239495812495908993062327038974727867905519164807015815,-0.0036938698340409035025220618254298582821684274992729436541925445830605340670974207,0.0181,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0.01,target_first,10000,20260908,10000,0,-0.080233109282255545142143080287410184317400812246173070915338956576069978131833802,0.022080426930261506529355122330275538006635822033275935565158775191527613495983592,0.1348,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0.02,stop_first,10000,20260908,10000,0,-0.12927757536900039071225021239495812495908993062327038974727867905519164807015815,-0.028693869834040903502522061825429858282168427499272943654192544583060534067097421,0.0011,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0.02,target_first,10000,20260908,10000,0,-0.10523310928225554514214308028741018431740081224617307091533895657606997813183380,-0.0029195730697384934706448776697244619933641779667240644348412248084723865040164078,0.0187,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R,NATURAL,0,stop_first,10000,20260908,10000,0,-0.10160612334009975510647333112828682515557519427464505203961925592132216239806905,0.023631285557032698270979923395705820759905441063368332349479974904925971166828280,0.1116,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R,NATURAL,0,target_first,10000,20260908,10000,0,-0.095742630860493058307699082199450200356048739675530141475903803934149855001352482,0.030669074182056244760099801131282889857500680801589911088448379335180612848016197,0.156,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R,NATURAL,0.01,stop_first,10000,20260908,10000,0,-0.12660612334009975510647333112828682515557519427464505203961925592132216239806905,-0.0013687144429673017290200766042941792400945589366316676505200250950740288331717198,0.0233,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R,NATURAL,0.01,target_first,10000,20260908,10000,0,-0.12074263086049305830769908219945020035604873967553014147590380393414985500135249,0.0056690741820562447600998011312828898575006808015899110884483793351806128480161977,0.0369,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R,NATURAL,0.02,stop_first,10000,20260908,10000,0,-0.15160612334009975510647333112828682515557519427464505203961925592132216239806905,-0.026368714442967301729020076604294179240094558936631667650520025095074028833171720,0.0036,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R,NATURAL,0.02,target_first,10000,20260908,10000,0,-0.14574263086049305830769908219945020035604873967553014147590380393414985500135249,-0.019330925817943755239900198868717110142499319198410088911551620664819387151983803,0.0066,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,NATURAL,0,stop_first,10000,20260908,10000,0,-0.093494218016762902287274517702878116467481312385300568461572892887516225773242021,0.016329065019406681327926765596591891755597578341522885110513236886419801109831690,0.0842,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,NATURAL,0,target_first,10000,20260908,10000,0,-0.079567289452161186385725564040613488616609913046982472015489250394283484788259236,0.032396854445219282188183887351513419598813476843351736189412773292455681132401048,0.2013,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,NATURAL,0.01,stop_first,10000,20260908,10000,0,-0.11849421801676290228727451770287811646748131238530056846157289288751622577324202,-0.0086709349805933186720732344034081082444024216584771148894867631135801988901683102,0.0132,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,NATURAL,0.01,target_first,10000,20260908,10000,0,-0.10456728945216118638572556404061348861660991304698247201548925039428348478825924,0.0073968544452192821881838873515134195988134768433517361894127732924556811324010478,0.0442,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,NATURAL,0.02,stop_first,10000,20260908,10000,0,-0.14349421801676290228727451770287811646748131238530056846157289288751622577324202,-0.033670934980593318672073234403408108244402421658477114889486763113580198890168310,0.0011,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,NATURAL,0.02,target_first,10000,20260908,10000,0,-0.12956728945216118638572556404061348861660991304698247201548925039428348478825924,-0.017603145554780717811816112648486580401186523156648263810587226707544318867598952,0.0059,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_1R,NATURAL,0,stop_first,10000,20260908,10000,0,-0.051456189577638489807955502321683122586684616492873655476593773115361968507444898,0.037771739779195923389026706901282830367293423377102241126464168342411428502149095,0.3827,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_1R,NATURAL,0,target_first,10000,20260908,10000,0,-0.040730227418313035994515017477008120655862271804173341692372376718797750091769605,0.048587356940784879071498644940203146460024134906316257212833239575758179995948975,0.5713,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_1R,NATURAL,0.01,stop_first,10000,20260908,10000,0,-0.077238968917553880989640857738866863138280060926709086959229666747206699709891424,0.011844173792748615386075801389387778381178412457943870950756127132696343774073081,0.0777,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_1R,NATURAL,0.01,target_first,10000,20260908,10000,0,-0.066654830723466430425466915710275381113994160321938518039415903526669981948594527,0.022940788437686738400668155647188272709337273749556133355266850824637953299888128,0.1665,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_1R,NATURAL,0.02,stop_first,10000,20260908,10000,0,-0.10340032530928224109808188110953510706717556304640621960403676898518165929338324,-0.013729388844526135699509784637135771946933863423589599198677453041263766107851838,0.0043,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_1R,NATURAL,0.02,target_first,10000,20260908,10000,0,-0.092427622654496471949866153876569286298846635133331670758016087878083800128851985,-0.0028786830518328515736962013613139863275714911115668358338463005409115987829579503,0.0188,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_1.5R,NATURAL,0,stop_first,10000,20260908,10000,0,-0.068823514449692111583956875962971718020923090875823394513850857144296297650231863,0.052245547485155005782959761391715964381219500477846052569665485317557659396699101,0.4099,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_1.5R,NATURAL,0,target_first,10000,20260908,10000,0,-0.065026598169554234923546472742981195361801884509635865947603273520435198103449398,0.056479954769240104460210704622242041381267735470442708047463480387929054073770565,0.4685,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_1.5R,NATURAL,0.01,stop_first,10000,20260908,10000,0,-0.094487775435344657485705402900781970285283988276327142453799174944592245730664680,0.026439025173306093390693028756633774661021816361048974240621664200086128088529524,0.1393,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_1.5R,NATURAL,0.01,target_first,10000,20260908,10000,0,-0.090592737207745395322706639054694131553710097180823058025046818681796403360284869,0.030615315461585673279380769132878462872765402353786592339330961001156145392872381,0.1714,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_1.5R,NATURAL,0.02,stop_first,10000,20260908,10000,0,-0.11997984752507827701526366325637352895819527097291419635442005262921544342331114,0.00052826807556755938622612946418129822448097161540319404730505298167907818672307559,0.0264,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_1.5R,NATURAL,0.02,target_first,10000,20260908,10000,0,-0.11631138283018911003855898875099551508481027604927590491139862997475110519802032,0.0046987171857010151540253935448046830565445046470664598962769114418653142991929343,0.0357,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_2R,NATURAL,0,stop_first,10000,20260908,10000,0,-0.091038225467351954518170458530644449763175759760523477577496592913281928728064919,0.045736375706298361055585635972518008393420457640134806141544489143649392642482443,0.2589,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_2R,NATURAL,0,target_first,10000,20260908,10000,0,-0.084031912082133406350445942111982555686167889246530557832859766861903070746128477,0.053144442465457100685670366163412015308378979755641352174732799694438710766625552,0.3322,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_2R,NATURAL,0.01,stop_first,10000,20260908,10000,0,-0.11677901233112567790773466922078423800742599016786466993046010630048571331214843,0.019788882058700801178219126567714450422777212517074378897044437127795508827875717,0.0837,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_2R,NATURAL,0.01,target_first,10000,20260908,10000,0,-0.10963530227340809504435480603577262201616710478701313212930733974175139475515356,0.027248246233606020634606247088160448320979956726153315155871005003430207384643929,0.1215,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_2R,NATURAL,0.02,stop_first,10000,20260908,10000,0,-0.14271501229528407288169356965532722153056368444797719227210319246684262489039840,-0.0059317891419536561287073493203484011035385411955968372606967021571973519419383512,0.0155,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_2R,NATURAL,0.02,target_first,10000,20260908,10000,0,-0.13540685633437870230120606431393139912703377928411552218286911164354465004172270,0.0016111265275027116209470934528507521502188144111653020780075386436615437322277737,0.0281,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_2R_BE1R,NATURAL,0,stop_first,10000,20260908,10000,0,-0.072822797164584340225403513763439296770093930123830207003186535128689159201881476,0.036408307231036791953611674980299857091125657004581362567573346822957271653151366,0.2702,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_2R_BE1R,NATURAL,0,target_first,10000,20260908,10000,0,-0.066175160460918120437892304849637511909326776187619918308584431699524579418223467,0.045048649268631273318565155838291953416797783633531261899209061403180688773617272,0.3749,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_2R_BE1R,NATURAL,0.01,stop_first,10000,20260908,10000,0,-0.098731296819182631821791287665215365745061110377462910282533762856432861376516884,0.010696929647054848146456976478422782718706517461003088685723219609669826943626672,0.0622,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_2R_BE1R,NATURAL,0.01,target_first,10000,20260908,10000,0,-0.091979169928848765368310641925121827405452589177659276094307633119531595958328780,0.019345408241148408064492041353753364686329618597865973857254928694146065491918552,0.108,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_2R_BE1R,NATURAL,0.02,stop_first,10000,20260908,10000,0,-0.12452355635540249398616713633636954438824074276906420532611581474478252338671350,-0.014884949313913928472162350626757318321090836322539170327897735297789506416069096,0.0058,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_2R_BE1R,NATURAL,0.02,target_first,10000,20260908,10000,0,-0.11799291741730610953718307510637750203269481504149623330151110221454930653421120,-0.0063089677443928037036233877723876448473134657597572637475376353568132378248739497,0.0136,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,10000,20260908,10000,0,-0.054048344026283207077947038573197330054303620312144939909232040197846119213117818,0.038376651532630774348339974379480936776768842051623222664958632062451784589470108,0.3489,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,10000,20260908,10000,0,0.028462583039080734933269495481477048297324795020647555209767191334011610509306362,0.12616981409280886951411517562287022458851752281628124218808246753531534929413158,0.9995,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,10000,20260908,10000,0,-0.094048344026283207077947038573197330054303620312144939909232040197846119213117818,-0.0016233484673692256516600256205190632232311579483767773350413679375482154105298918,0.021,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,10000,20260908,10000,0,-0.011537416960919265066730504518522951702675204979352444790232808665988389490693638,0.086169814092808869514115175622870224588517522816281242188082467535315349294131578,0.9315,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,10000,20260908,10000,0,-0.13404834402628320707794703857319733005430362031214493990923204019784611921311782,-0.041623348467369225651660025620519063223231157948376777335041367937548215410529892,0,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,10000,20260908,10000,0,-0.051537416960919265066730504518522951702675204979352444790232808665988389490693638,0.046169814092808869514115175622870224588517522816281242188082467535315349294131578,0.4537,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,10000,20260908,10000,0,-0.038924368490125409871814696308279113289164317461827899434208387355132368276020665,0.067017184083004494799105881973192598510341265806441200442217219034707595968399222,0.669,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,10000,20260908,10000,0,0.0078988120120526469671451802701938620421359378133676129814836740759355420187458772,0.11470667266493203316878632395496437516718138268122461882644748680786907569973008,0.9876,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,10000,20260908,10000,0,-0.072257701823458743205148029641612446622497650795161232767541720688465701609353997,0.033683850749671161465772548639859265177007932473107867108883885701374262635065894,0.2149,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,10000,20260908,10000,0,-0.025434521321280686366188153063139471291197395519965720351849659257397791314587452,0.081373339331598699835452990621631041833848049347891285493114153474535742366396747,0.8406,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,10000,20260908,10000,0,-0.10559103515679207653848136297494577995583098412849456610087505402179903494268733,0.00035051741633782813243921530652593184367459913977453377555055236804092930173256452,0.0256,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,10000,20260908,10000,0,-0.058767854654614019699521486396472804624530728853299053685182992590731124647920779,0.048040005998265366502119657288297708500514716014557952159780820141202409033063421,0.4009,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,10000,20260908,10000,0,-0.022737229636447307869305108145421076852277956741831569259088817303267372296364473,0.083417764563274877962039416001849789140470123440560852311473504939617765018092956,0.8637,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,10000,20260908,10000,0,-0.0033066688279489150392699511056119964330706657932778648602429985402099091758487878,0.10642365595600630811898417532220349121757572461797813910489966827994997009081516,0.9651,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,10000,20260908,10000,0,-0.047737229636447307869305108145421076852277956741831569259088817303267372296364473,0.058417764563274877962039416001849789140470123440560852311473504939617765018092956,0.5669,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,10000,20260908,10000,0,-0.028306668827948915039269951105611996433070665793277864860242998540209909175848788,0.081423655956006308118984175322203491217575724617978139104899668279949970090815161,0.8169,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,10000,20260908,10000,0,-0.072737229636447307869305108145421076852277956741831569259088817303267372296364473,0.033417764563274877962039416001849789140470123440560852311473504939617765018092956,0.2264,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,10000,20260908,10000,0,-0.053306668827948915039269951105611996433070665793277864860242998540209909175848788,0.056423655956006308118984175322203491217575724617978139104899668279949970090815161,0.5073,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,10000,20260908,10000,0,-0.032692896887322515152566982739469674458882979771496901302259554725413049880513008,0.067326142597814281919073120842963222639977325592545499328431876426572907658315723,0.7472,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,10000,20260908,10000,0,-0.021499737131938879221468742329558880877100319036827314088699640631726925847287091,0.079429532950519963521169110704887409704531642502753824962440844767652559047688654,0.8709,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,10000,20260908,10000,0,-0.060403531646477240138156227148021457084110579561042034620934369905464091236328244,0.040025396436064651258267559397284154511738907834068107952161244717441554197846755,0.3403,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,10000,20260908,10000,0,-0.049634202260911684410530696488835193072189870726604188057604558553331374314047337,0.052080043796379312351923533034526510522815533561885375848540392902954826605447944,0.5257,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,10000,20260908,10000,0,-0.088288297967800527654101345967932797919431302671769540776625633712803431367142856,0.012806089646239544913495616731760831367272194561107024757161403411234844826213572,0.0691,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,10000,20260908,10000,0,-0.077544751429981097501390370129267925021678236109068598039667915011509353513733254,0.024773048525292641701885745396808312345309528588018286878850785459491339494512610,0.1591,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,10000,20260908,10000,0,-0.045958933218567129158343093164221165495150993486950719741332564641661341595424941,0.066363039129117289602387693991991059180794181950884144056668632517342387107495104,0.6225,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,10000,20260908,10000,0,0.011605424209693847720859528139607162529348953284774855447750400807461634802088815,0.13286615990990990990990990990990990990990990990990990990990990990990990990990991,0.9898,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,10000,20260908,10000,0,-0.085958933218567129158343093164221165495150993486950719741332564641661341595424941,0.026363039129117289602387693991991059180794181950884144056668632517342387107495104,0.1421,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,10000,20260908,10000,0,-0.028394575790306152279140471860392837470651046715225144552249599192538365197911185,0.092866159909909909909909909909909909909909909909909909909909909909909909909909910,0.8506,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,10000,20260908,10000,0,-0.12595893321856712915834309316422116549515099348695071974133256464166134159542494,-0.013636960870882710397612306008008940819205818049115855943331367482657612892504896,0.0068,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,10000,20260908,10000,0,-0.068394575790306152279140471860392837470651046715225144552249599192538365197911185,0.052866159909909909909909909909909909909909909909909909909909909909909909909909910,0.4068,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,10000,20260908,10000,0,-0.059794051446978247937727961457037312702629563169657570111517649626029600752976472,0.068966162604277057688649764952039346756881606478084834651232303470014401782560257,0.5415,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,10000,20260908,10000,0,-0.032325928584618825799840305032992355968924503814212852063680318765719160535056167,0.10179176885317767344207953754830331679660572586195757050535534741811863620320578,0.8399,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,10000,20260908,10000,0,-0.093127384780311581271061294790370646035962896502990903444850982959362934086309804,0.035632829270943724355316431618706013423548273144751501317898970136681068449226929,0.1821,AVAILABLE,WHOLE_SESSION
