entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,atr_reference_model,eligible_entries,executable_outcomes,unavailable_outcomes,atr_unavailable,path_unavailable,entry_unavailable,invalid_risk,ambiguous_outcomes,eligible_sessions,contributing_sessions,calendar_sessions,zero_outcome_sessions,wins,losses,zero_r_outcomes,win_rate,average_win_r,average_loss_r,mean_r,median_r,profit_factor,profit_factor_status,sum_positive_r,sum_negative_r,event_order_max_drawdown_r,longest_losing_streak,positive_months,negative_months,zero_months,empty_months,worst_month,worst_month_mean_r,lomo_minimum_mean_r,numeric_status,average_win_status,average_loss_status,bootstrap_draws,bootstrap_seed,bootstrap_valid_draws,bootstrap_null_draws,mean_r_ci_low,mean_r_ci_high,bootstrap_probability_mean_above_zero,bootstrap_status,bootstrap_unit
MOMENTUM_AWAY_025,USD030_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_1R,4125,4125,0,0,0,0,0,105,164,164,170,6,1950,2175,0,0.47272727272727272727272727272727272727272727272727272727272727272727272727272727,0.99959829059829059829059829059829059829059829059829059829059829059829059829059831,-1.0000000000,-0.054735353535353535353535353535353535353535353535353535353535353535353535353535353,-1.00000000000,0.89619157088122605363984674329501915708812260536398467432950191570881226053639848,AVAILABLE,1949.2166666666666666666666666666666666666666666666666666666666666666666666666667,-2175.0000000000,274.78333333333333333333333333333333333333333333333333333333333333333333333333333,28,4,5,0,0,2026-06,-0.16559139784946236559139784946236559139784946236559139784946236559139784946236559,-0.066988160849152888344560114309042661767707695448050622576035925699122269850989997,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.10223876516106077016554908262116738983532936385332671310566869833979815035656337,-0.0064031269124564436222420774244018361137096542162107098338461729875417678543239886,0.0138,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_1R,4125,4125,0,0,0,0,0,105,164,164,170,6,2055,2070,0,0.49818181818181818181818181818181818181818181818181818181818181818181818181818182,0.99961881589618815896188158961881589618815896188158961881589618815896188158961883,-1.0000000000,-0.0038262626262626262626262626262626262626262626262626262626262626262626262626262625,-1.00000000000,0.99237520128824476650563607085346215780998389694041867954911433172302737520128826,AVAILABLE,2054.2166666666666666666666666666666666666666666666666666666666666666666666666667,-2070.0000000000,121.78333333333333333333333333333333333333333333333333333333333333333333333333333,27,5,4,0,0,2026-07,-0.083474919093851132686084142394822006472491909385113268608414239482200647249190938,-0.020006595063124175617109478047861315244017335594497833050687770868664028641416995,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.051398090970437887727188693172148004611324351985525616200373328268766993707368073,0.044349084002337426994961241536584002337426994961241536584002337426994961241536585,0.4429,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_1R,4125,4125,0,0,0,0,0,105,164,164,170,6,1950,2175,0,0.47272727272727272727272727272727272727272727272727272727272727272727272727272727,0.96626495726495726495726495726495726495726495726495726495726495726495726495728215,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333135,-0.088068686868686868686868686868686868686868686868686868686868686868686868686866504,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,0.83836114200964034111976269929551353355580274378939562476826103077493511308864802,AVAILABLE,1884.2166666666666666666666666666666666666666666666666666666666666666666666667002,-2247.4999999999999999999999999999999999999999999999999999999999999999999999999568,390.54999999999999999999999999999999999999999999999999999999999999999999999999174,28,3,6,0,0,2026-06,-0.19892473118279569892473118279569892473118279569892473118279569892473118279569867,-0.10032149418248622167789344764237599510104102878138395590936925903245560318432126,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.13557209849439410349888241595450072316866269718666004643900203167313148368989669,-0.039736460245789776955575410757735169447042987549544043167179506320875101187657314,0.0001,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_1R,4125,4125,0,0,0,0,0,105,164,164,170,6,2055,2070,0,0.49818181818181818181818181818181818181818181818181818181818181818181818181818182,0.96628548256285482562854825628548256285482562854825628548256285482562854825630350,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333142,-0.037159595959595959595959595959595959595959595959595959595959595959595959595958642,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,0.92833878759544958703443976936263051270063892784790400498675393486052672588440419,AVAILABLE,1985.7166666666666666666666666666666666666666666666666666666666666666666666667037,-2138.9999999999999999999999999999999999999999999999999999999999999999999999999603,182.21666666666666666666666666666666666666666666666666666666666666666666666666391,27,4,5,0,0,2026-07,-0.11680825242718446601941747572815533980582524271844660194174757281553398058252375,-0.053339928396457508950442811381194648577350668927831166384021104201997361974748991,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.084731424303771221060522026505481337944657685318858949533706661602100327040701396,0.011015750669004093661627908203250669004093661627908203250669004093661627908203260,0.0652,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_1R,4125,4125,0,0,0,0,0,105,164,164,170,6,1950,2175,0,0.47272727272727272727272727272727272727272727272727272727272727272727272727272727,0.93293162393162393162393162393162393162393162393162393162393162393162393162391497,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666869,-0.12140202020202020202020202020202020202020202020202020202020202020202020202020469,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666667,0.78414511494252873563218390804597701149425287356321839080459770114942528735629294,AVAILABLE,1819.2166666666666666666666666666666666666666666666666666666666666666666666666342,-2320.0000000000000000000000000000000000000000000000000000000000000000000000000441,520.25000000000000000000000000000000000000000000000000000000000000000000000001081,28,1,8,0,0,2026-06,-0.23225806451612903225806451612903225806451612903225806451612903225806451612903301,-0.13365482751581955501122678097570932843437436211471728924270259236578893651765932,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.16890543182772743683221574928783405650199603051999337977233536500646481702323001,-0.073069793579123110288908744091068502780376320882877376500512839654208434520990637,0,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_1R,4125,4125,0,0,0,0,0,105,164,164,170,6,2055,2070,0,0.49818181818181818181818181818181818181818181818181818181818181818181818181818182,0.93295214922952149229521492295214922952149229521492295214922952149229521492293465,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666863,-0.070492929292929292929292929292929292929292929292929292929292929292929292929294878,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666667,0.86830464975845410628019323671497584541062801932367149758454106280193236714972620,AVAILABLE,1917.2166666666666666666666666666666666666666666666666666666666666666666666666307,-2208.0000000000000000000000000000000000000000000000000000000000000000000000000406,310.25000000000000000000000000000000000000000000000000000000000000000000000000784,27,3,6,0,0,2026-07,-0.15014158576051779935275080906148867313915857605177993527508090614886731391585869,-0.086673261729790842283776144714527981910684002261164499717354437535330695308085721,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.11806475763710455439385535983881467127799101865219228286703999493543366037403471,-0.022317582664329239671705425130082664329239671705425130082664329239671705425130063,0.0014,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_1R,4125,4125,0,0,0,0,0,41,164,164,170,6,2029,2095,1,0.49187878787878787878787878787878787878787878787878787878787878787878787878787879,0.99821956628881222276983735830458353868900936421882700837851158206012814194184327,-0.99755489260143198090692124105011933174224343675417661097852028639618138424821002,-0.015633939393939393939393939393939393939393939393939393939393939393939393939393939,-1.00000000000,0.96914173199146839946360492421206506122966537512366155432555257425375410759721563,AVAILABLE,2025.3875000000,-2089.8775000000,138.8900000000,21,4,5,0,0,2026-07,-0.095740291262135922330097087378640776699029126213592233009708737864077669902912621,-0.031993263931414574402939375382731169626454378444580526638089406001224739742804654,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.065534249776095183574091949316028241953703587630704001314874940628660652228114088,0.035001594111110093187805639875136533764871355332807047778304601103609400471790167,0.2714,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_1R,4125,4125,0,0,0,0,0,41,164,164,170,6,2070,2054,1,0.50181818181818181818181818181818181818181818181818181818181818181818181818181818,0.99825483091787439613526570048309178743961352657004830917874396135265700483091787,-0.99750608568646543330087633885102239532619279454722492697176241480038948393378773,0.0042448484848484848484848484848484848484848484848484848484848484848484848484848485,1.00000000000,1.0085461429490050039594851327129123141817897848944116961604585925708101143186940,AVAILABLE,2066.3875000000,-2048.8775000000,110.8900000000,21,6,3,0,0,2026-07,-0.095740291262135922330097087378640776699029126213592233009708737864077669902912621,-0.0087232088181261481935088793631353337415799142682180036742192284139620330679730557,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.044764446529918806244235545738324359913624248988686206133448061150292982038957058,0.054182790918594299261740159033840604596445301216585721925776907042596388212329728,0.5643,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_1R,4125,4125,0,0,0,0,0,41,164,164,170,6,2029,2096,0,0.49187878787878787878787878787878787878787878787878787878787878787878787878787879,0.97321956628881222276983735830458353868900936421882700837851158206012814194184327,-1.0220789599236641221374045801526717557251908396946564885496183206106870229007634,-0.040633939393939393939393939393939393939393939393939393939393939393939393939393939,-1.02500000000,0.92175850234155005595680298187326338441215015328312975326492482883286595690801028,AVAILABLE,1974.6625000000,-2142.2775000000,197.2650000000,21,3,6,0,0,2026-07,-0.12074029126213592233009708737864077669902912621359223300970873786407766990291262,-0.056993263931414574402939375382731169626454378444580526638089406001224739742804654,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.090534249776095183574091949316028241953703587630704001314874940628660652228114088,0.010001594111110093187805639875136533764871355332807047778304601103609400471790167,0.0548,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_1R,4125,4125,0,0,0,0,0,41,164,164,170,6,2070,2055,0,0.50181818181818181818181818181818181818181818181818181818181818181818181818181818,0.97325483091787439613526570048309178743961352657004830917874396135265700483091787,-1.0220206812652068126520681265206812652068126520681265206812652068126520681265207,-0.020755151515151515151515151515151515151515151515151515151515151515151515151515152,0.97500000000,0.95923585378424737025667151925780352600461135030192798246877458781741719150435483,AVAILABLE,2014.6375000000,-2100.2525000000,139.4400000000,21,5,4,0,0,2026-07,-0.12074029126213592233009708737864077669902912621359223300970873786407766990291262,-0.033723208818126148193508879363135333741579914268218003674219228413962033067973056,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.069764446529918806244235545738324359913624248988686206133448061150292982038957058,0.029182790918594299261740159033840604596445301216585721925776907042596388212329728,0.2063,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_1R,4125,4125,0,0,0,0,0,41,164,164,170,6,2029,2096,0,0.49187878787878787878787878787878787878787878787878787878787878787878787878787879,0.94821956628881222276983735830458353868900936421882700837851158206012814194184327,-1.0470789599236641221374045801526717557251908396946564885496183206106870229007634,-0.065633939393939393939393939393939393939393939393939393939393939393939393939393939,-1.05000000000,0.87663791149269083954248403239200292525895034691885254211609678415165781760645926,AVAILABLE,1923.9375000000,-2194.6775000000,297.7650000000,21,2,7,0,0,2026-07,-0.14574029126213592233009708737864077669902912621359223300970873786407766990291262,-0.081993263931414574402939375382731169626454378444580526638089406001224739742804654,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.11553424977609518357409194931602824195370358763070400131487494062866065222811409,-0.014998405888889906812194360124863466235128644667192952221695398896390599528209833,0.0052,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_1R,4125,4125,0,0,0,0,0,41,164,164,170,6,2070,2055,0,0.50181818181818181818181818181818181818181818181818181818181818181818181818181818,0.94825483091787439613526570048309178743961352657004830917874396135265700483091787,-1.0470206812652068126520681265206812652068126520681265206812652068126520681265207,-0.045755151515151515151515151515151515151515151515151515151515151515151515151515152,0.95000000000,0.91228035521947920818078408088760717178043132466005384296305935855532614265248051,AVAILABLE,1962.8875000000,-2151.6275000000,216.5900000000,21,4,5,0,0,2026-07,-0.14574029126213592233009708737864077669902912621359223300970873786407766990291262,-0.058723208818126148193508879363135333741579914268218003674219228413962033067973056,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.094764446529918806244235545738324359913624248988686206133448061150292982038957058,0.0041827909185942992617401590338406045964453012165857219257769070425963882123297275,0.0361,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_1R,4125,4125,0,0,0,0,0,22,164,164,170,6,2048,2077,0,0.49648484848484848484848484848484848484848484848484848484848484848484848484848485,0.99969290349422889210207646126196261902602098823975154837797284094311903551376479,-0.99917070283628741152252886127967439823562967908033040295590942495855652194798989,-0.0067652081054031958078157217486992197260877235235963820269904236090700876009174975,-1.0,0.98655289099156927420501029256498354337050136770736262222440435527116194974211910,AVAILABLE,2047.3710663561807710250525926644994437652909839150111710780883782515077847321903,-2075.2775497909689537322924448778837251354028434498462469394238756389218960859750,107.09102381792236193303897792457351504769690573818691417115192247652989744265826,31,5,4,0,0,2026-07,-0.063173697850230517057726017477177375200497951404507133862204883728330935163257931,-0.016144547110514662165970898229806829568201709620476568997928597782144011741189331,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.051456189577638489807955502321683122586684616492873655476593773115361968507444898,0.037771739779195923389026706901282830367293423377102241126464168342411428502149095,0.3827,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_1R,4125,4125,0,0,0,0,0,22,164,164,170,6,2070,2055,0,0.50181818181818181818181818181818181818181818181818181818181818181818181818181818,0.99969616732182645943239255684275335447598598256763824689762723587029361581265232,-0.99916182471579997748530045979459062050384566591233394011650796868074058203697080,0.0039014585612634708588509449179674469405789431430702846396762430575965790657491692,1.0,1.0078379645103752267758311785994355144696328062635782419017131690638344098739931,AVAILABLE,2069.3710663561807710250525926644994437652909839150111710780883782515077847321903,-2053.2775497909689537322924448778837251354028434498462469394238756389218960859750,93.037473642641328475197278829270907496761460668879839083436348965895052661727715,31,6,3,0,0,2026-01,-0.054708457955331826620697461797968356047171663302002241649412072754777301142329633,-0.0059693068617865671970619101009204530843125066809627193653678289862141078406805690,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.040730227418313035994515017477008120655862271804173341692372376718797750091769605,0.048587356940784879071498644940203146460024134906316257212833239575758179995948975,0.5713,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_1R,4125,4125,0,0,0,0,0,22,164,164,170,6,2048,2077,0,0.49648484848484848484848484848484848484848484848484848484848484848484848484848485,0.97387068770225379504622691439272755277826860773028138566835576857696913969766030,-1.0249052114812414437032103449475066345468688586325961036715955336338183463684588,-0.032543262019957019713186706855676424694291517757160201085360317408923129043995416,-1.0097877652933832709113607990012484394506866416978778777713875134234516467399521,0.93693842144363213163275385883319139155693133516171138909557631795396366303266079,AVAILABLE,1994.4871684142157722546727206763060280898941086316162778487926140456327981008083,-2128.7281242465384785715678864559712799538466193799021073259039233574407054072890,154.15011830889146288959951057515511176451487657981938311016469490264280785982338,31,3,6,0,0,2026-07,-0.089690226458253338929319395189305274778491497329165013214919001550985077612808874,-0.042782233434575325635223862229839821018360588170370704095191476389529203876863202,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.077238968917553880989640857738866863138280060926709086959229666747206699709891424,0.011844173792748615386075801389387778381178412457943870950756127132696343774073081,0.0777,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_1R,4125,4125,0,0,0,0,0,22,164,164,170,6,2070,2055,0,0.50181818181818181818181818181818181818181818181818181818181818181818181818181818,0.97384729745541225644878627675506370515908949850402119063374334033506476670703415,-1.0248685457737353173556607098115071151062130280543112866612944154770763865644970,-0.021876595353290353046520040189009758027624851090493534418693650742256462377328738,0.93052453879451788125375578072909473856914645680124472173485093984084946948731984,0.95715267673554225212164298842132360170899767898668749234543630225495638768557481,AVAILABLE,2015.8639057327033708489875928829818696793152619033238646118487144935840670835607,-2106.1048615650260771658827586626471215432677726516096940889600238053919743900413,121.25217021962651682421761535359021363281572862998227821184371997901897358030479,31,5,4,0,0,2026-01,-0.083869424469917160470951848632505789658037715233449092070208842088350627716125697,-0.032606993185847230666314874100953444534471385230856854462630707593599299976354378,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.066654830723466430425466915710275381113994160321938518039415903526669981948594527,0.022940788437686738400668155647188272709337273749556133355266850824637953299888128,0.1665,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_1R,4125,4125,0,0,0,0,0,22,164,164,170,6,2048,2077,0,0.49648484848484848484848484848484848484848484848484848484848484848484848484848485,0.94804847191027869799037736752349248653051622722081122295873869621081924388155615,-1.0506397201261954758838918286153388708581080381848618043872816423090801707889292,-0.058321315934510843618557691962653629662495311990724020143730211208776170487073336,-1.0195755305867665418227215980024968789013732833957557555427750268469032934799042,0.88975447869006144652840803203575532304040375071736642644064118119573050344945639,AVAILABLE,1941.6032704722507734842928486881126124144972333482213846194968498397578114694270,-2182.1786987021080034108433280340588347722903953099579677123839710759595147286059,251.68106241643501263952596791211434682996108049639027756154039419963612059396322,31,2,7,0,0,2026-01,-0.11693664098450249432120623546704322326890376716489594249100561142192395428992176,-0.069419919758635989104476826229872812468519466720264839192454354996914396012537058,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.10340032530928224109808188110953510706717556304640621960403676898518165929338324,-0.013729388844526135699509784637135771946933863423589599198677453041263766107851838,0.0043,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_1R,4125,4125,0,0,0,0,0,22,164,164,170,6,2070,2055,0,0.50181818181818181818181818181818181818181818181818181818181818181818181818181818,0.94799842758899805346517999666737405584219301444040413436985944479983591760141623,-1.0505752668316706572260209598284236097085803901962886332060808622734121910920246,-0.047654649267844176951891025295986962995828645324057353477063544542109503820406664,0.86104907758903576250751156145818947713829291360248944346970187968169893897463968,0.90894784437538558392872914544633037992032670092129407889541908679041301144392429,AVAILABLE,1962.3567451092259706729225931014642955933395398916365581456090507356603494349316,-2158.9321733390832005994730724474105179511327018533731412384961719718620526941105,207.68106241643501263952596791211434682996108049639027756154039419963612059396320,31,2,7,0,0,2026-01,-0.11303039098450249432120623546704322326890376716489594249100561142192395428992176,-0.059244679509907894135567838100986435984630263780750989559893586200984492112028256,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.092427622654496471949866153876569286298846635133331670758016087878083800128851985,-0.0028786830518328515736962013613139863275714911115668358338463005409115987829579503,0.0188,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_1.5R,4125,4125,0,0,0,0,0,103,164,164,170,6,1582,2543,0,0.38351515151515151515151515151515151515151515151515151515151515151515151515151515,1.4986472819216182048040455120101137800252844500632111251580278128950695322376738,-1.0000311443177349587101848210774675580023594180102241447109712937475422729060165,-0.041750109090909090909090909090909090909090909090909090909090909090909090909090909,-1.00000000000,0.93227926208511319663186266475696077416700195573932577483233711321298998473975958,AVAILABLE,2370.8600000000,-2543.0792000000,231.8192000000,51,4,5,0,0,2026-07,-0.13084854368932038834951456310679611650485436893203883495145631067961165048543689,-0.059160808328230251071647274954072259644825474586650336803429271279853031230863442,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.096438579739234195859758423759490802490914358325660376276077297512814555384407977,0.011990580703460634232633650628336000857692042608915402464333029567401576009128294,0.0686,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_1.5R,4125,4125,0,0,0,0,0,103,164,164,170,6,1685,2440,0,0.40848484848484848484848484848484848484848484848484848484848484848484848484848485,1.4987299703264094955489614243323442136498516320474777448071216617210682492581602,-1.0000324590163934426229508196721311475409836065573770491803278688524590163934426,0.020674133333333333333333333333333333333333333333333333333333333333333333333333333,-1.00000000000,1.0349500130979355096342774447649076308670636592451589276282507551394233433078730,AVAILABLE,2525.3600000000,-2440.0792000000,132.8192000000,47,7,2,0,0,2026-07,-0.10050873786407766990291262135922330097087378640776699029126213592233009708737864,0.0059034905082669932639314145744029393753827311696264543784445805266380894060012247,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.034269846955282443473623424382605673590686774534365128015088101127527384145109208,0.074595210638340878137993551884913350095396385606595386535101443572340702619901756,0.7634,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_1.5R,4125,4125,0,0,0,0,0,103,164,164,170,6,1582,2543,0,0.38351515151515151515151515151515151515151515151515151515151515151515151515151515,1.4586472819216182048040455120101137800252844500632111251580278128950695322376738,-1.0400311443177349587101848210774675580023594180102241447109712937475422729060165,-0.081750109090909090909090909090909090909090909090909090909090909090909090909090909,-1.04000000000,0.87249723910987268901170266536680743097623441507393075436501946915289448060934078,AVAILABLE,2307.5800000000,-2644.7992000000,375.8792000000,51,3,6,0,0,2026-07,-0.17084854368932038834951456310679611650485436893203883495145631067961165048543689,-0.099160808328230251071647274954072259644825474586650336803429271279853031230863442,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.13643857973923419585975842375949080249091435832566037627607729751281455538440798,-0.028009419296539365767366349371663999142307957391084597535666970432598423990871706,0.002,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_1.5R,4125,4125,0,0,0,0,0,103,164,164,170,6,1685,2440,0,0.40848484848484848484848484848484848484848484848484848484848484848484848484848485,1.4587299703264094955489614243323442136498516320474777448071216617210682492581602,-1.0400324590163934426229508196721311475409836065573770491803278688524590163934426,-0.019325866666666666666666666666666666666666666666666666666666666666666666666666667,-1.04000000000,0.96858578499599161312430664995008037264915124023556641832427045940243353060544453,AVAILABLE,2457.9600000000,-2537.6792000000,168.3792000000,47,6,3,0,0,2026-07,-0.14050873786407766990291262135922330097087378640776699029126213592233009708737864,-0.034096509491733006736068585425597060624617268830373545621555419473361910593998775,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.074269846955282443473623424382605673590686774534365128015088101127527384145109208,0.034595210638340878137993551884913350095396385606595386535101443572340702619901756,0.2509,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_1.5R,4125,4125,0,0,0,0,0,103,164,164,170,6,1582,2543,0,0.38351515151515151515151515151515151515151515151515151515151515151515151515151515,1.4186472819216182048040455120101137800252844500632111251580278128950695322376738,-1.0800311443177349587101848210774675580023594180102241447109712937475422729060165,-0.12175010909090909090909090909090909090909090909090909090909090909090909090909091,-1.08000000000,0.81714338643618438931721285618538548720140023051723068238518048590375774544011926,AVAILABLE,2244.3000000000,-2746.5192000000,523.5992000000,51,1,8,0,0,2026-07,-0.21084854368932038834951456310679611650485436893203883495145631067961165048543689,-0.13916080832823025107164727495407225964482547458665033680342927127985303123086344,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.17643857973923419585975842375949080249091435832566037627607729751281455538440798,-0.068009419296539365767366349371663999142307957391084597535666970432598423990871706,0,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_1.5R,4125,4125,0,0,0,0,0,103,164,164,170,6,1685,2440,0,0.40848484848484848484848484848484848484848484848484848484848484848484848484848485,1.4187299703264094955489614243323442136498516320474777448071216617210682492581602,-1.0800324590163934426229508196721311475409836065573770491803278688524590163934426,-0.059325866666666666666666666666666666666666666666666666666666666666666666666666667,-1.08000000000,0.90713727790209098147930587392789348468276150777496365470497395494185208155553309,AVAILABLE,2390.5600000000,-2635.2792000000,277.9192000000,47,2,7,0,0,2026-07,-0.18050873786407766990291262135922330097087378640776699029126213592233009708737864,-0.074096509491733006736068585425597060624617268830373545621555419473361910593998775,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.11426984695528244347362342438260567359068677453436512801508810112752738414510920,-0.0054047893616591218620064481150866499046036143934046134648985564276592973800982441,0.0156,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_1.5R,4125,4125,0,0,0,0,0,54,164,164,170,6,1604,2521,0,0.38884848484848484848484848484848484848484848484848484848484848484848484848484848,1.4978595178719866999168744804655029093931837073981712385702410640066500415627598,-1.0000000000,-0.028711111111111111111111111111111111111111111111111111111111111111111111111111113,-1.00000000000,0.95302128784873727356868967341002247785270395345762263651989951077614703160121646,AVAILABLE,2402.5666666666666666666666666666666666666666666666666666666666666666666666666667,-2521.0000000000,187.06666666666666666666666666666666666666666666666666666666666666666666666666667,38,5,4,0,0,2026-07,-0.11961974110032362459546925566343042071197411003236245954692556634304207119741101,-0.042801959675899755040512530619935933672508008290936498963632937629545882796306764,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.083799603437195392756228830134814580583278125295676130504069440441456185284050379,0.027164041738354574400308234893032952218045126682840124225761352387988453023944779,0.1587,AVAILABLE,WHOLE_SESSION
