entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,atr_reference_model,comparison,paired_mean_r_difference,left_eligible_entries,right_eligible_entries,left_missing_partner,right_missing_partner,common_eligible_identities,common_usable_identities,common_unavailable_attrition,left_common_atr_unavailable,right_common_atr_unavailable,common_contributing_sessions,bootstrap_draws,bootstrap_seed,bootstrap_valid_draws,bootstrap_null_draws,mean_r_ci_low,mean_r_ci_high,bootstrap_probability_mean_above_zero,bootstrap_status,bootstrap_unit
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_1.5R,FIXED_MINUS_ATR,0.0026510823575815263832959323911264800512076346042743001653899479736227113754831115,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.041551732349786855373536905551167952615208787247910033788024486622686174973500670,0.045030184502387222593895038762323814621053411262684946449403715854776902876305536,0.5523,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,-0.016012467435785114834902199045910867861723548230716384258918735095473392813626886,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.072352654467167952205267472320727892899134143769193911667639335749197544060878429,0.040555943005459982125886665865621586243691199260846616558619658143490424606612731,0.286,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,0.033442078018760339710552346408634586683730997223829070286535810359072061731827658,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.020653833038222400556406697474108024250442932349035196623346898396830925275771848,0.088504707256896648310560350552045813169393983860403609491565643723833634998188259,0.883,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,-0.030234413521231290929531213938933662893519753997152565200548841295620351370548958,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.086338402073663954571550272293449662533667210239288884902535901349883332667657001,0.026559984999143908859317636586717382630206552570910257111527817183321062927216220,0.1477,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,0.019220131933314163615923331515611791651934791457392889344905704158925103174905582,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.034802235619737786235580347187532382098351343266051582244938416310559007865376924,0.074110461783346261563822330156321306496767305316115180121049281401935967936330356,0.7506,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,-0.044456359606677467024160228831956457925315959763588746142178947495767309927470972,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.10077229487190652398902455944527234831297096748640262420101886682677327129198307,0.012886244608834709305790100050590843143970213637239915430346309057798873124592398,0.0612,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,0.0049981858478679875212943166225889966201385856909567084032755979587781446179835038,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.049344996408292230334128684183057327725559626692291675544416256325361280297464901,0.059944301374625657099529222130275938256805846106420455144153825611299848590396819,0.5613,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,-0.019536701779219458269245633389345211296066982574150727693262169438907736247970320,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.066867493748865061873780115132918196874740460520154159450133683457321938471590338,0.028943035410090003597209750446638070691962338959277166210208114542419254102338661,0.2083,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,0.000099661857144178094390730247018425067569381062212908670374194197455900115666044121,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.049711733234064792682587197246154017165746298694928816535555514653479357463970949,0.049420423565998635684276112317085880450412006541671155796518485569056612819622236,0.503,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,-0.027091981197998967697207981615701339661196521673920241968225608972388028138225724,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.074667820492459866600125457314018682609335385556409886271786118462405901028549625,0.021684531885356641474767866971264140161517032155284280267528407770935221025563323,0.137,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,-0.0074556175616353313335716179793377032975601580375566056045892453360243917745893377,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.057014011706891375452163895117354697100544726584866403060460764259649186867698638,0.041869120434536212915845268420136166540889131921940606663647798939619486364929389,0.3824,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,-0.034647260616778477125170329842057468026326060773689756243189048505868320028481185,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.082159576063158176653732213698172849426994122169817736307883858888962430015230000,0.014251153078737543938183393032839891696648770797032231656907834993767682930508463,0.0804,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,-0.015010896980414840761533966205693831662689697137326119879552684869504683664844814,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.064358065640381483689959672459535306988459196078403534479109140260301094940236794,0.034358500355630112084283289057464079813253444688466882643967021991772442446082742,0.2765,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,-0.010774237132754811804599168742880564831420517927686081228615704792443089783323855,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.052977805353624702460683405564363452972676138643811359406331281566438104003800649,0.033071019146634939678244697669157721235743344905033251956351240879366392649351294,0.3039,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,-0.012228782587300266350053714197426019376875063382231535774070250246988544328778400,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.055115675373421732295212398160899751663753238317879887079585312794691326421237020,0.033202341344576870440421903235261920866041197041628629070216154618428103363842083,0.285,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,-0.0099961832182009878992281836359033598632167236941222621702458109925900483402459333,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.052121091922225257820176145698822077773265180074686619288125340619911778069711409,0.033930181242325402576355442598713711878441240647620725817055770704237095680027912,0.3163,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,-0.011450728672746442444682729090448814408671269148667716715700356447135502885700481,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.054600971408301930507292398479311155875127176614820957175128234493782542757328556,0.034198070569515986597062209066714198380149419790931093748459600596154641380118702,0.2969,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,-0.0092181293036471639938571985289261548950129294605584431118759171927370068971680109,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.051403863910069603831904018406351267342860323590998110581599328525576606388659936,0.034991978094053217368338991947990544843190916409113851325938208691044007091794481,0.3312,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,-0.010672674758192618539311743983471609440467474915103897657330462647282461442622557,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.053849376964743477675518721531183940046134405708234455237549875680111001878301549,0.034936769653364413978631725358671568384200514580359956354099151860559809002614643,0.3092,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,-0.04161875452519045385640733274353110068405624725298900052056046660969698653380168,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.089139299573921693767911696104718784198807739420836041871073214041262449474360887,0.0059608987181552163873672429440865854550759608122226654663768424881958446455015303,0.0451,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,0.023593366686930758264804788468590111437155873959132211600651654602424225587410442,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.023817512413106000460280815106022942585619001766589998068056552844605492262489829,0.072616814265464934697622745030736659152026965677954362070186089702155710479905556,0.8373,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,-0.055840700610636629951036347636553895715852453019425181462190572809843945090723745,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.10393005797330650246348646060296619415698164975679233638290486149918687286483180,-0.0081332677745274900491290775487369520344285669438447190511706615825724698759700027,0.0123,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,0.0093714206014845821701757735755673164053596681926960306590215484022772670304883653,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.038065224816699570964255326670818549341648585156230797822678360998070227211830201,0.058174893863111993360744815784238073258964285777823518286813300631930539568821314,0.6538,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,-0.070062646696082806045665362529576690747648658785861362403820679009990903647645755,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.11851168618823621679634359768754919903705285672495183114611215405137492858458855,-0.021839694842349162663524978955648995642163831758113447926869646137542892164111035,0.0024,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,-0.0048505254839615939244532413174554786264365375737401502826085577978696915264337166,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.052411968450129183832941216361558318211625793115372407153520357624891687278942323,0.043841710972065979124908087289468884076962164085921979937571752551962131422456659,0.4237,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,-0.027767619171655100321053797389995747148702711899453646985206931256161632998448145,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.067881636679876828300208485969481417577848229688502189082736730912775463518348535,0.013187189508032098862733180990216191781599493421046768076969354693389160721415626,0.0918,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,-0.0095858009898369185028719792081775653305208937176354651670251130743434511802663265,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.051512446623484421169640260986037217769463620755739816654952430176545453431584808,0.032097380721126749956428947339195319628322621712111540189327733199405828488851234,0.3252,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,-0.035322898590434609749016145616351875513832250999223161260170370789641924888703576,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.075798690660828298519493553156194376461038488283041274967521289979761564626754637,0.0060144998908102639681560411631680595522143329660792353488362313476362549681679259,0.0488,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,-0.017141080408616427930834327434533693695650432817404979441988552607823743070521712,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.059276398542162683815000757674157051204274974153082372149099949646380077210421166,0.024410392172425369411095087252577930940826420872780225914089126787810680978583074,0.2119,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,-0.042878178009214119176978493842708003878961790098992675535133810323122216778959011,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.083568529415947864242416771197209039810909894264955212964537398833363951782019600,-0.0014426734639917197049215955481366082753125503748833367838405624119769762150330866,0.0218,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,-0.024696359827395937358796675660889822060779971917174493716951992141304034960777185,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.066882785815452158784239624450800172195902488491948272834874949335842062832158636,0.016888265022764969539478271012133117691355994685030478865477435194925497107026141,0.1264,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,-0.011128487858523787189740666076864434017389580586322333853893799943030319867135013,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.050836991935919963199153114420415918130602784684386546003057481949118458062282511,0.030562809982186516017826818475002915736339453456583031519466759773940965695377066,0.2976,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,-0.011128487858523787189740666076864434017389580586322333853893799943030319867135013,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.051347905728360196423290893204137770675665907053239155605719968466012136518785198,0.030990984600186812066975532047557325758474128493797956599381512186493876004908797,0.3009,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,-0.010350433943969963284369680969887229049185786352758514795523906143177278424057089,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.050164665136185592013479165094820752184469630929408109630225801672448304209460036,0.031717615598753603739622614076181533819650403463012189523826614201944613762241111,0.3121,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,-0.010350433943969963284369680969887229049185786352758514795523906143177278424057089,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.050670745012690550590689427929058779683024174720565201471245158971551452868823983,0.031490053837667406536646808809673203576502338094684044156891950865413995747407291,0.3154,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,-0.0095723800294161393789986958629100240809819921191946957371540123433242369809791644,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.049385966200089188792721428763363057822571606391058655509845663396112162659061514,0.032695144936923822554398209117163750697123200160312698871939931747457969382831124,0.3274,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,-0.0095723800294161393789986958629100240809819921191946957371540123433242369809791653,4125,4125,0,0,4125,4125,0,0,0,164,10000,20260908,10000,0,-0.049991317268528662672032740572638469355314951232585501708427726152153863720974659,0.032742597014617562967821424885611011201464676356126051777279749674217569970978606,0.3284,AVAILABLE,WHOLE_SESSION
