entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,context_field,context_value,evidence_label,eligible_entries,executable_outcomes,unavailable_outcomes,atr_unavailable,path_unavailable,entry_unavailable,invalid_risk,ambiguous_outcomes,eligible_sessions,contributing_sessions,calendar_sessions,zero_outcome_sessions,wins,losses,zero_r_outcomes,win_rate,average_win_r,average_loss_r,mean_r,median_r,profit_factor,profit_factor_status,sum_positive_r,sum_negative_r,event_order_max_drawdown_r,longest_losing_streak,positive_months,negative_months,zero_months,empty_months,worst_month,worst_month_mean_r,lomo_minimum_mean_r,numeric_status,average_win_status,average_loss_status
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,stop_first,level_family,PWH,DESCRIPTIVE_ONLY,59,40,19,19,0,0,0,0,29,19,170,151,12,28,0,0.3,1.8951420099750055782771430796532078891109263714796196391076304331778523314053303,-0.73670119115984835582713984252912832574105285052869831694815423022517572982771093,0.05285176918060782440414503412557253871454091607379706986858116879573268854220145,-0.29585822347139299301289543875417751431954225135456987436927248098577748662963339,1.1024873154908282097551323218066418443999255470078139981915112977882819932630671,AVAILABLE,22.741704119700066939325716955838494669331116457755435669291565198134227976863964,-20.627633352475753963159915590815593120749479814803552874548318446304920435175906,5.8311280894346164897027080204617574223259280316563839251698339060271884956413895,7,4,2,0,3,2026-08,-1.0446705809188733202107810309516377001703895905930142521929204686033870912424878,-0.053364419295609869816112561979411863865990651830128453249366282027173113427593683,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,stop_first,level_family,PWL,DESCRIPTIVE_ONLY,31,21,10,10,0,0,0,0,25,17,170,153,7,14,0,0.33333333333333333333333333333333333333333333333333333333333333333333333333333333,1.9804710981783689476023824570896833064830073264168937814604147231742286233841837,-0.66387236076716818031555247185876270036395226581188531993132876512220829801976596,0.21757545888134419565709250445738596858503426493104104719925239764327067578155059,-0.025042260708612288896001045331571463103316829701702688958612905664358258147797104,1.4916053259769277487655685768920219900666130806976422672149881830924731634869436,AVAILABLE,13.863297687248582633216677199627783145381051284918256470222903062219600363689286,-9.2942130507403545244177346060226778050953317213663944790386027117109161722767234,4.1278728357952562301662749504772476665932359032861822903387629989723020666211346,7,6,1,0,2,2026-06,-0.76483292240224114412652009992534298708398656386927188165890083638003765038070018,0.12928350553458801209332001633187340028962090335892660318255817389227861905378020,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,stop_first,same_session_touch,1,DESCRIPTIVE_ONLY,1195,423,772,772,0,0,0,0,165,119,170,51,94,329,0,0.22222222222222222222222222222222222222222222222222222222222222222222222222222222,1.9599999268087296477002243447985301741778768342921826517430088705181714633882807,-0.74055602364573690355370565248214789462881074753215070853691784639558901717667994,-0.14043247910029989216394343086421943489399128490452107291915635374808668816224427,-1.0152056411157660635352166068772634928020651697363024078556951407498923844709695,0.75618854105236225155857795145360990942376442884075261886657485334028141725182075,AVAILABLE,184.23999312002058688382108841106183637272042242346516926384283382870811755849839,-243.64293177944744126916915966662665733287873593807758310864597146414878665112770,80.214539040422030764980024619604755726362477535043205064132880552291784667029749,21,4,5,0,0,2026-05,-0.55524596550183233178986407673663718911242347380142576526995628838056662262598789,-0.17327857335521697816889815843402726942036300334451045080253378678891860910122528,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,stop_first,same_session_touch,REPEATED,DESCRIPTIVE_ONLY,2116,1870,246,246,0,0,0,8,164,161,170,9,475,1395,0,0.25401069518716577540106951871657754010695187165775401069518716577540106951871658,1.9500388095113920587765462398200341877370235319389546050824403139361264380533771,-0.67119877453455841926099060634086652920767860131047107823189310586782516101514272,-0.0053763935603196614707071828507981652778745835064725757857388949550567067062942070,-0.050035795018947741037793984936646848375423325032604443267907586025334292191449927,0.98926239815065195856101569448900186344830003969441037335808862218648907925249609,AVAILABLE,926.26843451791122791885946391451623917508617767100343741415914911966005807535412,-936.32229047570899486908189584550880824471164882810715413349088268561609961612409,78.586822518666081491477012508035302999435405181423926559775601002765184979685024,33,6,3,0,0,2026-08,-0.21395576987691730806313183916617046894024806639420819094779310355159939733218584,-0.019500239600114305024200571870047633788334340464159685843337578749223428024140212,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,stop_first,time_of_day,09:30-10:00,DESCRIPTIVE_ONLY,558,0,558,558,0,0,0,0,150,0,170,170,0,0,0,,,,,,,UNDEFINED,0,0,,,0,0,0,9,,,,NO_EXECUTABLE_OUTCOMES,NO_WINS,NO_LOSSES
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,stop_first,time_of_day,10:00-11:00,DESCRIPTIVE_ONLY,660,200,460,460,0,0,0,0,146,92,170,78,58,142,0,0.29,1.9817337226660104212029020422593697227873068555822062512720829341183675551930019,-0.66694013023215850051319907308774678154789067355125545836554518593972969116568992,0.10117528710831048678447025036291700470931660989744843742936696887711851027833061,-0.022636255989657276855104698458507264307821403899936007279802214214000665618638070,1.2136629630133343767367114825846116304271360147206099703078903752022251444785901,AVAILABLE,114.94055591462860442976831845104344392166379762376796257378081017886531820119411,-94.705498492966507072874268378460042979800475644278275087907416403441616145527969,14.240019876884992751967271666080875971634476399977632451008878960816782390580541,13,5,4,0,0,2026-01,-0.44442106320967746775418527589654442658813492975256607361970698233875754841912103,0.049439478796647814436089547518429589906227446865892393750021468905029882486057233,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,stop_first,time_of_day,11:00-12:00,DESCRIPTIVE_ONLY,475,475,0,0,0,0,0,0,143,143,170,27,111,364,0,0.23368421052631578947368421052631578947368421052631578947368421052631578947368421,1.9773187127407334080770923279621930441641601506284277800280824404046479625765804,-0.70636738472282766404046213894577282226972309359442057036692612409457397621098643,-0.079232317736606024029833621415700798745173535470765482169355701653703165252207678,-1.0120877472697362223359904199619428806084358031757085954572015544612446218742096,0.85362599766297218884054005440469638517975517664068334882016313768558289838766997,AVAILABLE,219.48237711422140829655724840380342790222177671975548358311715088491592384600042,-257.11772803910926971072821857626130730617920606836908761356110917042492734079906,66.992908024185063262749471089406896510748535068614487697659744849294535367153811,24,3,6,0,0,2026-06,-0.22680594693777872429061265262463275643466657614363284659961097278538269301332701,-0.11838177288492430803454156487775606834408948406890110514049217430028695548618604,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,stop_first,time_of_day,12:00-14:00,DESCRIPTIVE_ONLY,758,758,0,0,0,0,0,5,140,140,170,30,188,570,0,0.24802110817941952506596306068601583113456464379947229551451187335092348284960422,1.9729819585500840183832350514945368810891514775786423786521434126433203284322907,-0.63713584837309361432649352788030905579899080994161464982503329001815156421972032,0.010228462578829070303359998402634263640284585907736697607300773438783417071279644,-0.040537459549083802461210272726079793913848257340379178876907559564727560029764292,1.0213487607037902604277083578102000860128122142612752190195411033509986457876862,AVAILABLE,370.92060820741579545604818968097293364476047778478476718660296157694422174527065,-363.16743357266336016610131089177616180542476166672035040026897531034639160524058,45.468812201775319437341993477770256722623880999039984738579662945539627443393970,19,5,4,0,0,2026-03,-0.16844133712865395170381968132683863788469202887446402758285778861276749663186098,-0.034346433394998573857452832343669662414085265738428555861309196846043533077835567,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,stop_first,time_of_day,14:00-15:00,DESCRIPTIVE_ONLY,417,417,0,0,0,0,0,1,120,120,170,50,105,312,0,0.25179856115107913669064748201438848920863309352517985611510791366906474820143885,1.9682990641175335521239125130653610359276447134535128773553928667219862684792899,-0.67184429806036447814722138064792114525265400782707827043487093565682701019619183,-0.0070599982313973482228351484179580061065356247708143123581858055614423716807829741,-0.051312769292903493060636568801961214292400156082524460938198709371611820086935893,0.98595513990086991773217607676470616738645414626273824502162670991681034357826428,AVAILABLE,206.67140173234102297301081387186290877240269491261885212231625100580855819032544,-209.61542099483371718193307076215139731882805044204842037567973192493002718121185,31.159071128312351853577648082460036643911566321758076971284468287588694859512344,20,6,3,0,0,2026-08,-0.28642567808717854550194652820721346490569882923617928553730982296896961660016111,-0.048561274473214752270064253634157625819083928114770396825289841950221830294525261,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,stop_first,time_of_day,15:00-close,DESCRIPTIVE_ONLY,443,443,0,0,0,0,0,2,120,120,170,50,107,336,0,0.24153498871331828442437923250564334085778781038374717832957110609480812641083521,1.8550792959749998471709904852139753393154939537714162730110729841292911556174007,-0.75999744391542732740063746102228141716475562781181132072833220637089858331688199,-0.12836491306153182473886727987718102677336351668448546851587993688213943644110707,-1.0176335712512098575413749440096879397707209581797512101169120254747942112022402,0.77731105990988646305462771019485257269046501666314996889518964415196435924599958,AVAILABLE,198.49348466932498364729598191789536130675785305354154121218480930183415365106187,-255.35914115558358200661418690348655616735789094476860376471962134062192399447235,56.944836261128885885059518989121606652238286011888063711568411980832861263589197,23,2,7,0,0,2026-08,-0.55054883899343946310530857948886181540254041194558430050801193304582008635252542,-0.18672551706076195335052306501126593843346263400968759298748903440920223287309375,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,target_first,approach_side,ABOVE,DESCRIPTIVE_ONLY,1667,1163,504,504,0,0,0,3,163,156,170,14,307,856,0,0.26397248495270851246775580395528804815133276010318142734307824591573516766981943,1.9604949292416901626093050189488126767865876900471331120271231111480027897094595,-0.69575614737658176512159940256912282488280154867018528531725658940492570147153821,0.0054210499766508073748646192761103642938987920746270517289382240686332381609347914,-0.058657535381422092214762576348674919911107740335476636622191186674416381297808409,1.0105860102182898294560717632700660612494659275126630613526381035850240290397194,AVAILABLE,601.87194327719887992105664081728549177348242084446986539232679512243685644080407,-595.56726215435399094408908859916913809967812566167860423157164053061640045963671,59.697027076014164992139409264561476641624095796995388132722141903661976755938962,28,5,4,0,0,2026-03,-0.20786945619571723101018545910760382664836754296914782258864629948443590885557377,-0.014405008998616088649950486163655653857089500323826335693395084015671961661963587,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,target_first,approach_side,BELOW,DESCRIPTIVE_ONLY,1644,1130,514,514,0,0,0,5,163,149,170,21,270,860,0,0.23893805309734513274336283185840707964601769911504424778761061946902654867256637,1.9422601458380282428387846372383967971288690036511056737469207338659114207076434,-0.67810664548411294869652314820818706852137524516314642283320770225234098861119817,-0.052001305964663283462423057880242251065122194561510966128221261763908997004041303,-0.17438427317933259075245117329152314701191261889218391301204715227944760871617458,0.89923812452332815504643498220851972816605493858145657259901056934090900153202416,AVAILABLE,524.41023937626762556647185205436713522479463098579853191166859814379608359106373,-583.17171511633713587900990745904087892838271084030592363655862393701325020563043,117.57375620122563132422525743395529950486538145634257905575966612631634448287523,32,4,5,0,0,2026-09,-0.35257791507877583651988631644813934876790860933986076521717163829389608484912323,-0.094839324574705028367659629767178336921166349075018723153446624367918732705223828,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,target_first,breach_history,COMPLETED_CLOSE_THROUGH,DESCRIPTIVE_ONLY,2991,2188,803,803,0,0,0,8,164,161,170,9,550,1638,0,0.25137111517367458866544789762340036563071297989031078610603290676416819012797075,1.9511662371794378715736944515697117434509491893016328992150872350372888191692393,-0.68224385567401875852576540144393116185571224100192664905001340453696273970998626,-0.020280623923835419149758582816187287121405208704413965528164523473965318602319715,-0.056792175914711348859273895815828692499762362233156679888313991897877176364035879,0.96029226645825808499478882672714100536966832011387597814493858898274262725278686,AVAILABLE,1073.1414304486908293655319483633414588980220541158980945682979792705088505430816,-1117.5154355940427264652037275651592431196566507611558511439219566315449676449575,111.00056493963098940400007218524155312444897435949308967610500030238520239230122,41,6,3,0,0,2026-08,-0.17299378384005974582255005998676014005696965725426379536025101673862232268795631,-0.038715672097354234839641130184211109173021371109027173247808690552919086715632733,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,target_first,breach_history,NEVER_BREACHED,DESCRIPTIVE_ONLY,300,93,207,207,0,0,0,0,142,59,170,111,25,68,0,0.26881720430107526881720430107526881720430107526881720430107526881720430107526882,1.9666157839238804163069707745779150153058159835200183094169255211788796597322222,-0.79397753857136276301569195576456735212553670928953356688205732812931142365736562,-0.051882559405974811584868641156373167332162329502019621640395271863668659305325906,-1.0156851837291484302826594148986323565848176167249331769137979065484501720764372,0.91063093560115760258251807416583963713492495743577847859245622378269734003327964,AVAILABLE,49.165394598097010407674269364447875382645399588000457735423138029471991493305554,-53.990472622852667885067052991990579944536496231688282547979898312793176808700862,19.762290894052046395999515023282723517130161669950744386589826588126612782150047,21,5,4,0,0,2026-05,-0.58804768837847787439416307310476438169066165952241010348210718085044852083032826,-0.096136475104419421846557494981964001401147816772356135651202475955820350025815836,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,target_first,breach_history,PENETRATED_NO_CLOSE_THROUGH,DESCRIPTIVE_ONLY,20,12,8,8,0,0,0,0,17,10,170,160,2,10,0,0.16666666666666666666666666666666666666666666666666666666666666666666666666666667,1.9876788033393328571611375719316463588047990631849225001371379831260489977401748,-0.72330690537957324728282155010601939638676895091403941762284095232915062116089805,-0.27147595392642222987549502976640843718817428189754576466284446308661735134405257,-1.0103802106511467763993295887088245540267874200500381499797334898186173091830152,0.54960868990909165490211417030880202434618129227079683772191890575118192193184536,AVAILABLE,3.9753576066786657143222751438632927176095981263698450002742759662520979954803497,-7.2330690537957324728282155010601939638676895091403941762284095232915062116089805,7.2149953062750505136585287580284441843613313152445380775462915339295192709125592,9,1,3,0,5,2026-06,-1.0103802106511467763993295887088245540267874200500381499797334898186173091830152,-0.80166614514167227929539208422538268715125903502717089750514350376994658565695102,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,target_first,confluence,ISOLATED,DESCRIPTIVE_ONLY,1023,696,327,327,0,0,0,2,164,152,170,18,180,516,0,0.25862068965517241379310344827586206896551724137931034482758620689655172413793103,1.9618555548265737106207095151657068291659859947434573374735298196498617071976166,-0.71764103609223858015711854083136195671774147116753072636536620624269617738091213,-0.024667779820131953231818181521775201747811954121585537441513785753241552058878864,-1.0127477931623592425255868113410287262165516190583772113198524288741298696137764,0.95363584630910871855696979210131755118985814488402523662206632073310160330564442,AVAILABLE,353.13399986878326791172771272982722924987747905382232074523536753697510729557099,-370.30277462359510736107316706898276966635459912244585480452896242123122752855066,34.126379416612997253517193359413797480553400880653546839286105747461158448680070,29,3,6,0,0,2026-09,-0.31613036950687326870068258053232462670082519866910281497412492147860437174772519,-0.050362160026505821523487188366500006868223318732200616905714694836170184620004417,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,target_first,confluence,THREE_PLUS_IDENTITIES,DESCRIPTIVE_ONLY,1238,859,379,379,0,0,0,4,98,80,170,90,200,659,0,0.23282887077997671711292200232828870779976717112922002328288707799767171129220023,1.93430882116332326211085201231822578272824126792921429733781310841110322464897,-0.68551584150232586599217987943335659208929938656405578808409913912728805478210577,-0.075545023652349351882044398233919485030500631152351460861302341097394858174172097,-0.74378601832563512724244329182801645882481033470979200504249695418711458731337988,0.85635314716867407531697117736082042192915988490733641772537607180666142040662401,AVAILABLE,386.86176423266465242217040246364515654564825358584285946756262168222064492979400,-451.75493955003274568884654054658199418684829574571276434742133268488282810140770,73.605358556546692937071376726993865506405132927430831347475663448982955941114619,40,4,5,0,0,2026-08,-0.79197747077029783014526095651335892244193207238411679277170618123381120920920198,-0.11416404623360373263895281036482438805205852514433733017455315802763189134867542,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,target_first,confluence,TWO_IDENTITIES,DESCRIPTIVE_ONLY,1050,738,312,312,0,0,0,2,135,122,170,48,197,541,0,0.26693766937669376693766937669376693766937669376693766937669376693766937669376694,1.9608447642234445946884790745085291431611742090893564319350122032844527299822475,-0.65929993178754764098554397124333688202376699008100907341253229087156302224641176,0.040115386795332400244513671050860417381969346282896081808966713666018418389151797,-0.040549148184924989639327960028805390519913058160800993555444556273859734034995256,1.0830017119427405792563605883709881099569226613724399410340009910252528585163585,AVAILABLE,386.28641855201858515363037767818024120275131919060321709119740404703718780650276,-356.68126309706327377317928844264525317485794163382590871617996936151559503530876,33.269856688725991730053303168875019682819656394008708867552992060028729933310332,20,5,4,0,0,2026-04,-0.17991054125727740701423178776251972530900175519489124431294839410594072664741821,0.0063652077159210675019853102458257931183136094059674646211459369807299046558367046,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,target_first,creation_first_touch,False,DESCRIPTIVE_ONLY,2960,2190,770,770,0,0,0,8,164,161,170,9,550,1640,0,0.25114155251141552511415525114155251141552511415525114155251141552511415525114155,1.9511954679480998972040584080128937367973352207247033476372561836150446130242884,-0.68081788615884603143126175636362282114177213425438859049240257072052287131082073,-0.019809966177649565335633404579566151339713209487949975893629824197891767938989447,-0.054566411356129320308646639558229092168960022033222285069739250048657073947297664,0.96114445149933722635200489616422210455156107892855716864826234086562312719270446,AVAILABLE,1073.1575073714549434622321244070915552385343713985868412004909009882745371633586,-1116.5413333005074915472692804363414266725063001771972884075402159816575089497460,109.90600566019517882738452313153872503799015866411415491924946511272903978003184,41,5,4,0,0,2026-08,-0.19092422742967602833225511366352566943880242728178859509258356385122018342669805,-0.037190373395428377409330450169020854919872311987068011308328381866348478846405442,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,target_first,creation_first_touch,True,DESCRIPTIVE_ONLY,351,103,248,248,0,0,0,0,149,65,170,105,27,76,0,0.26213592233009708737864077669902912621359223300970873786407766990291262135922330,1.9675805660004282231591247579467063614719511270993168927223886028873482543892161,-0.81839005223925835889249625818248145204677021479983209816565853271015975941475553,-0.088087074642447313111974244245704064037008309641802751039665594252560571330219283,-1.0178552261536061132323216766979494030828854113323008314288856615388021811820069,0.85412681077563835916478089697676299082338865604621945886033716396522979052327807,AVAILABLE,53.124675282011562025296368464561071759742680431681556103504492277958402868508835,-62.197643970183635275829715621868590355554536324787239460590048485972141715521420,22.915622278032651592524529499344709464592105223989668174263087323163003701497942,23,4,5,0,0,2026-05,-0.69879926303442250278430936449912691051405200012856263960729632162416332977392226,-0.12867633562295626892254748092201522932104168886833927612661605184823965726699523,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,target_first,level_family,1H_HIGH,DESCRIPTIVE_ONLY,1234,852,382,382,0,0,0,4,133,128,170,42,217,635,0,0.25469483568075117370892018779342723004694835680751173708920187793427230046948357,1.9476117000242956632721105998218100062083104304650712203164529081760574498744906,-0.68718707885768207073218165203965600753329449775077872884534905147335948411844863,-0.016117436818492906085548531553813137836195589977493002356955829356078410554519401,-0.056372272552845872063241437822794187314514166270537170702497850959251732099825307,0.96853071605767049796936417904980842511566987712108896844739736563465194120987503,AVAILABLE,422.63173890527215893004800016133277134720336341092045480867028107420446662276445,-436.36379507462811491493534904518156478364200607174449281679664768558327241521488,47.862057013173217500181185446613667386264417712836791597271599358997176053570789,18,5,4,0,0,2026-03,-0.28688755481832853924798632552872546979301097782127585266517170690176989614078733,-0.056234796744678769165738950048666788144830104527600763963697222700397981266292093,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,target_first,level_family,1H_LOW,DESCRIPTIVE_ONLY,1324,964,360,360,0,0,0,4,130,118,170,52,233,731,0,0.24170124481327800829875518672199170124481327800829875518672199170124481327800830,1.9611340523327163696829154083265500732191775912972572377014437185545794126476664,-0.68422243941191642400629014261656441260264362102328375858542833796179697991797726,-0.044836482382352688602156435801475537917493888169874990810696813928274470096613277,-0.39515242228926303530592690263870425907317099973052147546156282803111368686160552,0.91358405631406969490079098214444632943739206985293815531070993599495890727715614,AVAILABLE,456.94423419352291413611929014008616706006837877226093638443638642321700314690628,-500.16660321011090594859809425270858561253248696802042752594811505007359232004138,59.814008725481355881384362045701997478255327463878181031815824989562343575856512,21,3,6,0,0,2026-07,-0.19024184222231452635236163418324604276771720797445986882734184517734201466473661,-0.067736855521172908000028754504436541004817706022733967421604141160480281252369996,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,target_first,level_family,ORH5,DESCRIPTIVE_ONLY,207,117,90,90,0,0,0,0,111,67,170,103,29,88,0,0.24786324786324786324786324786324786324786324786324786324786324786324786324786325,1.9488311314331949963836722645190292958229241068256752964852843251536455744570646,-0.71406863032145930472570337524202370755643732016656641248563239756600786048399555,-0.054033646638681742912268387608942193898305000655668894877456457746606581737920844,-1.0119632247448865435292874401070199419276179556102506158736342507048844743389538,0.89939315882195583246303161205599061865952491433211778231898406694480828363020705,AVAILABLE,56.516102811562654895126495671051849578864799097944583598073245429455721659254872,-62.838039468288418815861897021298086264966484174657844298735650985808691722591608,14.472020069965022398543818362750031199705198132801819832037328545524732175419696,19,4,4,0,1,2026-05,-0.40539896642980174432739010699294430564200481114581882212881232822241290360941529,-0.089337124374015585658055957582540062989209678783801365456337011794789927763582511,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,target_first,level_family,ORL5,DESCRIPTIVE_ONLY,220,130,90,90,0,0,0,0,106,71,170,99,37,93,0,0.28461538461538461538461538461538461538461538461538461538461538461538461538461538,1.9354730348867208702344715034314654654437067619108243730905719973822170519980668,-0.70364163978458374524828445024589115508117749161340097782711512981918260258762623,0.047490998391095260696807628877664190760520334389647775895611206384292683717532572,-0.046217527919189197288469052673369925004558025507302153879227672010055216808715209,1.0943452786400207679877923015211007497564344422399699091136927667773817418153059,AVAILABLE,71.612502290808672198675445626964222221417150190700501804351163903142030923928473,-65.438672499966288308090453872867877422549506720046290937921707073183982040649239,15.614003988898017999987733934792495992019104595118752727223746580168584405593189,17,6,3,0,0,2026-08,-0.44977674036309541517816036206055562069471886694747325740388765611355311699544418,-0.0061618950917252866572501389396126228713154896128456221014054776642045331857762932,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,target_first,level_family,PDH,DESCRIPTIVE_ONLY,120,78,42,42,0,0,0,0,63,41,170,129,18,60,0,0.23076923076923076923076923076923076923076923076923076923076923076923076923076923,1.9191616761312430992982577367526119064649783271902094827812795444169853889030513,-0.75357679786841904865686115394501328771203792880401700409448123388209510093985378,-0.13679099617618932220567987147633055059426494665150319943084413119769191097610641,-1.0170180202241503919422439042058676099163545494948544523695520814457369404885868,0.76402100551389792197548197272131361681618163947036031224552017946941546239860939,AVAILABLE,34.544910170362375787368639261547014316369609889423770690063031799505737000254924,-45.214607872105142919411669236700797262722275728241020245668874032925706056391227,14.797319593316240505518921447535681182023467564663412732673409586524671385460218,15,3,6,0,0,2026-07,-0.77993144430816297339005134697987145838375321825655966196706535709114712412134643,-0.24852990486561522993974823374636388674608198960529287121921488242346973945733157,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,target_first,level_family,PDL,DESCRIPTIVE_ONLY,111,87,24,24,0,0,0,0,55,45,170,125,23,64,0,0.26436781609195402298850574712643678160919540229885057471264367816091954022988506,1.9764654096499128596436058933966054077695223492231013760935168310676079459544811,-0.57389652237771953788852024075567580135754987985783791813391608198446083232814995,0.10033709183648213042457057631906520795190599679574373436299146974194815503392490,-0.033339264716645737736015423391880365346163411433008296357598021433082676202720275,1.2376660754975733688749886709509938870133478243482493906831726456754134584636161,AVAILABLE,45.458704421947995771802935548121924378699014032131331650150887114554982756953066,-36.729377432174050424865295408363251286883192310901626760570629247005493269001597,7.3227175269164969662978424133721783633280949742661361144185725283150383378186820,10,4,4,0,1,2026-07,-0.17906804527763795565865477342102384782571645422364935974852931873785808321274966,0.011920261220490073145096119077211659436494339287812630284342725930195468549858781,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,target_first,level_family,PMH,SPARSE_INSUFFICIENT,1,1,0,0,0,0,0,0,1,1,170,169,0,1,0,0,,-0.016703249353282841251581800005915116733465485456279001039817910281446480981113403,-0.016703249353282841251581800005915116733465485456279001039817910281446480981113403,-0.016703249353282841251581800005915116733465485456279001039817910281446480981113403,0E+81,AVAILABLE,0,-0.016703249353282841251581800005915116733465485456279001039817910281446480981113403,0.016703249353282841251581800005915116733465485456279001039817910281446480981113403,1,0,1,0,8,2026-03,-0.016703249353282841251581800005915116733465485456279001039817910281446480981113403,-0.016703249353282841251581800005915116733465485456279001039817910281446480981113403,AVAILABLE,NO_WINS,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,ATR050_TARGET_2R_BE1R,NATURAL,0.01,target_first,level_family,PML,SPARSE_INSUFFICIENT,4,3,1,1,0,0,0,0,2,1,170,169,1,2,0,0.33333333333333333333333333333333333333333333333333333333333333333333333333333333,1.9689880530410841958452923070824002809425686942131262287359292617991695812524907,-1.0246660304244070812535026121228341760933037533732994639309506623758148764717202,-0.026781335935909988887237639054422690414679604177824233041990687650820057230316533,-1.0222838418999977886382349189353008298315444796860928870774844739624576856906117,0.96079502714925943701612627430277550214422341606671113109656438980922089416516546,AVAILABLE,1.9689880530410841958452923070824002809425686942131262287359292617991695812524907,-2.0493320608488141625070052242456683521866075067465989278619013247516297529434403,1.0270482189488163738687703053103675223550630270605060407844168507891720672528286,1,0,1,0,8,2026-04,-0.026781335935909988887237639054422690414679604177824233041990687650820057230316533,-0.026781335935909988887237639054422690414679604177824233041990687650820057230316533,AVAILABLE,AVAILABLE,AVAILABLE
