family,time_of_day,distance,horizon,contributing_sessions,episodes,REJECTION_FIRST_n,CONTINUATION_FIRST_n,AMBIGUOUS_n,UNRESOLVED_n,CENSORED_n,REJECTION_FIRST_pct,CONTINUATION_FIRST_pct,AMBIGUOUS_pct,UNRESOLVED_pct,CENSORED_pct,horizon_censored_flag_n,median_mfe_lower_bound,median_mae_lower_bound,median_mfe_envelope_upper,median_mae_envelope_upper,reclaim_n,reclaim_pct_of_rejection_first,quick_reclaim_n,later_reclaim_n,median_time_to_reclaim_seconds
ORH5,12:00-14:00,0.25,5,45,85,16,14,44,11,0,18.82,16.47,51.76,12.94,0.00,0,0.250000000000,0.230000000000,0.350000000000,0.260000000000,5,31.25,5,0,120
ORH5,12:00-14:00,0.25,15,45,85,21,19,44,1,0,24.71,22.35,51.76,1.18,0.00,0,0.489900000000,0.500000000000,0.540000000000,0.500000000000,10,47.62,8,2,120
ORH5,12:00-14:00,0.25,30,45,85,22,19,44,0,0,25.88,22.35,51.76,0.00,0.00,0,0.540000000000,0.580000000000,0.680000000000,0.580000000000,14,63.64,9,5,180
ORH5,12:00-14:00,0.50,5,45,85,11,11,18,45,0,12.94,12.94,21.18,52.94,0.00,0,0.250000000000,0.230000000000,0.350000000000,0.260000000000,1,9.09,1,0,120
ORH5,12:00-14:00,0.50,15,45,85,23,27,18,17,0,27.06,31.76,21.18,20.00,0.00,0,0.489900000000,0.500000000000,0.540000000000,0.500000000000,6,26.09,3,3,360
ORH5,12:00-14:00,0.50,30,45,85,25,34,18,8,0,29.41,40.00,21.18,9.41,0.00,0,0.540000000000,0.580000000000,0.680000000000,0.580000000000,12,48.00,3,9,630
ORH5,12:00-14:00,1.00,5,45,85,1,2,4,78,0,1.18,2.35,4.71,91.76,0.00,0,0.250000000000,0.230000000000,0.350000000000,0.260000000000,0,0.00,0,0,
ORH5,12:00-14:00,1.00,15,45,85,9,6,4,66,0,10.59,7.06,4.71,77.65,0.00,0,0.489900000000,0.500000000000,0.540000000000,0.500000000000,1,11.11,1,0,180
ORH5,12:00-14:00,1.00,30,45,85,23,17,4,41,0,27.06,20.00,4.71,48.24,0.00,0,0.540000000000,0.580000000000,0.680000000000,0.580000000000,4,17.39,2,2,270
ORH5,14:00-15:00,0.25,5,30,35,4,9,18,4,0,11.43,25.71,51.43,11.43,0.00,0,0.160000000000,0.320000000000,0.300000000000,0.320000000000,0,0.00,0,0,
ORH5,14:00-15:00,0.25,15,30,35,5,11,18,1,0,14.29,31.43,51.43,2.86,0.00,0,0.330000000000,0.550000000000,0.420000000000,0.550000000000,1,20.00,0,1,540
ORH5,14:00-15:00,0.25,30,30,35,5,12,18,0,0,14.29,34.29,51.43,0.00,0.00,0,0.710100000000,0.680000000000,0.710100000000,0.680000000000,3,60.00,0,3,720
ORH5,14:00-15:00,0.50,5,30,35,3,8,6,18,0,8.57,22.86,17.14,51.43,0.00,0,0.160000000000,0.320000000000,0.300000000000,0.320000000000,0,0.00,0,0,
ORH5,14:00-15:00,0.50,15,30,35,9,15,6,5,0,25.71,42.86,17.14,14.29,0.00,0,0.330000000000,0.550000000000,0.420000000000,0.550000000000,2,22.22,0,2,510
ORH5,14:00-15:00,0.50,30,30,35,10,15,6,4,0,28.57,42.86,17.14,11.43,0.00,0,0.710100000000,0.680000000000,0.710100000000,0.680000000000,3,30.00,0,3,660
ORH5,14:00-15:00,1.00,5,30,35,1,3,1,30,0,2.86,8.57,2.86,85.71,0.00,0,0.160000000000,0.320000000000,0.300000000000,0.320000000000,0,0.00,0,0,
ORH5,14:00-15:00,1.00,15,30,35,4,9,1,21,0,11.43,25.71,2.86,60.00,0.00,0,0.330000000000,0.550000000000,0.420000000000,0.550000000000,1,25.00,1,0,120
ORH5,14:00-15:00,1.00,30,30,35,8,12,1,14,0,22.86,34.29,2.86,40.00,0.00,0,0.710100000000,0.680000000000,0.710100000000,0.680000000000,1,12.50,1,0,120
ORH5,15:00-close,0.25,5,32,38,12,4,16,6,0,31.58,10.53,42.11,15.79,0.00,8,0.189950000000,0.215000000000,0.360000000000,0.225000000000,2,16.67,2,0,180
ORH5,15:00-close,0.25,15,32,38,15,7,16,0,0,39.47,18.42,42.11,0.00,0.00,15,0.440000000000,0.350000000000,0.645000000000,0.355000000000,5,33.33,3,2,240
ORH5,15:00-close,0.25,30,32,38,15,7,16,0,0,39.47,18.42,42.11,0.00,0.00,20,0.600000000000,0.470000000000,0.715000000000,0.470000000000,8,53.33,3,5,480
ORH5,15:00-close,0.50,5,32,38,6,4,9,17,2,15.79,10.53,23.68,44.74,5.26,8,0.189950000000,0.215000000000,0.360000000000,0.225000000000,0,0.00,0,0,
ORH5,15:00-close,0.50,15,32,38,11,7,9,6,5,28.95,18.42,23.68,15.79,13.16,15,0.440000000000,0.350000000000,0.645000000000,0.355000000000,2,18.18,0,2,450
ORH5,15:00-close,0.50,30,32,38,13,10,9,0,6,34.21,26.32,23.68,0.00,15.79,20,0.600000000000,0.470000000000,0.715000000000,0.470000000000,5,38.46,0,5,540
ORH5,15:00-close,1.00,5,32,38,2,1,2,27,6,5.26,2.63,5.26,71.05,15.79,8,0.189950000000,0.215000000000,0.360000000000,0.225000000000,0,0.00,0,0,
ORH5,15:00-close,1.00,15,32,38,6,2,2,17,11,15.79,5.26,5.26,44.74,28.95,15,0.440000000000,0.350000000000,0.645000000000,0.355000000000,1,16.67,1,0,300
ORH5,15:00-close,1.00,30,32,38,11,5,2,5,15,28.95,13.16,5.26,13.16,39.47,20,0.600000000000,0.470000000000,0.715000000000,0.470000000000,3,27.27,1,2,960
ORL5,09:30-10:00,0.25,5,114,114,23,4,86,1,0,20.18,3.51,75.44,0.88,0.00,0,0.465000000000,0.372500000000,0.565000000000,0.382500000000,8,34.78,8,0,150
ORL5,09:30-10:00,0.25,15,114,114,23,5,86,0,0,20.18,4.39,75.44,0.00,0.00,0,0.795050000000,0.743750000000,0.837500000000,0.760000000000,11,47.83,8,3,180
ORL5,09:30-10:00,0.25,30,114,114,23,5,86,0,0,20.18,4.39,75.44,0.00,0.00,0,1.285000000000,0.995000000000,1.305000000000,0.995000000000,14,60.87,8,6,180
ORL5,09:30-10:00,0.50,5,114,114,36,19,38,21,0,31.58,16.67,33.33,18.42,0.00,0,0.465000000000,0.372500000000,0.565000000000,0.382500000000,12,33.33,12,0,120
ORL5,09:30-10:00,0.50,15,114,114,47,28,38,1,0,41.23,24.56,33.33,0.88,0.00,0,0.795050000000,0.743750000000,0.837500000000,0.760000000000,23,48.94,20,3,120
ORL5,09:30-10:00,0.50,30,114,114,48,28,38,0,0,42.11,24.56,33.33,0.00,0.00,0,1.285000000000,0.995000000000,1.305000000000,0.995000000000,26,54.17,20,6,180
ORL5,09:30-10:00,1.00,5,114,114,17,13,6,78,0,14.91,11.40,5.26,68.42,0.00,0,0.465000000000,0.372500000000,0.565000000000,0.382500000000,3,17.65,3,0,120
ORL5,09:30-10:00,1.00,15,114,114,41,38,6,29,0,35.96,33.33,5.26,25.44,0.00,0,0.795050000000,0.743750000000,0.837500000000,0.760000000000,6,14.63,4,2,210
ORL5,09:30-10:00,1.00,30,114,114,49,45,6,14,0,42.98,39.47,5.26,12.28,0.00,0,1.285000000000,0.995000000000,1.305000000000,0.995000000000,12,24.49,5,7,360
ORL5,10:00-11:00,0.25,5,81,100,25,4,69,2,0,25.00,4.00,69.00,2.00,0.00,0,0.457850000000,0.289400000000,0.580000000000,0.325000000000,6,24.00,6,0,150
ORL5,10:00-11:00,0.25,15,81,100,25,6,69,0,0,25.00,6.00,69.00,0.00,0.00,0,0.760000000000,0.595000000000,0.832500000000,0.620000000000,10,40.00,7,3,210
ORL5,10:00-11:00,0.25,30,81,100,25,6,69,0,0,25.00,6.00,69.00,0.00,0.00,0,0.972500000000,0.950000000000,1.050000000000,0.970000000000,13,52.00,7,6,240
ORL5,10:00-11:00,0.50,5,81,100,33,14,29,24,0,33.00,14.00,29.00,24.00,0.00,0,0.457850000000,0.289400000000,0.580000000000,0.325000000000,3,9.09,3,0,60
ORL5,10:00-11:00,0.50,15,81,100,41,25,30,4,0,41.00,25.00,30.00,4.00,0.00,0,0.760000000000,0.595000000000,0.832500000000,0.620000000000,14,34.15,8,6,300
ORL5,10:00-11:00,0.50,30,81,100,41,28,30,1,0,41.00,28.00,30.00,1.00,0.00,0,0.972500000000,0.950000000000,1.050000000000,0.970000000000,19,46.34,8,11,420
ORL5,10:00-11:00,1.00,5,81,100,14,8,7,71,0,14.00,8.00,7.00,71.00,0.00,0,0.457850000000,0.289400000000,0.580000000000,0.325000000000,1,7.14,1,0,180
ORL5,10:00-11:00,1.00,15,81,100,33,30,7,30,0,33.00,30.00,7.00,30.00,0.00,0,0.760000000000,0.595000000000,0.832500000000,0.620000000000,4,12.12,4,0,180
ORL5,10:00-11:00,1.00,30,81,100,40,37,7,16,0,40.00,37.00,7.00,16.00,0.00,0,0.972500000000,0.950000000000,1.050000000000,0.970000000000,8,20.00,5,3,240
ORL5,11:00-12:00,0.25,5,41,50,14,3,32,1,0,28.00,6.00,64.00,2.00,0.00,0,0.343150000000,0.357300000000,0.476200000000,0.357300000000,7,50.00,7,0,120
ORL5,11:00-12:00,0.25,15,41,50,14,4,32,0,0,28.00,8.00,64.00,0.00,0.00,0,0.544950000000,0.595000000000,0.605950000000,0.595000000000,10,71.43,9,1,120
ORL5,11:00-12:00,0.25,30,41,50,14,4,32,0,0,28.00,8.00,64.00,0.00,0.00,0,0.725000000000,0.738800000000,0.795000000000,0.738800000000,10,71.43,9,1,120
ORL5,11:00-12:00,0.50,5,41,50,9,10,14,17,0,18.00,20.00,28.00,34.00,0.00,0,0.343150000000,0.357300000000,0.476200000000,0.357300000000,4,44.44,4,0,120
ORL5,11:00-12:00,0.50,15,41,50,15,18,14,3,0,30.00,36.00,28.00,6.00,0.00,0,0.544950000000,0.595000000000,0.605950000000,0.595000000000,6,40.00,5,1,150
ORL5,11:00-12:00,0.50,30,41,50,15,21,14,0,0,30.00,42.00,28.00,0.00,0.00,0,0.725000000000,0.738800000000,0.795000000000,0.738800000000,7,46.67,5,2,180
ORL5,11:00-12:00,1.00,5,41,50,1,6,2,41,0,2.00,12.00,4.00,82.00,0.00,0,0.343150000000,0.357300000000,0.476200000000,0.357300000000,0,0.00,0,0,
ORL5,11:00-12:00,1.00,15,41,50,13,13,2,22,0,26.00,26.00,4.00,44.00,0.00,0,0.544950000000,0.595000000000,0.605950000000,0.595000000000,0,0.00,0,0,
ORL5,11:00-12:00,1.00,30,41,50,17,16,2,15,0,34.00,32.00,4.00,30.00,0.00,0,0.725000000000,0.738800000000,0.795000000000,0.738800000000,4,23.53,1,3,540
ORL5,12:00-14:00,0.25,5,51,82,21,8,41,12,0,25.61,9.76,50.00,14.63,0.00,0,0.290000000000,0.200000000000,0.368800000000,0.235000000000,6,28.57,6,0,90
ORL5,12:00-14:00,0.25,15,51,82,26,15,41,0,0,31.71,18.29,50.00,0.00,0.00,0,0.495000000000,0.457500000000,0.585000000000,0.457500000000,13,50.00,10,3,240
ORL5,12:00-14:00,0.25,30,51,82,26,15,41,0,0,31.71,18.29,50.00,0.00,0.00,0,0.720000000000,0.570000000000,0.735300000000,0.570000000000,15,57.69,10,5,240
ORL5,12:00-14:00,0.50,5,51,82,13,7,16,46,0,15.85,8.54,19.51,56.10,0.00,0,0.290000000000,0.200000000000,0.368800000000,0.235000000000,1,7.69,1,0,120
ORL5,12:00-14:00,0.50,15,51,82,27,21,16,18,0,32.93,25.61,19.51,21.95,0.00,0,0.495000000000,0.457500000000,0.585000000000,0.457500000000,7,25.93,3,4,360
ORL5,12:00-14:00,0.50,30,51,82,35,26,16,5,0,42.68,31.71,19.51,6.10,0.00,0,0.720000000000,0.570000000000,0.735300000000,0.570000000000,12,34.29,5,7,360
ORL5,12:00-14:00,1.00,5,51,82,4,3,4,71,0,4.88,3.66,4.88,86.59,0.00,0,0.290000000000,0.200000000000,0.368800000000,0.235000000000,0,0.00,0,0,
ORL5,12:00-14:00,1.00,15,51,82,16,14,4,48,0,19.51,17.07,4.88,58.54,0.00,0,0.495000000000,0.457500000000,0.585000000000,0.457500000000,0,0.00,0,0,
ORL5,12:00-14:00,1.00,30,51,82,22,18,4,38,0,26.83,21.95,4.88,46.34,0.00,0,0.720000000000,0.570000000000,0.735300000000,0.570000000000,2,9.09,0,2,600
ORL5,14:00-15:00,0.25,5,33,39,5,7,17,10,0,12.82,17.95,43.59,25.64,0.00,0,0.210000000000,0.210000000000,0.320000000000,0.210000000000,0,0.00,0,0,
ORL5,14:00-15:00,0.25,15,33,39,7,13,17,2,0,17.95,33.33,43.59,5.13,0.00,0,0.460000000000,0.320000000000,0.607600000000,0.320000000000,1,14.29,0,1,480
ORL5,14:00-15:00,0.25,30,33,39,8,13,17,1,0,20.51,33.33,43.59,2.56,0.00,0,0.510000000000,0.510000000000,0.607600000000,0.510000000000,2,25.00,0,2,810
ORL5,14:00-15:00,0.50,5,33,39,4,4,10,21,0,10.26,10.26,25.64,53.85,0.00,0,0.210000000000,0.210000000000,0.320000000000,0.210000000000,0,0.00,0,0,
ORL5,14:00-15:00,0.50,15,33,39,10,10,10,9,0,25.64,25.64,25.64,23.08,0.00,0,0.460000000000,0.320000000000,0.607600000000,0.320000000000,0,0.00,0,0,
ORL5,14:00-15:00,0.50,30,33,39,11,12,10,6,0,28.21,30.77,25.64,15.38,0.00,0,0.510000000000,0.510000000000,0.607600000000,0.510000000000,3,27.27,0,3,1080
ORL5,14:00-15:00,1.00,5,33,39,2,1,3,33,0,5.13,2.56,7.69,84.62,0.00,0,0.210000000000,0.210000000000,0.320000000000,0.210000000000,0,0.00,0,0,
ORL5,14:00-15:00,1.00,15,33,39,8,7,3,21,0,20.51,17.95,7.69,53.85,0.00,0,0.460000000000,0.320000000000,0.607600000000,0.320000000000,0,0.00,0,0,
ORL5,14:00-15:00,1.00,30,33,39,11,8,3,17,0,28.21,20.51,7.69,43.59,0.00,0,0.510000000000,0.510000000000,0.607600000000,0.510000000000,3,27.27,0,3,900
ORL5,15:00-close,0.25,5,33,37,6,3,23,5,0,16.22,8.11,62.16,13.51,0.00,5,0.270000000000,0.180000000000,0.340000000000,0.240000000000,0,0.00,0,0,
ORL5,15:00-close,0.25,15,33,37,8,6,23,0,0,21.62,16.22,62.16,0.00,0.00,11,0.430000000000,0.430000000000,0.470000000000,0.440000000000,6,75.00,3,3,330
ORL5,15:00-close,0.25,30,33,37,8,6,23,0,0,21.62,16.22,62.16,0.00,0.00,18,0.470000000000,0.690000000000,0.520000000000,0.695000000000,7,87.50,3,4,360
ORL5,15:00-close,0.50,5,33,37,5,5,5,19,3,13.51,13.51,13.51,51.35,8.11,5,0.270000000000,0.180000000000,0.340000000000,0.240000000000,0,0.00,0,0,
ORL5,15:00-close,0.50,15,33,37,9,12,5,7,4,24.32,32.43,13.51,18.92,10.81,11,0.430000000000,0.430000000000,0.470000000000,0.440000000000,5,55.56,3,2,300
ORL5,15:00-close,0.50,30,33,37,10,16,5,2,4,27.03,43.24,13.51,5.41,10.81,18,0.470000000000,0.690000000000,0.520000000000,0.695000000000,8,80.00,4,4,390
ORL5,15:00-close,1.00,5,33,37,0,3,1,29,4,0.00,8.11,2.70,78.38,10.81,5,0.270000000000,0.180000000000,0.340000000000,0.240000000000,0,,0,0,
ORL5,15:00-close,1.00,15,33,37,5,5,1,17,9,13.51,13.51,2.70,45.95,24.32,11,0.430000000000,0.430000000000,0.470000000000,0.440000000000,1,20.00,1,0,60
ORL5,15:00-close,1.00,30,33,37,5,11,1,7,13,13.51,29.73,2.70,18.92,35.14,18,0.470000000000,0.690000000000,0.520000000000,0.695000000000,4,80.00,1,3,510
PWH,09:30-10:00,0.25,5,16,16,5,1,10,0,0,31.25,6.25,62.50,0.00,0.00,0,0.635000000000,0.180000000000,0.695000000000,0.180000000000,1,20.00,1,0,60
PWH,09:30-10:00,0.25,15,16,16,5,1,10,0,0,31.25,6.25,62.50,0.00,0.00,0,0.695000000000,1.112500000000,0.750000000000,1.112500000000,3,60.00,2,1,300
PWH,09:30-10:00,0.25,30,16,16,5,1,10,0,0,31.25,6.25,62.50,0.00,0.00,0,0.695000000000,1.165000000000,0.750000000000,1.165000000000,3,60.00,2,1,300
PWH,09:30-10:00,0.50,5,16,16,5,3,7,1,0,31.25,18.75,43.75,6.25,0.00,0,0.635000000000,0.180000000000,0.695000000000,0.180000000000,0,0.00,0,0,
PWH,09:30-10:00,0.50,15,16,16,5,4,7,0,0,31.25,25.00,43.75,0.00,0.00,0,0.695000000000,1.112500000000,0.750000000000,1.112500000000,2,40.00,1,1,510
PWH,09:30-10:00,0.50,30,16,16,5,4,7,0,0,31.25,25.00,43.75,0.00,0.00,0,0.695000000000,1.165000000000,0.750000000000,1.165000000000,2,40.00,1,1,510
PWH,09:30-10:00,1.00,5,16,16,1,3,1,11,0,6.25,18.75,6.25,68.75,0.00,0,0.635000000000,0.180000000000,0.695000000000,0.180000000000,0,0.00,0,0,
PWH,09:30-10:00,1.00,15,16,16,4,10,1,1,0,25.00,62.50,6.25,6.25,0.00,0,0.695000000000,1.112500000000,0.750000000000,1.112500000000,0,0.00,0,0,
PWH,09:30-10:00,1.00,30,16,16,4,11,1,0,0,25.00,68.75,6.25,0.00,0.00,0,0.695000000000,1.165000000000,0.750000000000,1.165000000000,0,0.00,0,0,
PWH,10:00-11:00,0.25,5,15,17,3,0,14,0,0,17.65,0.00,82.35,0.00,0.00,0,0.360000000000,0.480000000000,0.540000000000,0.485000000000,0,0.00,0,0,
PWH,10:00-11:00,0.25,15,15,17,3,0,14,0,0,17.65,0.00,82.35,0.00,0.00,0,0.590000000000,0.490000000000,0.770000000000,0.490000000000,0,0.00,0,0,
PWH,10:00-11:00,0.25,30,15,17,3,0,14,0,0,17.65,0.00,82.35,0.00,0.00,0,0.590000000000,0.690000000000,0.775000000000,0.690000000000,1,33.33,0,1,1440
PWH,10:00-11:00,0.50,5,15,17,5,2,6,4,0,29.41,11.76,35.29,23.53,0.00,0,0.360000000000,0.480000000000,0.540000000000,0.485000000000,0,0.00,0,0,
PWH,10:00-11:00,0.50,15,15,17,8,2,6,1,0,47.06,11.76,35.29,5.88,0.00,0,0.590000000000,0.490000000000,0.770000000000,0.490000000000,2,25.00,1,1,330
PWH,10:00-11:00,0.50,30,15,17,9,2,6,0,0,52.94,11.76,35.29,0.00,0.00,0,0.590000000000,0.690000000000,0.775000000000,0.690000000000,5,55.56,2,3,360
PWH,10:00-11:00,1.00,5,15,17,2,1,1,13,0,11.76,5.88,5.88,76.47,0.00,0,0.360000000000,0.480000000000,0.540000000000,0.485000000000,0,0.00,0,0,
PWH,10:00-11:00,1.00,15,15,17,5,4,1,7,0,29.41,23.53,5.88,41.18,0.00,0,0.590000000000,0.490000000000,0.770000000000,0.490000000000,0,0.00,0,0,
PWH,10:00-11:00,1.00,30,15,17,6,4,1,6,0,35.29,23.53,5.88,35.29,0.00,0,0.590000000000,0.690000000000,0.775000000000,0.690000000000,1,16.67,0,1,1260
PWH,11:00-12:00,0.25,5,12,17,5,5,6,1,0,29.41,29.41,35.29,5.88,0.00,0,0.228000000000,0.280000000000,0.270000000000,0.290000000000,1,20.00,1,0,120
PWH,11:00-12:00,0.25,15,12,17,6,5,6,0,0,35.29,29.41,35.29,0.00,0.00,0,0.410000000000,0.550000000000,0.418000000000,0.550000000000,3,50.00,1,2,360
PWH,11:00-12:00,0.25,30,12,17,6,5,6,0,0,35.29,29.41,35.29,0.00,0.00,0,0.410000000000,0.870000000000,0.480000000000,0.870000000000,4,66.67,1,3,450
PWH,11:00-12:00,0.50,5,12,17,3,3,1,10,0,17.65,17.65,5.88,58.82,0.00,0,0.228000000000,0.280000000000,0.270000000000,0.290000000000,1,33.33,1,0,120
PWH,11:00-12:00,0.50,15,12,17,4,7,1,5,0,23.53,41.18,5.88,29.41,0.00,0,0.410000000000,0.550000000000,0.418000000000,0.550000000000,1,25.00,1,0,120
PWH,11:00-12:00,0.50,30,12,17,6,10,1,0,0,35.29,58.82,5.88,0.00,0.00,0,0.410000000000,0.870000000000,0.480000000000,0.870000000000,3,50.00,1,2,1020
PWH,11:00-12:00,1.00,5,12,17,0,0,1,16,0,0.00,0.00,5.88,94.12,0.00,0,0.228000000000,0.280000000000,0.270000000000,0.290000000000,0,,0,0,
PWH,11:00-12:00,1.00,15,12,17,1,2,1,13,0,5.88,11.76,5.88,76.47,0.00,0,0.410000000000,0.550000000000,0.418000000000,0.550000000000,0,0.00,0,0,
PWH,11:00-12:00,1.00,30,12,17,3,3,1,10,0,17.65,17.65,5.88,58.82,0.00,0,0.410000000000,0.870000000000,0.480000000000,0.870000000000,1,33.33,0,1,780
PWH,12:00-14:00,0.25,5,14,24,2,4,11,7,0,8.33,16.67,45.83,29.17,0.00,0,0.185000000000,0.192500000000,0.292500000000,0.210000000000,0,0.00,0,0,
PWH,12:00-14:00,0.25,15,14,24,6,6,11,1,0,25.00,25.00,45.83,4.17,0.00,0,0.427500000000,0.355000000000,0.432500000000,0.355000000000,1,16.67,1,0,300
PWH,12:00-14:00,0.25,30,14,24,6,6,11,1,0,25.00,25.00,45.83,4.17,0.00,0,0.572450000000,0.560000000000,0.572450000000,0.560000000000,2,33.33,1,1,600
PWH,12:00-14:00,0.50,5,14,24,2,2,3,17,0,8.33,8.33,12.50,70.83,0.00,0,0.185000000000,0.192500000000,0.292500000000,0.210000000000,0,0.00,0,0,
PWH,12:00-14:00,0.50,15,14,24,5,7,3,9,0,20.83,29.17,12.50,37.50,0.00,0,0.427500000000,0.355000000000,0.432500000000,0.355000000000,0,0.00,0,0,
PWH,12:00-14:00,0.50,30,14,24,8,9,3,4,0,33.33,37.50,12.50,16.67,0.00,0,0.572450000000,0.560000000000,0.572450000000,0.560000000000,2,25.00,0,2,960
PWH,12:00-14:00,1.00,5,14,24,0,0,0,24,0,0.00,0.00,0.00,100.00,0.00,0,0.185000000000,0.192500000000,0.292500000000,0.210000000000,0,,0,0,
PWH,12:00-14:00,1.00,15,14,24,2,2,0,20,0,8.33,8.33,0.00,83.33,0.00,0,0.427500000000,0.355000000000,0.432500000000,0.355000000000,1,50.00,0,1,360
PWH,12:00-14:00,1.00,30,14,24,7,2,0,15,0,29.17,8.33,0.00,62.50,0.00,0,0.572450000000,0.560000000000,0.572450000000,0.560000000000,1,14.29,0,1,360
PWH,14:00-15:00,0.25,5,10,12,2,1,5,4,0,16.67,8.33,41.67,33.33,0.00,0,0.165000000000,0.160000000000,0.380000000000,0.198650000000,0,0.00,0,0,
PWH,14:00-15:00,0.25,15,10,12,4,3,5,0,0,33.33,25.00,41.67,0.00,0.00,0,0.582550000000,0.230000000000,0.615050000000,0.230000000000,0,0.00,0,0,
PWH,14:00-15:00,0.25,30,10,12,4,3,5,0,0,33.33,25.00,41.67,0.00,0.00,0,0.710000000000,0.243200000000,0.710000000000,0.243200000000,1,25.00,0,1,660
PWH,14:00-15:00,0.50,5,10,12,1,0,4,7,0,8.33,0.00,33.33,58.33,0.00,0,0.165000000000,0.160000000000,0.380000000000,0.198650000000,0,0.00,0,0,
PWH,14:00-15:00,0.50,15,10,12,4,0,4,4,0,33.33,0.00,33.33,33.33,0.00,0,0.582550000000,0.230000000000,0.615050000000,0.230000000000,0,0.00,0,0,
PWH,14:00-15:00,0.50,30,10,12,4,1,4,3,0,33.33,8.33,33.33,25.00,0.00,0,0.710000000000,0.243200000000,0.710000000000,0.243200000000,0,0.00,0,0,
PWH,14:00-15:00,1.00,5,10,12,0,1,1,10,0,0.00,8.33,8.33,83.33,0.00,0,0.165000000000,0.160000000000,0.380000000000,0.198650000000,0,,0,0,
PWH,14:00-15:00,1.00,15,10,12,1,1,1,9,0,8.33,8.33,8.33,75.00,0.00,0,0.582550000000,0.230000000000,0.615050000000,0.230000000000,0,0.00,0,0,
PWH,14:00-15:00,1.00,30,10,12,2,1,1,8,0,16.67,8.33,8.33,66.67,0.00,0,0.710000000000,0.243200000000,0.710000000000,0.243200000000,1,50.00,1,0,180
PWH,15:00-close,0.25,5,14,18,3,1,9,4,1,16.67,5.56,50.00,22.22,5.56,3,0.185000000000,0.170000000000,0.317500000000,0.170000000000,0,0.00,0,0,
PWH,15:00-close,0.25,15,14,18,5,2,9,1,1,27.78,11.11,50.00,5.56,5.56,5,0.327500000000,0.285000000000,0.352500000000,0.285000000000,1,20.00,1,0,240
PWH,15:00-close,0.25,30,14,18,5,2,9,1,1,27.78,11.11,50.00,5.56,5.56,10,0.365000000000,0.405000000000,0.367500000000,0.405000000000,3,60.00,1,2,600
PWH,15:00-close,0.50,5,14,18,1,1,2,11,3,5.56,5.56,11.11,61.11,16.67,3,0.185000000000,0.170000000000,0.317500000000,0.170000000000,0,0.00,0,0,
PWH,15:00-close,0.50,15,14,18,2,5,2,6,3,11.11,27.78,11.11,33.33,16.67,5,0.327500000000,0.285000000000,0.352500000000,0.285000000000,0,0.00,0,0,
PWH,15:00-close,0.50,30,14,18,2,6,2,4,4,11.11,33.33,11.11,22.22,22.22,10,0.365000000000,0.405000000000,0.367500000000,0.405000000000,0,0.00,0,0,
PWH,15:00-close,1.00,5,14,18,0,1,2,12,3,0.00,5.56,11.11,66.67,16.67,3,0.185000000000,0.170000000000,0.317500000000,0.170000000000,0,,0,0,
PWH,15:00-close,1.00,15,14,18,1,1,2,9,5,5.56,5.56,11.11,50.00,27.78,5,0.327500000000,0.285000000000,0.352500000000,0.285000000000,0,0.00,0,0,
PWH,15:00-close,1.00,30,14,18,1,3,2,6,6,5.56,16.67,11.11,33.33,33.33,10,0.365000000000,0.405000000000,0.367500000000,0.405000000000,0,0.00,0,0,
PWL,09:30-10:00,0.25,5,15,15,2,0,13,0,0,13.33,0.00,86.67,0.00,0.00,0,0.390000000000,0.495000000000,0.860000000000,0.495000000000,1,50.00,1,0,120
PWL,09:30-10:00,0.25,15,15,15,2,0,13,0,0,13.33,0.00,86.67,0.00,0.00,0,1.040000000000,1.100000000000,1.040000000000,1.100000000000,2,100.00,1,1,360
PWL,09:30-10:00,0.25,30,15,15,2,0,13,0,0,13.33,0.00,86.67,0.00,0.00,0,1.470000000000,1.100000000000,1.470000000000,1.100000000000,2,100.00,1,1,360
PWL,09:30-10:00,0.50,5,15,15,1,1,11,2,0,6.67,6.67,73.33,13.33,0.00,0,0.390000000000,0.495000000000,0.860000000000,0.495000000000,0,0.00,0,0,
PWL,09:30-10:00,0.50,15,15,15,3,1,11,0,0,20.00,6.67,73.33,0.00,0.00,0,1.040000000000,1.100000000000,1.040000000000,1.100000000000,0,0.00,0,0,
PWL,09:30-10:00,0.50,30,15,15,3,1,11,0,0,20.00,6.67,73.33,0.00,0.00,0,1.470000000000,1.100000000000,1.470000000000,1.100000000000,2,66.67,0,2,570
PWL,09:30-10:00,1.00,5,15,15,3,4,2,6,0,20.00,26.67,13.33,40.00,0.00,0,0.390000000000,0.495000000000,0.860000000000,0.495000000000,0,0.00,0,0,
PWL,09:30-10:00,1.00,15,15,15,4,7,2,2,0,26.67,46.67,13.33,13.33,0.00,0,1.040000000000,1.100000000000,1.040000000000,1.100000000000,2,50.00,1,1,270
PWL,09:30-10:00,1.00,30,15,15,4,7,2,2,0,26.67,46.67,13.33,13.33,0.00,0,1.470000000000,1.100000000000,1.470000000000,1.100000000000,2,50.00,1,1,270
PWL,10:00-11:00,0.25,5,14,18,4,2,12,0,0,22.22,11.11,66.67,0.00,0.00,0,0.776250000000,0.640000000000,0.808750000000,0.640000000000,1,25.00,1,0,120
PWL,10:00-11:00,0.25,15,14,18,4,2,12,0,0,22.22,11.11,66.67,0.00,0.00,0,1.365000000000,0.702500000000,1.365000000000,0.702500000000,1,25.00,1,0,120
