family,confluence,distance,horizon,contributing_sessions,episodes,REJECTION_FIRST_n,CONTINUATION_FIRST_n,AMBIGUOUS_n,UNRESOLVED_n,CENSORED_n,REJECTION_FIRST_pct,CONTINUATION_FIRST_pct,AMBIGUOUS_pct,UNRESOLVED_pct,CENSORED_pct,horizon_censored_flag_n,median_mfe_lower_bound,median_mae_lower_bound,median_mfe_envelope_upper,median_mae_envelope_upper,reclaim_n,reclaim_pct_of_rejection_first,quick_reclaim_n,later_reclaim_n,median_time_to_reclaim_seconds
ORH5,3+,1.00,30,34,93,34,25,5,26,3,36.56,26.88,5.38,27.96,3.23,7,0.860000000000,0.710000000000,0.886650000000,0.735000000000,10,29.41,2,8,420
ORL5,1,0.25,5,71,217,55,14,131,17,0,25.35,6.45,60.37,7.83,0.00,3,0.360000000000,0.240000000000,0.480000000000,0.270000000000,15,27.27,15,0,120
ORL5,1,0.25,15,71,217,59,25,131,2,0,27.19,11.52,60.37,0.92,0.00,7,0.620000000000,0.492400000000,0.710000000000,0.500000000000,27,45.76,21,6,180
ORL5,1,0.25,30,71,217,60,25,131,1,0,27.65,11.52,60.37,0.46,0.00,11,0.810000000000,0.732500000000,0.830000000000,0.740000000000,33,55.00,21,12,240
ORL5,1,0.50,5,71,217,54,28,54,79,2,24.88,12.90,24.88,36.41,0.92,3,0.360000000000,0.240000000000,0.480000000000,0.270000000000,8,14.81,8,0,120
ORL5,1,0.50,15,71,217,81,54,55,25,2,37.33,24.88,25.35,11.52,0.92,7,0.620000000000,0.492400000000,0.710000000000,0.500000000000,32,39.51,23,9,240
ORL5,1,0.50,30,71,217,87,67,55,6,2,40.09,30.88,25.35,2.76,0.92,11,0.810000000000,0.732500000000,0.830000000000,0.740000000000,43,49.43,24,19,300
ORL5,1,1.00,5,71,217,17,16,10,171,3,7.83,7.37,4.61,78.80,1.38,3,0.360000000000,0.240000000000,0.480000000000,0.270000000000,3,17.65,3,0,120
ORL5,1,1.00,15,71,217,61,50,10,89,7,28.11,23.04,4.61,41.01,3.23,7,0.620000000000,0.492400000000,0.710000000000,0.500000000000,8,13.11,6,2,180
ORL5,1,1.00,30,71,217,76,65,10,57,9,35.02,29.95,4.61,26.27,4.15,11,0.810000000000,0.732500000000,0.830000000000,0.740000000000,23,30.26,8,15,480
ORL5,2,0.25,5,47,136,31,11,81,13,0,22.79,8.09,59.56,9.56,0.00,2,0.400000000000,0.235000000000,0.484050000000,0.255000000000,10,32.26,10,0,150
ORL5,2,0.25,15,47,136,35,20,81,0,0,25.74,14.71,59.56,0.00,0.00,4,0.600000000000,0.470000000000,0.645000000000,0.495000000000,21,60.00,14,7,180
ORL5,2,0.25,30,47,136,35,20,81,0,0,25.74,14.71,59.56,0.00,0.00,6,0.740300000000,0.685000000000,0.747500000000,0.690000000000,24,68.57,14,10,240
ORL5,2,0.50,5,47,136,32,14,34,55,1,23.53,10.29,25.00,40.44,0.74,2,0.400000000000,0.235000000000,0.484050000000,0.255000000000,8,25.00,8,0,120
ORL5,2,0.50,15,47,136,46,38,34,16,2,33.82,27.94,25.00,11.76,1.47,4,0.600000000000,0.470000000000,0.645000000000,0.495000000000,18,39.13,11,7,210
ORL5,2,0.50,30,47,136,51,42,34,7,2,37.50,30.88,25.00,5.15,1.47,6,0.740300000000,0.685000000000,0.747500000000,0.690000000000,26,50.98,13,13,330
ORL5,2,1.00,5,47,136,12,11,7,105,1,8.82,8.09,5.15,77.21,0.74,2,0.400000000000,0.235000000000,0.484050000000,0.255000000000,1,8.33,1,0,180
ORL5,2,1.00,15,47,136,31,32,7,64,2,22.79,23.53,5.15,47.06,1.47,4,0.600000000000,0.470000000000,0.645000000000,0.495000000000,2,6.45,2,0,210
ORL5,2,1.00,30,47,136,41,41,7,43,4,30.15,30.15,5.15,31.62,2.94,6,0.740300000000,0.685000000000,0.747500000000,0.690000000000,8,19.51,3,5,450
ORL5,3+,0.25,5,29,69,8,4,56,1,0,11.59,5.80,81.16,1.45,0.00,0,0.390000000000,0.550000000000,0.560000000000,0.550000000000,2,25.00,2,0,150
ORL5,3+,0.25,15,29,69,9,4,56,0,0,13.04,5.80,81.16,0.00,0.00,0,0.740000000000,0.770000000000,0.925000000000,0.770000000000,3,33.33,2,1,180
ORL5,3+,0.25,30,29,69,9,4,56,0,0,13.04,5.80,81.16,0.00,0.00,1,1.100000000000,0.940000000000,1.220000000000,0.940000000000,4,44.44,2,2,360
ORL5,3+,0.50,5,29,69,14,17,24,14,0,20.29,24.64,34.78,20.29,0.00,0,0.390000000000,0.550000000000,0.560000000000,0.550000000000,4,28.57,4,0,90
ORL5,3+,0.50,15,29,69,22,22,24,1,0,31.88,31.88,34.78,1.45,0.00,0,0.740000000000,0.770000000000,0.925000000000,0.770000000000,5,22.73,5,0,120
ORL5,3+,0.50,30,29,69,22,22,24,1,0,31.88,31.88,34.78,1.45,0.00,1,1.100000000000,0.940000000000,1.220000000000,0.940000000000,6,27.27,5,1,150
ORL5,3+,1.00,5,29,69,9,7,6,47,0,13.04,10.14,8.70,68.12,0.00,0,0.390000000000,0.550000000000,0.560000000000,0.550000000000,0,0.00,0,0,
ORL5,3+,1.00,15,29,69,24,25,6,14,0,34.78,36.23,8.70,20.29,0.00,0,0.740000000000,0.770000000000,0.925000000000,0.770000000000,1,4.17,1,0,120
ORL5,3+,1.00,30,29,69,27,29,6,7,0,39.13,42.03,8.70,10.14,0.00,1,1.100000000000,0.940000000000,1.220000000000,0.940000000000,2,7.41,1,1,300
PWH,1,0.25,5,3,4,1,0,3,0,0,25.00,0.00,75.00,0.00,0.00,0,0.099950000000,0.580000000000,0.357500000000,0.580000000000,1,100.00,1,0,60
PWH,1,0.25,15,3,4,1,0,3,0,0,25.00,0.00,75.00,0.00,0.00,1,0.139950000000,0.715000000000,0.357500000000,0.715000000000,1,100.00,1,0,60
PWH,1,0.25,30,3,4,1,0,3,0,0,25.00,0.00,75.00,0.00,0.00,1,0.270000000000,0.715000000000,0.357500000000,0.715000000000,1,100.00,1,0,60
PWH,1,0.50,5,3,4,0,2,1,1,0,0.00,50.00,25.00,25.00,0.00,0,0.099950000000,0.580000000000,0.357500000000,0.580000000000,0,,0,0,
PWH,1,0.50,15,3,4,0,3,1,0,0,0.00,75.00,25.00,0.00,0.00,1,0.139950000000,0.715000000000,0.357500000000,0.715000000000,0,,0,0,
PWH,1,0.50,30,3,4,0,3,1,0,0,0.00,75.00,25.00,0.00,0.00,1,0.270000000000,0.715000000000,0.357500000000,0.715000000000,0,,0,0,
PWH,1,1.00,5,3,4,1,0,0,3,0,25.00,0.00,0.00,75.00,0.00,0,0.099950000000,0.580000000000,0.357500000000,0.580000000000,0,0.00,0,0,
PWH,1,1.00,15,3,4,1,1,0,1,1,25.00,25.00,0.00,25.00,25.00,1,0.139950000000,0.715000000000,0.357500000000,0.715000000000,0,0.00,0,0,
PWH,1,1.00,30,3,4,1,1,0,1,1,25.00,25.00,0.00,25.00,25.00,1,0.270000000000,0.715000000000,0.357500000000,0.715000000000,0,0.00,0,0,
PWH,2,0.25,5,15,38,8,4,20,6,0,21.05,10.53,52.63,15.79,0.00,0,0.215000000000,0.215000000000,0.375000000000,0.215000000000,0,0.00,0,0,
PWH,2,0.25,15,15,38,11,6,20,1,0,28.95,15.79,52.63,2.63,0.00,0,0.432500000000,0.420000000000,0.505000000000,0.420000000000,5,45.45,2,3,360
PWH,2,0.25,30,15,38,11,6,20,1,0,28.95,15.79,52.63,2.63,0.00,3,0.590000000000,0.725000000000,0.595000000000,0.725000000000,9,81.82,2,7,660
PWH,2,0.50,5,15,38,6,2,9,21,0,15.79,5.26,23.68,55.26,0.00,0,0.215000000000,0.215000000000,0.375000000000,0.215000000000,0,0.00,0,0,
PWH,2,0.50,15,15,38,10,8,9,11,0,26.32,21.05,23.68,28.95,0.00,0,0.432500000000,0.420000000000,0.505000000000,0.420000000000,2,20.00,1,1,510
PWH,2,0.50,30,15,38,13,10,9,5,1,34.21,26.32,23.68,13.16,2.63,3,0.590000000000,0.725000000000,0.595000000000,0.725000000000,8,61.54,2,6,900
PWH,2,1.00,5,15,38,1,4,2,31,0,2.63,10.53,5.26,81.58,0.00,0,0.215000000000,0.215000000000,0.375000000000,0.215000000000,0,0.00,0,0,
PWH,2,1.00,15,15,38,3,9,2,24,0,7.89,23.68,5.26,63.16,0.00,0,0.432500000000,0.420000000000,0.505000000000,0.420000000000,0,0.00,0,0,
PWH,2,1.00,30,15,38,5,13,2,17,1,13.16,34.21,5.26,44.74,2.63,3,0.590000000000,0.725000000000,0.595000000000,0.725000000000,2,40.00,0,2,1020
PWH,3+,0.25,5,21,62,11,8,32,10,1,17.74,12.90,51.61,16.13,1.61,3,0.242500000000,0.210000000000,0.337500000000,0.235000000000,1,9.09,1,0,120
PWH,3+,0.25,15,21,62,17,11,32,1,1,27.42,17.74,51.61,1.61,1.61,4,0.430000000000,0.380000000000,0.502500000000,0.380000000000,2,11.76,2,0,210
PWH,3+,0.25,30,21,62,17,11,32,1,1,27.42,17.74,51.61,1.61,1.61,6,0.540750000000,0.545000000000,0.584450000000,0.545000000000,4,23.53,2,2,450
PWH,3+,0.50,5,21,62,11,7,13,28,3,17.74,11.29,20.97,45.16,4.84,3,0.242500000000,0.210000000000,0.337500000000,0.235000000000,1,9.09,1,0,120
PWH,3+,0.50,15,21,62,18,14,13,14,3,29.03,22.58,20.97,22.58,4.84,4,0.430000000000,0.380000000000,0.502500000000,0.380000000000,3,16.67,2,1,300
PWH,3+,0.50,30,21,62,21,19,13,6,3,33.87,30.65,20.97,9.68,4.84,6,0.540750000000,0.545000000000,0.584450000000,0.545000000000,4,19.05,2,2,330
PWH,3+,1.00,5,21,62,1,2,4,52,3,1.61,3.23,6.45,83.87,4.84,3,0.242500000000,0.210000000000,0.337500000000,0.235000000000,0,0.00,0,0,
PWH,3+,1.00,15,21,62,10,10,4,34,4,16.13,16.13,6.45,54.84,6.45,4,0.430000000000,0.380000000000,0.502500000000,0.380000000000,1,10.00,0,1,360
PWH,3+,1.00,30,21,62,17,10,4,27,4,27.42,16.13,6.45,43.55,6.45,6,0.540750000000,0.545000000000,0.584450000000,0.545000000000,2,11.76,1,1,270
PWL,1,0.25,5,6,12,1,3,8,0,0,8.33,25.00,66.67,0.00,0.00,1,0.455000000000,0.360000000000,0.465000000000,0.360000000000,0,0.00,0,0,
PWL,1,0.25,15,6,12,1,3,8,0,0,8.33,25.00,66.67,0.00,0.00,1,1.180000000000,0.510000000000,1.180000000000,0.510000000000,0,0.00,0,0,
PWL,1,0.25,30,6,12,1,3,8,0,0,8.33,25.00,66.67,0.00,0.00,2,1.670000000000,0.510000000000,1.670000000000,0.510000000000,0,0.00,0,0,
PWL,1,0.50,5,6,12,3,2,4,2,1,25.00,16.67,33.33,16.67,8.33,1,0.455000000000,0.360000000000,0.465000000000,0.360000000000,0,0.00,0,0,
PWL,1,0.50,15,6,12,3,4,4,0,1,25.00,33.33,33.33,0.00,8.33,1,1.180000000000,0.510000000000,1.180000000000,0.510000000000,0,0.00,0,0,
PWL,1,0.50,30,6,12,3,4,4,0,1,25.00,33.33,33.33,0.00,8.33,2,1.670000000000,0.510000000000,1.670000000000,0.510000000000,0,0.00,0,0,
PWL,1,1.00,5,6,12,2,1,0,8,1,16.67,8.33,0.00,66.67,8.33,1,0.455000000000,0.360000000000,0.465000000000,0.360000000000,0,0.00,0,0,
PWL,1,1.00,15,6,12,6,3,0,2,1,50.00,25.00,0.00,16.67,8.33,1,1.180000000000,0.510000000000,1.180000000000,0.510000000000,0,0.00,0,0,
PWL,1,1.00,30,6,12,7,3,0,0,2,58.33,25.00,0.00,0.00,16.67,2,1.670000000000,0.510000000000,1.670000000000,0.510000000000,1,14.29,1,0,300
PWL,2,0.25,5,16,42,7,1,33,1,0,16.67,2.38,78.57,2.38,0.00,0,0.447500000000,0.397500000000,0.572500000000,0.397500000000,1,14.29,1,0,120
PWL,2,0.25,15,16,42,8,1,33,0,0,19.05,2.38,78.57,0.00,0.00,1,0.940000000000,0.540000000000,0.940000000000,0.540000000000,3,37.50,1,2,540
PWL,2,0.25,30,16,42,8,1,33,0,0,19.05,2.38,78.57,0.00,0.00,2,1.200000000000,0.690000000000,1.200000000000,0.690000000000,3,37.50,1,2,540
PWL,2,0.50,5,16,42,6,5,21,10,0,14.29,11.90,50.00,23.81,0.00,0,0.447500000000,0.397500000000,0.572500000000,0.397500000000,0,0.00,0,0,
PWL,2,0.50,15,16,42,14,6,21,1,0,33.33,14.29,50.00,2.38,0.00,1,0.940000000000,0.540000000000,0.940000000000,0.540000000000,2,14.29,1,1,300
PWL,2,0.50,30,16,42,15,6,21,0,0,35.71,14.29,50.00,0.00,0.00,2,1.200000000000,0.690000000000,1.200000000000,0.690000000000,6,40.00,2,4,450
PWL,2,1.00,5,16,42,3,6,5,28,0,7.14,14.29,11.90,66.67,0.00,0,0.447500000000,0.397500000000,0.572500000000,0.397500000000,0,0.00,0,0,
PWL,2,1.00,15,16,42,15,12,5,10,0,35.71,28.57,11.90,23.81,0.00,1,0.940000000000,0.540000000000,0.940000000000,0.540000000000,3,20.00,0,3,420
PWL,2,1.00,30,16,42,17,13,5,7,0,40.48,30.95,11.90,16.67,0.00,2,1.200000000000,0.690000000000,1.200000000000,0.690000000000,6,35.29,1,5,450
PWL,3+,0.25,5,14,36,6,4,25,1,0,16.67,11.11,69.44,2.78,0.00,0,0.372500000000,0.560000000000,0.535000000000,0.610000000000,2,33.33,2,0,180
PWL,3+,0.25,15,14,36,7,4,25,0,0,19.44,11.11,69.44,0.00,0.00,1,0.685000000000,0.680000000000,0.705000000000,0.680000000000,6,85.71,5,1,240
PWL,3+,0.25,30,14,36,7,4,25,0,0,19.44,11.11,69.44,0.00,0.00,1,0.860500000000,1.395000000000,0.889500000000,1.395000000000,6,85.71,5,1,240
PWL,3+,0.50,5,14,36,9,7,13,7,0,25.00,19.44,36.11,19.44,0.00,0,0.372500000000,0.560000000000,0.535000000000,0.610000000000,1,11.11,1,0,120
PWL,3+,0.50,15,14,36,12,10,13,1,0,33.33,27.78,36.11,2.78,0.00,1,0.685000000000,0.680000000000,0.705000000000,0.680000000000,5,41.67,3,2,180
PWL,3+,0.50,30,14,36,12,11,13,0,0,33.33,30.56,36.11,0.00,0.00,1,0.860500000000,1.395000000000,0.889500000000,1.395000000000,7,58.33,3,4,540
PWL,3+,1.00,5,14,36,4,3,1,28,0,11.11,8.33,2.78,77.78,0.00,0,0.372500000000,0.560000000000,0.535000000000,0.610000000000,0,0.00,0,0,
PWL,3+,1.00,15,14,36,10,13,1,11,1,27.78,36.11,2.78,30.56,2.78,1,0.685000000000,0.680000000000,0.705000000000,0.680000000000,2,20.00,2,0,120
PWL,3+,1.00,30,14,36,11,19,1,4,1,30.56,52.78,2.78,11.11,2.78,1,0.860500000000,1.395000000000,0.889500000000,1.395000000000,4,36.36,2,2,600
1H_HIGH,1,0.25,5,110,631,145,65,365,56,0,22.98,10.30,57.84,8.87,0.00,12,0.305000000000,0.272500000000,0.440000000000,0.310000000000,40,27.59,40,0,120
1H_HIGH,1,0.25,15,110,631,170,87,365,9,0,26.94,13.79,57.84,1.43,0.00,26,0.580000000000,0.525000000000,0.650000000000,0.550000000000,80,47.06,59,21,180
1H_HIGH,1,0.25,30,110,631,176,90,365,0,0,27.89,14.26,57.84,0.00,0.00,48,0.760000000000,0.730000000000,0.820000000000,0.750000000000,115,65.34,63,52,300
1H_HIGH,1,0.50,5,110,631,123,106,166,233,3,19.49,16.80,26.31,36.93,0.48,12,0.305000000000,0.272500000000,0.440000000000,0.310000000000,14,11.38,14,0,60
1H_HIGH,1,0.50,15,110,631,201,179,166,80,5,31.85,28.37,26.31,12.68,0.79,26,0.580000000000,0.525000000000,0.650000000000,0.550000000000,65,32.34,46,19,240
1H_HIGH,1,0.50,30,110,631,221,199,166,39,6,35.02,31.54,26.31,6.18,0.95,48,0.760000000000,0.730000000000,0.820000000000,0.750000000000,108,48.87,49,59,360
1H_HIGH,1,1.00,5,110,631,58,52,37,476,8,9.19,8.24,5.86,75.44,1.27,12,0.305000000000,0.272500000000,0.440000000000,0.310000000000,3,5.17,3,0,60
1H_HIGH,1,1.00,15,110,631,158,141,37,280,15,25.04,22.35,5.86,44.37,2.38,26,0.580000000000,0.525000000000,0.650000000000,0.550000000000,24,15.19,16,8,240
1H_HIGH,1,1.00,30,110,631,217,190,37,165,22,34.39,30.11,5.86,26.15,3.49,48,0.760000000000,0.730000000000,0.820000000000,0.750000000000,62,28.57,17,45,510
1H_HIGH,2,0.25,5,113,794,169,85,466,74,0,21.28,10.71,58.69,9.32,0.00,11,0.327500000000,0.290000000000,0.452500000000,0.300000000000,43,25.44,43,0,120
1H_HIGH,2,0.25,15,113,794,202,121,466,5,0,25.44,15.24,58.69,0.63,0.00,33,0.578050000000,0.527500000000,0.637500000000,0.530000000000,96,47.52,61,35,240
1H_HIGH,2,0.25,30,113,794,203,123,466,2,0,25.57,15.49,58.69,0.25,0.00,60,0.815000000000,0.710000000000,0.859950000000,0.710000000000,121,59.61,62,59,300
1H_HIGH,2,0.50,5,113,794,151,119,215,306,3,19.02,14.99,27.08,38.54,0.38,11,0.327500000000,0.290000000000,0.452500000000,0.300000000000,12,7.95,12,0,120
1H_HIGH,2,0.50,15,113,794,249,224,215,99,7,31.36,28.21,27.08,12.47,0.88,33,0.578050000000,0.527500000000,0.637500000000,0.530000000000,67,26.91,37,30,300
1H_HIGH,2,0.50,30,113,794,281,255,215,34,9,35.39,32.12,27.08,4.28,1.13,60,0.815000000000,0.710000000000,0.859950000000,0.710000000000,115,40.93,45,70,420
1H_HIGH,2,1.00,5,113,794,74,61,44,605,10,9.32,7.68,5.54,76.20,1.26,11,0.327500000000,0.290000000000,0.452500000000,0.300000000000,6,8.11,6,0,150
1H_HIGH,2,1.00,15,113,794,185,169,44,373,23,23.30,21.28,5.54,46.98,2.90,33,0.578050000000,0.527500000000,0.637500000000,0.530000000000,40,21.62,20,20,330
1H_HIGH,2,1.00,30,113,794,268,228,44,218,36,33.75,28.72,5.54,27.46,4.53,60,0.815000000000,0.710000000000,0.859950000000,0.710000000000,71,26.49,22,49,480
1H_HIGH,3+,0.25,5,78,873,186,82,528,75,2,21.31,9.39,60.48,8.59,0.23,25,0.290000000000,0.285000000000,0.445000000000,0.310000000000,45,24.19,45,0,120
1H_HIGH,3+,0.25,15,78,873,223,113,528,7,2,25.54,12.94,60.48,0.80,0.23,53,0.510000000000,0.540000000000,0.610000000000,0.550000000000,116,52.02,81,35,180
1H_HIGH,3+,0.25,30,78,873,227,115,528,1,2,26.00,13.17,60.48,0.11,0.23,85,0.660000000000,0.710000000000,0.740000000000,0.720000000000,156,68.72,84,72,300
1H_HIGH,3+,0.50,5,78,873,169,133,241,317,13,19.36,15.23,27.61,36.31,1.49,25,0.290000000000,0.285000000000,0.445000000000,0.310000000000,24,14.20,24,0,90
1H_HIGH,3+,0.50,15,78,873,265,231,241,119,17,30.36,26.46,27.61,13.63,1.95,53,0.510000000000,0.540000000000,0.610000000000,0.550000000000,91,34.34,65,26,240
1H_HIGH,3+,0.50,30,78,873,295,268,241,52,17,33.79,30.70,27.61,5.96,1.95,85,0.660000000000,0.710000000000,0.740000000000,0.720000000000,147,49.83,70,77,360
1H_HIGH,3+,1.00,5,78,873,69,69,48,664,23,7.90,7.90,5.50,76.06,2.63,25,0.290000000000,0.285000000000,0.445000000000,0.310000000000,1,1.45,1,0,120
1H_HIGH,3+,1.00,15,78,873,191,218,48,375,41,21.88,24.97,5.50,42.96,4.70,53,0.510000000000,0.540000000000,0.610000000000,0.550000000000,34,17.80,19,15,300
1H_HIGH,3+,1.00,30,78,873,261,287,48,230,47,29.90,32.88,5.50,26.35,5.38,85,0.660000000000,0.710000000000,0.740000000000,0.720000000000,62,23.75,22,40,360
1H_LOW,1,0.25,5,112,761,143,67,528,23,0,18.79,8.80,69.38,3.02,0.00,20,0.400000000000,0.340000000000,0.565000000000,0.370000000000,44,30.77,44,0,120
1H_LOW,1,0.25,15,112,761,151,80,528,2,0,19.84,10.51,69.38,0.26,0.00,46,0.685000000000,0.650000000000,0.780000000000,0.660000000000,86,56.95,57,29,210
1H_LOW,1,0.25,30,112,761,151,81,528,1,0,19.84,10.64,69.38,0.13,0.00,68,0.960000000000,0.870000000000,1.040000000000,0.890000000000,100,66.23,57,43,270
1H_LOW,1,0.50,5,112,761,183,108,275,189,6,24.05,14.19,36.14,24.84,0.79,20,0.400000000000,0.340000000000,0.565000000000,0.370000000000,30,16.39,30,0,60
1H_LOW,1,0.50,15,112,761,246,183,275,48,9,32.33,24.05,36.14,6.31,1.18,46,0.685000000000,0.650000000000,0.780000000000,0.660000000000,110,44.72,83,27,180
1H_LOW,1,0.50,30,112,761,266,195,275,16,9,34.95,25.62,36.14,2.10,1.18,68,0.960000000000,0.870000000000,1.040000000000,0.890000000000,151,56.77,89,62,240
1H_LOW,1,1.00,5,112,761,83,81,69,518,10,10.91,10.64,9.07,68.07,1.31,20,0.400000000000,0.340000000000,0.565000000000,0.370000000000,2,2.41,2,0,150
1H_LOW,1,1.00,15,112,761,213,204,69,253,22,27.99,26.81,9.07,33.25,2.89,46,0.685000000000,0.650000000000,0.780000000000,0.660000000000,39,18.31,18,21,360
1H_LOW,1,1.00,30,112,761,292,264,69,112,24,38.37,34.69,9.07,14.72,3.15,68,0.960000000000,0.870000000000,1.040000000000,0.890000000000,87,29.79,22,65,480
1H_LOW,2,0.25,5,100,756,151,67,516,22,0,19.97,8.86,68.25,2.91,0.00,14,0.380000000000,0.350000000000,0.500000000000,0.380000000000,46,30.46,46,0,120
1H_LOW,2,0.25,15,100,756,161,79,516,0,0,21.30,10.45,68.25,0.00,0.00,34,0.650000000000,0.650000000000,0.700000000000,0.655000000000,91,56.52,67,24,180
1H_LOW,2,0.25,30,100,756,161,79,516,0,0,21.30,10.45,68.25,0.00,0.00,59,0.880000000000,0.880000000000,0.942500000000,0.887500000000,108,67.08,68,40,240
1H_LOW,2,0.50,5,100,756,151,146,245,209,5,19.97,19.31,32.41,27.65,0.66,14,0.380000000000,0.350000000000,0.500000000000,0.380000000000,15,9.93,15,0,60
1H_LOW,2,0.50,15,100,756,223,224,245,56,8,29.50,29.63,32.41,7.41,1.06,34,0.650000000000,0.650000000000,0.700000000000,0.655000000000,87,39.01,54,33,300
1H_LOW,2,0.50,30,100,756,242,247,245,13,9,32.01,32.67,32.41,1.72,1.19,59,0.880000000000,0.880000000000,0.942500000000,0.887500000000,122,50.41,56,66,360
1H_LOW,2,1.00,5,100,756,75,65,44,562,10,9.92,8.60,5.82,74.34,1.32,14,0.380000000000,0.350000000000,0.500000000000,0.380000000000,4,5.33,4,0,120
1H_LOW,2,1.00,15,100,756,208,202,44,276,26,27.51,26.72,5.82,36.51,3.44,34,0.650000000000,0.650000000000,0.700000000000,0.655000000000,49,23.56,30,19,300
1H_LOW,2,1.00,30,100,756,278,270,44,132,32,36.77,35.71,5.82,17.46,4.23,59,0.880000000000,0.880000000000,0.942500000000,0.887500000000,93,33.45,38,55,420
1H_LOW,3+,0.25,5,88,1043,184,112,691,56,0,17.64,10.74,66.25,5.37,0.00,21,0.318750000000,0.359150000000,0.480000000000,0.370000000000,56,30.43,56,0,120
1H_LOW,3+,0.25,15,88,1043,211,133,691,8,0,20.23,12.75,66.25,0.77,0.00,55,0.560000000000,0.630000000000,0.670000000000,0.637500000000,114,54.03,83,31,180
1H_LOW,3+,0.25,30,88,1043,216,135,691,1,0,20.71,12.94,66.25,0.10,0.00,77,0.790000000000,0.820000000000,0.850000000000,0.820000000000,146,67.59,87,59,240
1H_LOW,3+,0.50,5,88,1043,225,192,293,326,7,21.57,18.41,28.09,31.26,0.67,21,0.318750000000,0.359150000000,0.480000000000,0.370000000000,31,13.78,31,0,120
1H_LOW,3+,0.50,15,88,1043,325,298,294,115,11,31.16,28.57,28.19,11.03,1.05,55,0.560000000000,0.630000000000,0.670000000000,0.637500000000,108,33.23,72,36,210
1H_LOW,3+,0.50,30,88,1043,365,329,294,44,11,35.00,31.54,28.19,4.22,1.05,77,0.790000000000,0.820000000000,0.850000000000,0.820000000000,169,46.30,75,94,360
1H_LOW,3+,1.00,5,88,1043,97,93,73,764,16,9.30,8.92,7.00,73.25,1.53,21,0.318750000000,0.359150000000,0.480000000000,0.370000000000,5,5.15,5,0,60
1H_LOW,3+,1.00,15,88,1043,247,283,73,404,36,23.68,27.13,7.00,38.73,3.45,55,0.560000000000,0.630000000000,0.670000000000,0.637500000000,45,18.22,31,14,300
1H_LOW,3+,1.00,30,88,1043,339,372,73,220,39,32.50,35.67,7.00,21.09,3.74,77,0.790000000000,0.820000000000,0.850000000000,0.820000000000,83,24.48,36,47,360
