event_id,session_date,direction,entry_style,entry_timestamp,entry_price,ORH5,ORL5,next_level_type,next_level_price,distance_to_next_level,time_bucket,weekday,reclaim_timestamp,5m_mfe,5m_mae,5m_directional_return,5m_complete,15m_mfe,15m_mae,15m_directional_return,15m_complete,30m_mfe,30m_mae,30m_directional_return,30m_complete,60m_mfe,60m_mae,60m_directional_return,60m_complete,EOD_mfe,EOD_mae,EOD_directional_return,EOD_complete,PRE_RECLAIM_mfe,PRE_RECLAIM_mae,PRE_RECLAIM_directional_return,PRE_RECLAIM_complete,plus0.25_minus0.25,plus0.25_minus0.25_favorable_time,plus0.25_minus0.25_adverse_time,plus0.50_minus0.25,plus0.50_minus0.25_favorable_time,plus0.50_minus0.25_adverse_time,plus0.75_minus0.25,plus0.75_minus0.25_favorable_time,plus0.75_minus0.25_adverse_time,plus1.00_minus0.25,plus1.00_minus0.25_favorable_time,plus1.00_minus0.25_adverse_time,plus0.50_minus0.30,plus0.50_minus0.30_favorable_time,plus0.50_minus0.30_adverse_time,plus0.75_minus0.30,plus0.75_minus0.30_favorable_time,plus0.75_minus0.30_adverse_time,plus1.00_minus0.30,plus1.00_minus0.30_favorable_time,plus1.00_minus0.30_adverse_time,plus1.50_minus0.30,plus1.50_minus0.30_favorable_time,plus1.50_minus0.30_adverse_time,plus2.00_minus0.30,plus2.00_minus0.30_favorable_time,plus2.00_minus0.30_adverse_time
SPY:2026-04-10:LONG:2026-04-10T15:24:00+00:00:v1,2026-04-10,LONG,FIRST_HOLD,2026-04-10T15:25:00+00:00,681.950000000000,681.930000000000,680.920000000000,PMH,682.460000000000,0.510000000000,11:00-12:00,Friday,2026-04-10T15:30:00+00:00,0,0.800000000000,-0.710000000000,True,0,1.570000000000,-1.500000000000,True,0,2.235000000000,-2.190000000000,True,0,2.840000000000,-2.079900000000,True,0,3.500000000000,-2.640000000000,True,0,0.800000000000,-0.710000000000,True,ADVERSE_FIRST,,2026-04-10 15:26:00+00:00,ADVERSE_FIRST,,2026-04-10 15:26:00+00:00,ADVERSE_FIRST,,2026-04-10 15:26:00+00:00,ADVERSE_FIRST,,2026-04-10 15:26:00+00:00,ADVERSE_FIRST,,2026-04-10 15:26:00+00:00,ADVERSE_FIRST,,2026-04-10 15:26:00+00:00,ADVERSE_FIRST,,2026-04-10 15:26:00+00:00,ADVERSE_FIRST,,2026-04-10 15:26:00+00:00,ADVERSE_FIRST,,2026-04-10 15:26:00+00:00
SPY:2026-04-10:SHORT:2026-04-10T15:32:00+00:00:v1,2026-04-10,SHORT,FIRST_HOLD,2026-04-10T15:35:00+00:00,680.840000000000,681.930000000000,680.920000000000,PML,678.910000000000,1.930000000000,11:00-12:00,Friday,,0.460000000000,0.100000000000,0.390000000000,True,0.770000000000,0.100000000000,0.605000000000,True,1.720000000000,0.100000000000,1.550000000000,True,1.730000000000,0.100000000000,1.459900000000,True,2.390000000000,0.100000000000,1.530000000000,True,2.390000000000,0.100000000000,1.530000000000,True,FAVORABLE_FIRST,2026-04-10 15:38:00+00:00,,FAVORABLE_FIRST,2026-04-10 15:40:00+00:00,,FAVORABLE_FIRST,2026-04-10 15:40:00+00:00,,FAVORABLE_FIRST,2026-04-10 15:53:00+00:00,,FAVORABLE_FIRST,2026-04-10 15:40:00+00:00,,FAVORABLE_FIRST,2026-04-10 15:40:00+00:00,,FAVORABLE_FIRST,2026-04-10 15:53:00+00:00,,FAVORABLE_FIRST,2026-04-10 15:57:00+00:00,,FAVORABLE_FIRST,2026-04-10 16:41:00+00:00,
SPY:2026-04-10:SHORT:2026-04-10T15:32:00+00:00:v1,2026-04-10,SHORT,STRONG_HOLD,2026-04-10T15:40:00+00:00,680.450000000000,681.930000000000,680.920000000000,PML,678.910000000000,1.540000000000,11:00-12:00,Friday,,0.330000000000,0.090000000000,-0.025000000000,True,0.735000000000,0.267200000000,0.690000000000,True,1.340000000000,0.267200000000,1.075000000000,True,1.470000000000,0.267200000000,1.370000000000,True,2.000000000000,0.267200000000,1.140000000000,True,2.000000000000,0.267200000000,1.140000000000,True,FAVORABLE_FIRST,2026-04-10 15:41:00+00:00,2026-04-10 15:45:00+00:00,ADVERSE_FIRST,2026-04-10 15:53:00+00:00,2026-04-10 15:45:00+00:00,ADVERSE_FIRST,2026-04-10 15:55:00+00:00,2026-04-10 15:45:00+00:00,ADVERSE_FIRST,2026-04-10 15:56:00+00:00,2026-04-10 15:45:00+00:00,FAVORABLE_FIRST,2026-04-10 15:53:00+00:00,,FAVORABLE_FIRST,2026-04-10 15:55:00+00:00,,FAVORABLE_FIRST,2026-04-10 15:56:00+00:00,,FAVORABLE_FIRST,2026-04-10 16:40:00+00:00,,FAVORABLE_FIRST,2026-04-10 17:30:00+00:00,
SPY:2026-04-13:SHORT:2026-04-13T13:44:00+00:00:v1,2026-04-13,SHORT,FIRST_HOLD,2026-04-13T13:45:00+00:00,676.970000000000,677.930000000000,676.990000000000,PML,673.980000000000,2.990000000000,09:35-10:00,Monday,2026-04-13T13:50:00+00:00,0.250000000000,2.000000000000,-1.820000000000,True,0.250000000000,2.760000000000,-2.740000000000,True,0.250000000000,3.050000000000,-2.100000000000,True,0.250000000000,3.130000000000,-3.010000000000,True,0.250000000000,9.330000000000,-9.040000000000,True,0.250000000000,2.000000000000,-1.820000000000,True,FAVORABLE_FIRST,2026-04-13 13:46:00+00:00,2026-04-13 13:48:00+00:00,ADVERSE_FIRST,,2026-04-13 13:48:00+00:00,ADVERSE_FIRST,,2026-04-13 13:48:00+00:00,ADVERSE_FIRST,,2026-04-13 13:48:00+00:00,ADVERSE_FIRST,,2026-04-13 13:48:00+00:00,ADVERSE_FIRST,,2026-04-13 13:48:00+00:00,ADVERSE_FIRST,,2026-04-13 13:48:00+00:00,ADVERSE_FIRST,,2026-04-13 13:48:00+00:00,ADVERSE_FIRST,,2026-04-13 13:48:00+00:00
SPY:2026-04-13:LONG:2026-04-13T13:48:00+00:00:v1,2026-04-13,LONG,FIRST_HOLD,2026-04-13T13:50:00+00:00,678.790000000000,677.930000000000,676.990000000000,PDH,682.030000000000,3.240000000000,09:35-10:00,Monday,,0.453400000000,0.790000000000,-0.130000000000,True,1.230000000000,0.790000000000,0.520000000000,True,1.230000000000,0.790000000000,0.215600000000,True,1.310000000000,0.790000000000,0.810000000000,True,7.510000000000,0.790000000000,7.220000000000,True,7.510000000000,0.790000000000,7.220000000000,True,AMBIGUOUS_SAME_BAR,2026-04-13 13:51:00+00:00,2026-04-13 13:51:00+00:00,ADVERSE_FIRST,2026-04-13 13:59:00+00:00,2026-04-13 13:51:00+00:00,ADVERSE_FIRST,2026-04-13 13:59:00+00:00,2026-04-13 13:51:00+00:00,ADVERSE_FIRST,2026-04-13 14:00:00+00:00,2026-04-13 13:51:00+00:00,ADVERSE_FIRST,2026-04-13 13:59:00+00:00,2026-04-13 13:51:00+00:00,ADVERSE_FIRST,2026-04-13 13:59:00+00:00,2026-04-13 13:51:00+00:00,ADVERSE_FIRST,2026-04-13 14:00:00+00:00,2026-04-13 13:51:00+00:00,ADVERSE_FIRST,2026-04-13 14:57:00+00:00,2026-04-13 13:51:00+00:00,ADVERSE_FIRST,2026-04-13 16:20:00+00:00,2026-04-13 13:51:00+00:00
SPY:2026-04-13:LONG:2026-04-13T13:48:00+00:00:v1,2026-04-13,LONG,STRONG_HOLD,2026-04-13T13:55:00+00:00,678.660000000000,677.930000000000,676.990000000000,PDH,682.030000000000,3.370000000000,09:35-10:00,Monday,,1.070000000000,0.140000000000,1.050000000000,True,1.360000000000,0.140000000000,0.700000000000,True,1.360000000000,0.260000000000,0.825000000000,True,1.580000000000,0.260000000000,1.455000000000,True,7.640000000000,0.260000000000,7.350000000000,True,7.640000000000,0.260000000000,7.350000000000,True,FAVORABLE_FIRST,2026-04-13 13:57:00+00:00,2026-04-13 14:23:00+00:00,FAVORABLE_FIRST,2026-04-13 13:58:00+00:00,2026-04-13 14:23:00+00:00,FAVORABLE_FIRST,2026-04-13 13:59:00+00:00,2026-04-13 14:23:00+00:00,FAVORABLE_FIRST,2026-04-13 13:59:00+00:00,2026-04-13 14:23:00+00:00,FAVORABLE_FIRST,2026-04-13 13:58:00+00:00,,FAVORABLE_FIRST,2026-04-13 13:59:00+00:00,,FAVORABLE_FIRST,2026-04-13 13:59:00+00:00,,FAVORABLE_FIRST,2026-04-13 14:54:00+00:00,,FAVORABLE_FIRST,2026-04-13 14:58:00+00:00,
SPY:2026-04-14:LONG:2026-04-14T13:35:00+00:00:v1,2026-04-14,LONG,FIRST_HOLD,2026-04-14T13:40:00+00:00,689.030000000000,688.620000000000,687.660000000000,,,,09:35-10:00,Tuesday,,0.935000000000,0,0.795000000000,True,0.935000000000,0,0.567500000000,True,1.390000000000,0,1.350000000000,True,2.345800000000,0,1.790000000000,True,5.550000000000,0,5.370000000000,True,5.550000000000,0,5.370000000000,True,FAVORABLE_FIRST,2026-04-14 13:41:00+00:00,,FAVORABLE_FIRST,2026-04-14 13:42:00+00:00,,FAVORABLE_FIRST,2026-04-14 13:43:00+00:00,,FAVORABLE_FIRST,2026-04-14 14:07:00+00:00,,FAVORABLE_FIRST,2026-04-14 13:42:00+00:00,,FAVORABLE_FIRST,2026-04-14 13:43:00+00:00,,FAVORABLE_FIRST,2026-04-14 14:07:00+00:00,,FAVORABLE_FIRST,2026-04-14 14:13:00+00:00,,FAVORABLE_FIRST,2026-04-14 14:17:00+00:00,
SPY:2026-04-14:LONG:2026-04-14T13:35:00+00:00:v1,2026-04-14,LONG,STRONG_HOLD,2026-04-14T13:45:00+00:00,689.825000000000,688.620000000000,687.660000000000,,,,09:35-10:00,Tuesday,,0.045000000000,0.445000000000,-0.055900000000,True,0.045000000000,0.445000000000,-0.335000000000,True,1.075000000000,0.445000000000,1.054900000000,True,1.550800000000,0.445000000000,1.035000000000,True,4.755000000000,0.445000000000,4.575000000000,True,4.755000000000,0.445000000000,4.575000000000,True,ADVERSE_FIRST,2026-04-14 14:07:00+00:00,2026-04-14 13:47:00+00:00,ADVERSE_FIRST,2026-04-14 14:09:00+00:00,2026-04-14 13:47:00+00:00,ADVERSE_FIRST,2026-04-14 14:13:00+00:00,2026-04-14 13:47:00+00:00,ADVERSE_FIRST,2026-04-14 14:14:00+00:00,2026-04-14 13:47:00+00:00,ADVERSE_FIRST,2026-04-14 14:09:00+00:00,2026-04-14 13:47:00+00:00,ADVERSE_FIRST,2026-04-14 14:13:00+00:00,2026-04-14 13:47:00+00:00,ADVERSE_FIRST,2026-04-14 14:14:00+00:00,2026-04-14 13:47:00+00:00,ADVERSE_FIRST,2026-04-14 14:35:00+00:00,2026-04-14 13:47:00+00:00,ADVERSE_FIRST,2026-04-14 15:20:00+00:00,2026-04-14 13:47:00+00:00
SPY:2026-04-15:LONG:2026-04-15T13:35:00+00:00:v1,2026-04-15,LONG,FIRST_HOLD,2026-04-15T13:40:00+00:00,696.280000000000,695.840000000000,695.080000000000,,,,09:35-10:00,Wednesday,2026-04-15T13:45:00+00:00,0,2.080000000000,-1.890000000000,True,0,2.080000000000,-1.260000000000,True,0,2.080000000000,-0.829900000000,True,0.790000000000,2.080000000000,-0.251100000000,True,4.000000000000,2.080000000000,3.560000000000,True,0,2.080000000000,-1.890000000000,True,ADVERSE_FIRST,2026-04-15 14:24:00+00:00,2026-04-15 13:42:00+00:00,ADVERSE_FIRST,2026-04-15 14:24:00+00:00,2026-04-15 13:42:00+00:00,ADVERSE_FIRST,2026-04-15 14:30:00+00:00,2026-04-15 13:42:00+00:00,ADVERSE_FIRST,2026-04-15 15:12:00+00:00,2026-04-15 13:42:00+00:00,ADVERSE_FIRST,2026-04-15 14:24:00+00:00,2026-04-15 13:42:00+00:00,ADVERSE_FIRST,2026-04-15 14:30:00+00:00,2026-04-15 13:42:00+00:00,ADVERSE_FIRST,2026-04-15 15:12:00+00:00,2026-04-15 13:42:00+00:00,ADVERSE_FIRST,2026-04-15 16:23:00+00:00,2026-04-15 13:42:00+00:00,ADVERSE_FIRST,2026-04-15 18:02:00+00:00,2026-04-15 13:42:00+00:00
SPY:2026-04-15:SHORT:2026-04-15T13:44:00+00:00:v1,2026-04-15,SHORT,FIRST_HOLD,2026-04-15T13:45:00+00:00,694.390000000000,695.840000000000,695.080000000000,PML,693.050000000000,1.340000000000,09:35-10:00,Wednesday,2026-04-15T14:00:00+00:00,0,0.900000000000,-0.630000000000,True,0,1.320000000000,-1.290000000000,True,0,1.580000000000,-1.545100000000,True,0,2.680000000000,-2.350000000000,True,0,5.890000000000,-5.450000000000,True,0,1.320000000000,-1.290000000000,True,ADVERSE_FIRST,,2026-04-15 13:46:00+00:00,ADVERSE_FIRST,,2026-04-15 13:46:00+00:00,ADVERSE_FIRST,,2026-04-15 13:46:00+00:00,ADVERSE_FIRST,,2026-04-15 13:46:00+00:00,ADVERSE_FIRST,,2026-04-15 13:46:00+00:00,ADVERSE_FIRST,,2026-04-15 13:46:00+00:00,ADVERSE_FIRST,,2026-04-15 13:46:00+00:00,ADVERSE_FIRST,,2026-04-15 13:46:00+00:00,ADVERSE_FIRST,,2026-04-15 13:46:00+00:00
SPY:2026-04-15:SHORT:2026-04-15T13:44:00+00:00:v1,2026-04-15,SHORT,STRONG_HOLD,2026-04-15T13:50:00+00:00,695.020000000000,695.840000000000,695.080000000000,PDH,694.580000000000,0.440000000000,09:35-10:00,Wednesday,2026-04-15T14:00:00+00:00,0.500000000000,0.160000000000,-0E-12,True,0.500000000000,0.740000000000,-0.246600000000,True,0.500000000000,1.350000000000,-0.880000000000,True,0.500000000000,2.050000000000,-2.000000000000,True,0.500000000000,5.260000000000,-4.820000000000,True,0.500000000000,0.690000000000,-0.660000000000,True,FAVORABLE_FIRST,2026-04-15 13:52:00+00:00,2026-04-15 13:57:00+00:00,FAVORABLE_FIRST,2026-04-15 13:52:00+00:00,2026-04-15 13:57:00+00:00,ADVERSE_FIRST,,2026-04-15 13:57:00+00:00,ADVERSE_FIRST,,2026-04-15 13:57:00+00:00,FAVORABLE_FIRST,2026-04-15 13:52:00+00:00,2026-04-15 13:57:00+00:00,ADVERSE_FIRST,,2026-04-15 13:57:00+00:00,ADVERSE_FIRST,,2026-04-15 13:57:00+00:00,ADVERSE_FIRST,,2026-04-15 13:57:00+00:00,ADVERSE_FIRST,,2026-04-15 13:57:00+00:00
SPY:2026-04-15:LONG:2026-04-15T14:14:00+00:00:v1,2026-04-15,LONG,FIRST_HOLD,2026-04-15T14:15:00+00:00,695.935100000000,695.840000000000,695.080000000000,,,,10:00-10:30,Wednesday,,0.434900000000,0.155100000000,-0.035100000000,True,1.004900000000,0.155100000000,0.984900000000,True,1.134900000000,0.155100000000,0.804900000000,True,1.384900000000,0.155100000000,1.364800000000,True,4.344900000000,0.235100000000,3.904900000000,True,4.344900000000,0.235100000000,3.904900000000,True,FAVORABLE_FIRST,2026-04-15 14:16:00+00:00,,FAVORABLE_FIRST,2026-04-15 14:23:00+00:00,,FAVORABLE_FIRST,2026-04-15 14:24:00+00:00,,FAVORABLE_FIRST,2026-04-15 14:29:00+00:00,,FAVORABLE_FIRST,2026-04-15 14:23:00+00:00,,FAVORABLE_FIRST,2026-04-15 14:24:00+00:00,,FAVORABLE_FIRST,2026-04-15 14:29:00+00:00,,FAVORABLE_FIRST,2026-04-15 15:15:00+00:00,,FAVORABLE_FIRST,2026-04-15 17:36:00+00:00,
SPY:2026-04-15:LONG:2026-04-15T14:14:00+00:00:v1,2026-04-15,LONG,STRONG_HOLD,2026-04-15T14:20:00+00:00,695.900000000000,695.840000000000,695.080000000000,,,,10:00-10:30,Wednesday,,1.020000000000,0,0.730000000000,True,1.170000000000,0,0.600000000000,True,1.170000000000,0,1.120000000000,True,1.540000000000,0,1.460000000000,True,4.380000000000,0.200000000000,3.940000000000,True,4.380000000000,0.200000000000,3.940000000000,True,FAVORABLE_FIRST,2026-04-15 14:21:00+00:00,,FAVORABLE_FIRST,2026-04-15 14:22:00+00:00,,FAVORABLE_FIRST,2026-04-15 14:24:00+00:00,,FAVORABLE_FIRST,2026-04-15 14:24:00+00:00,,FAVORABLE_FIRST,2026-04-15 14:22:00+00:00,,FAVORABLE_FIRST,2026-04-15 14:24:00+00:00,,FAVORABLE_FIRST,2026-04-15 14:24:00+00:00,,FAVORABLE_FIRST,2026-04-15 15:15:00+00:00,,FAVORABLE_FIRST,2026-04-15 17:36:00+00:00,
SPY:2026-04-16:SHORT:2026-04-16T13:50:00+00:00:v1,2026-04-16,SHORT,FIRST_HOLD,2026-04-16T13:55:00+00:00,698.750000000000,701.300000000000,700.520000000000,PDL,694.200000000000,4.550000000000,09:35-10:00,Thursday,2026-04-16T15:05:00+00:00,0.010000000000,0.840000000000,-0.730000000000,True,0.030000000000,1.170000000000,-0.890000000000,True,0.098000000000,1.400000000000,-0.265000000000,True,0.098000000000,1.460000000000,-1.320000000000,True,0.098000000000,4.030000000000,-2.800000000000,True,0.098000000000,1.880000000000,-1.790000000000,True,ADVERSE_FIRST,,2026-04-16 13:56:00+00:00,ADVERSE_FIRST,,2026-04-16 13:56:00+00:00,ADVERSE_FIRST,,2026-04-16 13:56:00+00:00,ADVERSE_FIRST,,2026-04-16 13:56:00+00:00,ADVERSE_FIRST,,2026-04-16 13:56:00+00:00,ADVERSE_FIRST,,2026-04-16 13:56:00+00:00,ADVERSE_FIRST,,2026-04-16 13:56:00+00:00,ADVERSE_FIRST,,2026-04-16 13:56:00+00:00,ADVERSE_FIRST,,2026-04-16 13:56:00+00:00
SPY:2026-04-16:SHORT:2026-04-16T13:50:00+00:00:v1,2026-04-16,SHORT,STRONG_HOLD,2026-04-16T14:00:00+00:00,699.480000000000,701.300000000000,700.520000000000,PDL,694.200000000000,5.280000000000,10:00-10:30,Thursday,2026-04-16T15:05:00+00:00,0.760000000000,0,0.130000000000,True,0.760000000000,0.670000000000,-0.165000000000,True,0.828000000000,0.670000000000,0.340000000000,True,0.828000000000,0.730000000000,-0.450000000000,True,0.828000000000,3.300000000000,-2.070000000000,True,0.828000000000,1.150000000000,-1.060000000000,True,FAVORABLE_FIRST,2026-04-16 14:01:00+00:00,2026-04-16 14:08:00+00:00,FAVORABLE_FIRST,2026-04-16 14:01:00+00:00,2026-04-16 14:08:00+00:00,FAVORABLE_FIRST,2026-04-16 14:01:00+00:00,2026-04-16 14:08:00+00:00,ADVERSE_FIRST,,2026-04-16 14:08:00+00:00,FAVORABLE_FIRST,2026-04-16 14:01:00+00:00,2026-04-16 14:08:00+00:00,FAVORABLE_FIRST,2026-04-16 14:01:00+00:00,2026-04-16 14:08:00+00:00,ADVERSE_FIRST,,2026-04-16 14:08:00+00:00,ADVERSE_FIRST,,2026-04-16 14:08:00+00:00,ADVERSE_FIRST,,2026-04-16 14:08:00+00:00
SPY:2026-04-16:LONG:2026-04-16T15:10:00+00:00:v1,2026-04-16,LONG,FIRST_HOLD,2026-04-16T15:15:00+00:00,701.420000000000,701.300000000000,700.520000000000,PMH,701.990000000000,0.570000000000,11:00-12:00,Thursday,2026-04-16T15:30:00+00:00,0.420000000000,0.120000000000,-0.070000000000,True,0.420000000000,0.640000000000,-0.640000000000,True,0.940000000000,0.760000000000,-0.036900000000,True,1.100000000000,0.760000000000,1.035000000000,True,1.360000000000,1.946300000000,0.130000000000,True,0.420000000000,0.640000000000,-0.640000000000,True,FAVORABLE_FIRST,2026-04-16 15:16:00+00:00,2026-04-16 15:29:00+00:00,ADVERSE_FIRST,2026-04-16 15:36:00+00:00,2026-04-16 15:29:00+00:00,ADVERSE_FIRST,2026-04-16 15:37:00+00:00,2026-04-16 15:29:00+00:00,ADVERSE_FIRST,2026-04-16 16:00:00+00:00,2026-04-16 15:29:00+00:00,ADVERSE_FIRST,2026-04-16 15:36:00+00:00,2026-04-16 15:29:00+00:00,ADVERSE_FIRST,2026-04-16 15:37:00+00:00,2026-04-16 15:29:00+00:00,ADVERSE_FIRST,2026-04-16 16:00:00+00:00,2026-04-16 15:29:00+00:00,ADVERSE_FIRST,,2026-04-16 15:29:00+00:00,ADVERSE_FIRST,,2026-04-16 15:29:00+00:00
SPY:2026-04-16:LONG:2026-04-16T15:10:00+00:00:v1,2026-04-16,LONG,STRONG_HOLD,2026-04-16T15:20:00+00:00,701.350000000000,701.300000000000,700.520000000000,PMH,701.990000000000,0.640000000000,11:00-12:00,Thursday,2026-04-16T15:30:00+00:00,0.460000000000,0,0.270000000000,True,0.460000000000,0.690000000000,-0.240000000000,True,1.010000000000,0.690000000000,-0.110000000000,True,1.430000000000,0.690000000000,1.345000000000,True,1.430000000000,1.876300000000,0.200000000000,True,0.460000000000,0.570000000000,-0.570000000000,True,FAVORABLE_FIRST,2026-04-16 15:21:00+00:00,2026-04-16 15:29:00+00:00,ADVERSE_FIRST,2026-04-16 15:36:00+00:00,2026-04-16 15:29:00+00:00,ADVERSE_FIRST,2026-04-16 15:37:00+00:00,2026-04-16 15:29:00+00:00,ADVERSE_FIRST,2026-04-16 15:37:00+00:00,2026-04-16 15:29:00+00:00,ADVERSE_FIRST,2026-04-16 15:36:00+00:00,2026-04-16 15:29:00+00:00,ADVERSE_FIRST,2026-04-16 15:37:00+00:00,2026-04-16 15:29:00+00:00,ADVERSE_FIRST,2026-04-16 15:37:00+00:00,2026-04-16 15:29:00+00:00,ADVERSE_FIRST,,2026-04-16 15:29:00+00:00,ADVERSE_FIRST,,2026-04-16 15:29:00+00:00
SPY:2026-04-16:LONG:2026-04-16T15:35:00+00:00:v1,2026-04-16,LONG,FIRST_HOLD,2026-04-16T15:40:00+00:00,701.680000000000,701.300000000000,700.520000000000,PMH,701.990000000000,0.310000000000,11:00-12:00,Thursday,2026-04-16T15:50:00+00:00,0,0.670000000000,-0.296900000000,True,0.130000000000,0.680000000000,0.030000000000,True,0.820000000000,0.680000000000,0.639900000000,True,1.100000000000,1.505000000000,-0.050000000000,True,1.100000000000,2.206300000000,-0.130000000000,True,0,0.680000000000,-0.440000000000,True,ADVERSE_FIRST,2026-04-16 15:55:00+00:00,2026-04-16 15:41:00+00:00,ADVERSE_FIRST,2026-04-16 15:57:00+00:00,2026-04-16 15:41:00+00:00,ADVERSE_FIRST,2026-04-16 16:00:00+00:00,2026-04-16 15:41:00+00:00,ADVERSE_FIRST,2026-04-16 16:18:00+00:00,2026-04-16 15:41:00+00:00,ADVERSE_FIRST,2026-04-16 15:57:00+00:00,2026-04-16 15:42:00+00:00,ADVERSE_FIRST,2026-04-16 16:00:00+00:00,2026-04-16 15:42:00+00:00,ADVERSE_FIRST,2026-04-16 16:18:00+00:00,2026-04-16 15:42:00+00:00,ADVERSE_FIRST,,2026-04-16 15:42:00+00:00,ADVERSE_FIRST,,2026-04-16 15:42:00+00:00
SPY:2026-04-16:LONG:2026-04-16T15:35:00+00:00:v1,2026-04-16,LONG,STRONG_HOLD,2026-04-16T15:45:00+00:00,701.383100000000,701.300000000000,700.520000000000,PMH,701.990000000000,0.606900000000,11:00-12:00,Thursday,2026-04-16T15:50:00+00:00,0.201900000000,0.383100000000,-0.143100000000,True,0.916900000000,0.383100000000,0.836900000000,True,1.136900000000,0.383100000000,1.071900000000,True,1.396900000000,1.208100000000,0.001900000000,True,1.396900000000,1.909400000000,0.166900000000,True,0.201900000000,0.383100000000,-0.143100000000,True,ADVERSE_FIRST,2026-04-16 15:51:00+00:00,2026-04-16 15:49:00+00:00,ADVERSE_FIRST,2026-04-16 15:55:00+00:00,2026-04-16 15:49:00+00:00,ADVERSE_FIRST,2026-04-16 15:56:00+00:00,2026-04-16 15:49:00+00:00,ADVERSE_FIRST,2026-04-16 16:00:00+00:00,2026-04-16 15:49:00+00:00,ADVERSE_FIRST,2026-04-16 15:55:00+00:00,2026-04-16 15:49:00+00:00,ADVERSE_FIRST,2026-04-16 15:56:00+00:00,2026-04-16 15:49:00+00:00,ADVERSE_FIRST,2026-04-16 16:00:00+00:00,2026-04-16 15:49:00+00:00,ADVERSE_FIRST,,2026-04-16 15:49:00+00:00,ADVERSE_FIRST,,2026-04-16 15:49:00+00:00
SPY:2026-04-16:LONG:2026-04-16T15:50:00+00:00:v1,2026-04-16,LONG,FIRST_HOLD,2026-04-16T15:55:00+00:00,701.710000000000,701.300000000000,700.520000000000,PMH,701.990000000000,0.280000000000,11:00-12:00,Thursday,2026-04-16T16:35:00+00:00,0.590000000000,0,0.510000000000,True,0.790000000000,0,0.609900000000,True,1.070000000000,0,0.450000000000,True,1.070000000000,1.535000000000,-0.790000000000,True,1.070000000000,2.236300000000,-0.160000000000,True,1.070000000000,1.535000000000,-0.660000000000,True,FAVORABLE_FIRST,2026-04-16 15:56:00+00:00,2026-04-16 16:33:00+00:00,FAVORABLE_FIRST,2026-04-16 15:58:00+00:00,2026-04-16 16:33:00+00:00,FAVORABLE_FIRST,2026-04-16 16:00:00+00:00,2026-04-16 16:33:00+00:00,FAVORABLE_FIRST,2026-04-16 16:19:00+00:00,2026-04-16 16:33:00+00:00,FAVORABLE_FIRST,2026-04-16 15:58:00+00:00,2026-04-16 16:33:00+00:00,FAVORABLE_FIRST,2026-04-16 16:00:00+00:00,2026-04-16 16:33:00+00:00,FAVORABLE_FIRST,2026-04-16 16:19:00+00:00,2026-04-16 16:33:00+00:00,ADVERSE_FIRST,,2026-04-16 16:33:00+00:00,ADVERSE_FIRST,,2026-04-16 16:33:00+00:00
SPY:2026-04-16:LONG:2026-04-16T15:50:00+00:00:v1,2026-04-16,LONG,STRONG_HOLD,2026-04-16T16:00:00+00:00,702.220000000000,701.300000000000,700.520000000000,,,,12:00-13:30,Thursday,2026-04-16T16:35:00+00:00,0.280000000000,0.019900000000,0.190000000000,True,0.300000000000,0.150000000000,0.235000000000,True,0.560000000000,0.300000000000,-0.210000000000,True,0.560000000000,2.045000000000,-1.410000000000,True,0.560000000000,2.746300000000,-0.670000000000,True,0.560000000000,2.045000000000,-1.170000000000,True,FAVORABLE_FIRST,2026-04-16 16:01:00+00:00,2026-04-16 16:23:00+00:00,FAVORABLE_FIRST,2026-04-16 16:19:00+00:00,2026-04-16 16:23:00+00:00,ADVERSE_FIRST,,2026-04-16 16:23:00+00:00,ADVERSE_FIRST,,2026-04-16 16:23:00+00:00,FAVORABLE_FIRST,2026-04-16 16:19:00+00:00,2026-04-16 16:23:00+00:00,ADVERSE_FIRST,,2026-04-16 16:23:00+00:00,ADVERSE_FIRST,,2026-04-16 16:23:00+00:00,ADVERSE_FIRST,,2026-04-16 16:23:00+00:00,ADVERSE_FIRST,,2026-04-16 16:23:00+00:00
SPY:2026-04-16:LONG:2026-04-16T16:36:00+00:00:v1,2026-04-16,LONG,FIRST_HOLD,2026-04-16T16:40:00+00:00,701.630000000000,701.300000000000,700.520000000000,PMH,701.990000000000,0.360000000000,12:00-13:30,Thursday,2026-04-16T16:55:00+00:00,0.075000000000,0.540000000000,-0.245000000000,True,0.075000000000,0.820000000000,-0.710000000000,True,0.075000000000,1.500000000000,-1.015000000000,True,0.075000000000,1.800000000000,-0.640000000000,True,0.310000000000,2.156300000000,-0.080000000000,True,0.075000000000,0.820000000000,-0.710000000000,True,ADVERSE_FIRST,2026-04-16 19:50:00+00:00,2026-04-16 16:41:00+00:00,ADVERSE_FIRST,,2026-04-16 16:41:00+00:00,ADVERSE_FIRST,,2026-04-16 16:41:00+00:00,ADVERSE_FIRST,,2026-04-16 16:41:00+00:00,ADVERSE_FIRST,,2026-04-16 16:41:00+00:00,ADVERSE_FIRST,,2026-04-16 16:41:00+00:00,ADVERSE_FIRST,,2026-04-16 16:41:00+00:00,ADVERSE_FIRST,,2026-04-16 16:41:00+00:00,ADVERSE_FIRST,,2026-04-16 16:41:00+00:00
